ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
153.9007229,22.180271,0.0811,0.0868,0.0126,13.137,0.037,29.3,1.009,12.04,0.046,23.8,0.604,1,0,0000,AA,5,57710.92080486,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.086988,29.632472
153.9006004,22.1802342,0.1251,0.1403,-0.0318,13.895,0.05,21.7,6.058,12.718,0.092,11.9,1.532,2,0,0000,AA,0,57711.05183583,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.369764,261.151198
153.9007523,22.1802737,0.0921,0.0927,-0.0242,13.127,0.04,27.0,0.8548,12.014,0.051,21.1,0.9024,1,0,0000,AA,10,57713.67194611,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.164803,58.823641
153.9007698,22.180271,0.0875,0.0957,-0.0053,13.147,0.037,29.6,1.175,12.011,0.061,17.8,0.3277,1,0,0000,AA,10,57713.80297704,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.21321,69.231579
153.9007481,22.1802711,0.0999,0.1119,0.0161,13.082,0.041,26.3,0.5928,12.288,0.08,13.5,0.7951,1,0,0000,AA,10,57713.93388064,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.14798,59.117955
153.9007203,22.1802271,0.0735,0.0837,0.0051,13.345,0.035,30.6,1.311,12.292,0.05,21.6,0.6713,1,0,0000,AA,10,57871.73720188,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.089293,157.388358
153.9007249,22.1802586,0.08,0.0963,0.0213,13.424,0.038,28.7,0.6501,12.246,0.049,22.1,0.4373,1,0,0000,AA,10,57871.86810541,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.05856,58.06449
153.9006908,22.1802926,0.0802,0.0923,-0.007,13.439,0.038,28.4,0.768,12.237,0.046,23.8,0.6262,1,0,0000,AA,10,57871.99900885,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.166173,337.346669
153.9007115,22.1802353,0.0763,0.0885,0.0197,13.41,0.043,25.4,0.7206,12.198,0.043,25.1,0.9937,1,0,0000,AA,10,57872.06458796,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.053147,174.602155
153.9007516,22.1802059,0.0808,0.0906,-0.0235,13.397,0.036,30.5,0.7401,12.3,0.045,24.2,0.363,1,0,0000,AA,10,57872.13003976,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.210804,138.862567
153.9007395,22.180231,0.0823,0.087,-0.0184,13.372,0.039,28.1,1.235,12.178,0.042,26.1,0.4516,1,0,0000,AA,10,57872.19549146,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.119791,124.820034
153.9007211,22.1802823,0.0853,0.1014,-0.0396,13.473,0.037,29.2,0.976,12.235,0.045,24.2,0.6467,1,0,0000,AA,10,57872.26094319,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.122018,17.652272
153.9007934,22.1803194,0.0908,0.1109,-0.0388,13.435,0.045,24.3,1.587,12.16,0.045,23.9,0.3862,1,0,0000,AA,10,57872.32639499,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.373791,48.056086
153.9007209,22.1802457,0.0805,0.0857,0.0143,13.48,0.039,27.6,0.8982,12.239,0.04,27.3,0.8669,1,0,0000,AA,10,57872.45742584,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.039481,113.075002
153.9007424,22.1802632,0.0892,0.1037,-0.0384,13.423,0.036,29.8,1.555,12.34,0.05,21.7,0.6043,1,0,0000,AA,10,57872.58832924,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.118003,66.252206
153.9007825,22.1802361,0.08,0.0992,-0.0291,13.423,0.039,27.6,0.8166,12.254,0.041,26.6,0.6624,1,0,0000,AA,10,57872.71923334,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.246807,101.697529
153.9007445,22.180237,0.1468,0.1604,-0.0204,13.531,0.056,19.5,0.9288,12.304,0.094,11.6,0.5979,1,0,0000,AA,10,57877.62989716,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.124167,112.142562
153.9007131,22.1802573,0.0912,0.099,0.0187,13.478,0.04,26.9,1.243,12.402,0.05,21.8,0.7321,1,0,0000,AA,10,58077.27188905,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.02817,21.466399
153.9007596,22.1803065,0.0902,0.0978,-0.0158,13.461,0.038,28.9,1.413,12.303,0.054,20.2,0.7401,1,0,0000,AA,10,58077.40279248,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.262121,39.108127
153.900774,22.1802255,0.0946,0.1205,-0.0401,13.512,0.042,25.8,0.7797,12.384,0.058,18.9,1.043,1,0,0000,AA,10,58077.533696,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.230867,112.460387
153.9007207,22.1803035,0.0883,0.103,-0.0377,13.505,0.039,27.8,1.024,12.311,0.043,25.1,1.235,1,0,0000,AA,10,58077.59914773,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.195867,10.492302
153.9007905,22.1802628,0.1124,0.1093,-0.0293,13.594,0.044,24.6,1.297,12.341,0.074,14.7,0.4876,1,0,0000,AA,5,58077.66459947,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.272286,80.256585
153.9007239,22.1802393,0.0927,0.101,-0.0396,13.412,0.038,28.9,1.409,12.399,0.05,21.6,1.288,1,0,0000,AA,10,58077.73005119,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.06023,129.736734
153.900796,22.1802517,0.1033,0.1254,-0.0371,13.577,0.044,24.6,1.261,12.547,0.067,16.2,0.9494,1,0,0000,AA,10,58077.79550297,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.286751,88.77707
153.9007789,22.1803079,0.0858,0.0977,-0.0228,13.486,0.038,28.4,0.9968,12.319,0.044,25.0,1.192,1,0,0000,AA,5,58077.86095471,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.310158,47.776149
153.9007603,22.1802964,0.1005,0.1036,-0.0136,13.465,0.046,23.7,0.5145,12.348,0.051,21.2,1.112,1,0,0000,AA,10,58077.99185818,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.236686,45.109575
153.9007656,22.1803122,0.0895,0.1133,0.0251,13.512,0.047,23.1,0.8336,12.43,0.048,22.4,0.7702,1,0,0000,AA,10,58077.9919855,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.290677,39.616018
153.9007578,22.1803157,0.09,0.0915,0.0196,13.463,0.042,25.7,0.6987,12.284,0.047,23.3,0.6946,1,0,0000,AA,10,58078.12288902,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.285182,33.968582
153.9007405,22.1803157,0.0872,0.1001,0.0153,13.444,0.039,28.1,0.6833,12.355,0.074,14.6,0.7177,1,0,0000,AA,5,58078.25379249,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.257448,23.261823
153.9007347,22.1802579,0.0935,0.1055,0.0155,13.143,0.039,28.1,0.8271,12.104,0.087,12.5,0.5302,1,0,0000,AA,10,58232.16928671,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.087097,70.945227
153.9006835,22.1801366,0.2897,0.3351,-0.0394,13.326,0.111,9.8,0.6149,11.936,0.36,3.0,0.1009,1,0,0000,BC,10,58232.30057216,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.417691,192.210181
153.9007273,22.1802312,0.0782,0.1031,-0.0132,13.13,0.037,29.3,1.198,12.071,0.051,21.4,0.7878,1,0,0000,AA,10,58235.17955793,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.088922,139.565089
153.9007205,22.180255,0.0727,0.0845,0.0117,13.127,0.034,32.2,1.263,12.15,0.049,22.3,0.7235,1,0,0000,AA,10,58235.31046138,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.039361,62.78577
153.9006809,22.1802783,0.0879,0.0896,0.0294,13.063,0.039,27.6,0.7317,12.09,0.045,24.3,0.5815,1,0,0000,AA,10,58235.44123752,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.140682,316.403303
153.9007006,22.1802486,0.0704,0.0756,0.0172,13.088,0.032,33.4,0.7252,12.14,0.045,24.0,0.6759,1,0,0000,AA,10,58235.44136484,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.031793,260.862912
153.9007028,22.1802236,0.0735,0.0858,-0.0146,13.086,0.035,31.4,0.6038,12.008,0.043,25.3,0.9971,1,0,0000,AA,10,58235.50668927,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.098018,194.17344
153.9007194,22.1802477,0.0731,0.0812,-0.0207,13.106,0.031,35.0,1.282,12.041,0.043,25.1,0.7642,1,0,0000,AA,5,58235.57214098,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.032382,104.801207
153.9007366,22.180245,0.0744,0.0909,-0.0032,13.079,0.034,32.4,1.065,12.176,0.051,21.3,0.6023,1,0,0000,AA,5,58235.63759269,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.090501,101.474619
153.9007303,22.1802248,0.0731,0.077,-0.0219,13.139,0.031,35.1,0.8484,12.115,0.037,29.3,0.7535,1,0,0000,AA,10,58235.70304444,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.113181,143.279077
153.9007074,22.1802969,0.072,0.0812,-0.0226,13.071,0.031,35.1,1.157,12.112,0.048,22.5,0.4821,1,0,0000,AA,5,58235.76849619,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.169075,357.061313
153.9007532,22.1802426,0.0754,0.0815,-0.0319,13.104,0.034,32.3,1.048,12.098,0.04,27.2,0.8328,1,0,0000,AA,10,58235.8993997,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.146439,100.480381
153.9007851,22.1802568,0.0721,0.0779,-0.0233,13.126,0.033,32.4,1.449,12.125,0.038,28.5,1.24,1,0,0000,AA,5,58236.03030321,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.251546,84.41526
153.9007671,22.1803011,0.0724,0.0896,0.0199,13.073,0.039,27.8,1.003,12.094,0.036,30.1,1.065,1,0,0000,AA,10,58236.16107934,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.264721,45.977816
153.9007727,22.1802534,0.0805,0.0864,0.0121,13.122,0.038,28.5,1.88,12.016,0.047,23.0,0.7207,1,0,0000,AA,10,58236.16120676,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.209365,86.648583
153.9007675,22.1803335,0.0781,0.0845,-0.0245,13.085,0.038,28.7,1.252,12.001,0.039,28.1,0.9433,1,0,0000,AA,10,58441.53145978,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.356509,32.524222
153.900721,22.1802647,0.0729,0.08,-0.0258,13.033,0.03,35.7,0.4789,11.991,0.042,25.7,0.4746,1,0,0000,AA,10,58441.66236317,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.064399,34.719082
153.9007598,22.1803069,0.0772,0.0809,-0.0348,13.082,0.035,31.2,1.183,11.956,0.041,26.6,0.6261,1,0,0000,AA,5,58441.7932667,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.263666,39.023165
153.9006794,22.1802415,0.0851,0.0928,-0.0247,13.087,0.049,22.3,0.9296,12.001,0.036,29.9,1.089,1,0,0000,AA,10,58441.85871844,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.106516,253.302037
153.9007616,22.1802875,0.09,0.0855,0.0282,13.119,0.037,29.0,0.6968,12.017,0.042,26.1,0.431,1,0,0000,AA,10,58441.92404278,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.218657,51.874445
153.9007485,22.1803247,0.0703,0.0765,-0.0145,13.079,0.033,32.8,1.188,11.893,0.046,23.7,0.699,1,0,0000,AA,10,58441.92417014,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.297979,25.513081
153.9007545,22.1802231,0.0672,0.0809,-0.0171,13.037,0.032,34.3,1.079,12.021,0.039,27.7,1.1,1,0,0000,AA,10,58441.98949451,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.177152,123.136538
153.9007316,22.1803004,0.0816,0.0925,-0.0099,13.083,0.037,29.0,0.7985,12.004,0.04,27.3,0.7378,1,0,0000,AA,10,58442.05494626,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.195215,21.646015
153.9007497,22.1802784,0.0764,0.0836,-0.0239,13.117,0.032,33.8,1.346,12.095,0.046,23.4,0.889,1,0,0000,AA,10,58442.12039861,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.167249,52.312755
153.9007964,22.1802721,0.0722,0.078,0.0186,13.048,0.036,30.2,1.102,12.012,0.045,24.2,0.5571,1,0,0000,AA,10,58442.251302,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.298802,74.558357
153.900758,22.1803091,0.0719,0.0783,-0.0098,13.038,0.036,30.1,1.364,11.989,0.039,28.0,0.8579,1,0,0000,AA,10,58442.38220549,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.266216,36.946146
153.9007404,22.1802949,0.0949,0.091,-0.0264,13.235,0.041,26.8,2.999,12.102,0.041,26.4,1.98,1,0,0000,AA,5,58442.51298156,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.190785,32.085983
153.900685,22.1802418,0.0693,0.0883,0.0188,13.38,0.036,30.4,1.304,12.292,0.043,25.2,0.6749,1,0,0000,AA,10,58599.24846398,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.088389,250.495281
153.9007632,22.1802482,0.0895,0.0961,-0.0296,13.473,0.039,27.5,1.144,12.256,0.042,26.1,0.432,1,0,0000,AA,10,58599.37924008,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.177471,92.092555
153.9007752,22.180289,0.0924,0.099,0.029,13.491,0.041,26.6,1.189,12.222,0.063,17.2,0.7027,1,0,0000,AA,10,58599.51014351,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.258748,57.139139
153.9007838,22.1802244,0.0809,0.0914,-0.0334,13.372,0.039,27.9,1.801,12.256,0.042,26.0,0.9105,1,0,0000,AA,5,58599.64091961,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.262715,110.536128
153.9006888,22.1802286,0.072,0.0865,0.0058,13.433,0.036,30.2,1.011,12.218,0.039,27.8,0.8586,1,0,0000,AA,10,58599.70637134,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.104547,222.531614
153.9007322,22.1802992,0.0918,0.0922,-0.0366,13.467,0.036,30.5,0.8877,12.163,0.048,22.7,0.3949,1,0,0000,AA,10,58599.77233234,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.19197,22.676609
153.900739,22.1802261,0.0776,0.0823,-0.0205,13.41,0.039,28.1,0.925,12.166,0.038,28.5,0.7045,1,0,0000,AA,10,58599.83778407,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.129419,131.66898
153.9007489,22.1802904,0.0892,0.0904,-0.024,13.405,0.039,27.8,0.7236,12.292,0.04,26.8,0.5833,1,0,0000,AA,5,58599.9031085,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.194852,41.720809
153.9007303,22.1802497,0.0785,0.0909,-0.0089,13.444,0.038,28.5,0.7176,12.183,0.04,27.5,1.27,1,0,0000,AA,10,58599.96856023,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.067689,90.914319
153.90069,22.1802566,0.0868,0.1008,0.0365,13.45,0.043,25.4,1.502,12.223,0.039,28.0,1.194,1,0,0000,AA,5,58600.09933633,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.070759,289.614607
153.9006702,22.1802784,0.093,0.0929,-0.041,13.39,0.037,29.7,1.267,12.081,0.056,19.3,0.4297,1,0,0000,AA,10,58600.22973039,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.167503,307.617533
153.9006811,22.1803072,0.0858,0.091,-0.0366,13.489,0.037,29.1,0.977,12.225,0.041,26.5,0.8793,1,0,0000,AA,5,58600.36101576,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.227341,334.927136
153.9007171,22.1802601,0.1174,0.1295,-0.0474,13.615,0.044,24.6,0.5804,12.414,0.068,16.0,0.916,1,0,0000,AA,5,58805.66064696,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.043358,33.062155
153.9007769,22.1802639,0.1057,0.1201,-0.0264,13.605,0.043,25.5,0.9065,12.429,0.067,16.2,0.7781,1,0,0000,AA,10,58805.79142295,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.228564,77.353611
153.9007297,22.1802499,0.1078,0.1227,-0.0363,13.585,0.043,25.1,0.5215,12.298,0.068,15.9,0.6674,1,0,0000,AA,10,58805.92232634,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.065706,90.314077
153.9007928,22.1802712,0.1273,0.161,-0.0485,13.654,0.051,21.2,0.5694,12.392,0.085,12.7,0.7164,1,0,0000,AA,5,58806.05310237,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.286372,74.543894
153.9007294,22.1802294,0.1191,0.1329,-0.0507,13.519,0.043,25.0,0.556,12.469,0.099,11.0,0.6476,1,0,0000,AA,10,58806.11855403,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.098403,138.909647
153.9007643,22.180286,0.1409,0.1314,-0.0016,13.558,0.057,18.9,0.894,12.476,0.09,12.0,0.6594,1,0,0000,AA,10,58806.18400572,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.222618,54.398678
153.9006759,22.1802688,0.1351,0.1492,-0.0296,13.598,0.051,21.4,0.6991,12.453,0.097,11.2,0.4846,1,0,0000,AA,10,58806.24933001,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.132307,300.768608
153.9007542,22.1801965,0.1547,0.1968,0.0205,13.558,0.06,18.0,1.196,12.507,0.199,5.5,0.33,1,0,0000,AB,10,58806.31478166,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.242502,142.582826
153.9007755,22.1803049,0.169,0.1812,-0.019,13.702,0.063,17.2,1.14,12.486,0.114,9.6,0.5542,1,0,0000,AB,10,58806.38023336,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.294519,47.850219
153.9007406,22.1803307,0.1644,0.2005,-0.0775,13.468,0.065,16.8,0.9131,12.604,0.151,7.2,0.4736,1,0,0000,AB,10,58806.51100939,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.307911,19.347335
153.9007914,22.180335,0.1943,0.2131,-0.017,13.514,0.067,16.1,0.5324,12.611,0.37,2.9,0.3245,1,0,0000,AC,0,58806.64191278,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.408983,41.566008
153.9007489,22.1802679,0.0987,0.1074,-0.0375,13.623,0.042,25.7,0.5488,12.395,0.048,22.8,0.9162,1,0,0000,AA,10,58808.53886574,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.144818,63.575996
153.9007521,22.1803009,0.0972,0.1027,-0.0258,13.483,0.038,28.9,1.655,12.428,0.066,16.4,0.8475,1,0,0000,AA,10,58808.67015113,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.230806,37.44872
153.9007245,22.1802881,0.1068,0.1076,0.0187,13.547,0.046,23.6,1.166,12.394,0.054,20.2,0.8506,1,0,0000,AA,10,58808.80105443,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.145436,19.413217
153.9007837,22.1802617,0.0907,0.115,-0.0247,13.555,0.046,23.5,0.9466,12.427,0.056,19.5,0.5407,1,0,0000,AA,5,58808.93183051,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.249264,80.271884
153.9007792,22.1803223,0.097,0.1083,-0.0378,13.605,0.041,26.2,0.8935,12.442,0.049,22.0,0.7971,1,0,0000,AA,5,58808.99728212,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.347791,41.550446
153.9007172,22.1802191,0.1301,0.1276,0.0516,13.652,0.052,21.0,1.287,12.515,0.059,18.4,0.4173,1,0,0000,AA,10,58809.0626065,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.113806,167.82411
