ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
137.3813532,-1.2094006,0.314,0.4472,0.0739,15.031,0.116,9.4,0.6301,14.575,0.382,2.8,0.9144,1,0,g000,BC,10,57145.66665172,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.664605,215.336845
137.3815631,-1.2093496,0.293,0.3695,-0.1316,14.887,0.113,9.6,0.6699,14.378,0.254,4.3,1.149,1,0,0000,BB,10,57145.73223094,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.516005,134.017157
137.3814688,-1.2093183,0.3238,0.3645,-0.1317,15.063,0.111,9.8,1.535,14.829,0.392,2.8,1.041,1,0,0000,BC,10,57145.79793742,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.247915,172.659885
137.3813724,-1.209335,0.2405,0.2622,-0.0855,14.72,0.084,13.0,1.282,14.484,0.266,4.1,0.5101,1,0,0000,AB,10,57145.86351659,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.439372,225.856644
137.381509,-1.2091337,0.3423,0.3938,-0.1637,15.024,0.114,9.5,0.5204,14.878,0.311,3.5,0.6182,1,0,0000,BB,10,57145.92922311,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.454309,22.842303
137.3814857,-1.2093373,0.2716,0.2755,-0.0724,14.774,0.091,12.0,1.237,14.545,0.273,4.0,0.8244,1,0,0000,AB,10,57145.99480222,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.327607,163.599705
137.3814749,-1.2093127,0.3233,0.2954,-0.0527,14.71,0.091,11.9,0.6477,14.386,0.252,4.3,0.4007,1,0,g000,AB,10,57146.12608792,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.23201,166.635084
137.3814616,-1.2093648,0.2245,0.2478,-0.079,14.72,0.081,13.4,0.8886,14.256,0.183,5.9,0.9339,1,0,0000,AB,10,57146.25737356,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.413326,179.201682
137.3814339,-1.2091374,0.2577,0.3523,-0.0205,14.905,0.102,10.7,0.6727,14.297,0.201,5.4,0.6574,1,0,0000,AB,10,57146.38853185,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.416105,346.952458
137.3814165,-1.209142,0.3916,0.5233,-0.1997,14.873,0.242,4.5,0.3166,14.287,0.19,5.7,0.9356,1,0,0000,BB,10,57146.38865917,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.419136,338.065941
137.3814637,-1.2093146,0.2086,0.2272,-0.0691,14.546,0.074,14.8,0.6286,14.166,0.165,6.6,0.5652,1,0,0000,AB,10,57339.29901389,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.232945,176.722663
137.3814029,-1.2093322,0.2295,0.2603,-0.0755,14.7,0.08,13.5,0.8084,13.971,0.235,4.6,0.4159,1,0,0000,AB,5,57339.43017233,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.360279,214.779688
137.381543,-1.2092536,0.2477,0.2654,-0.0639,14.774,0.087,12.5,0.4043,13.957,0.167,6.5,0.6952,1,0,0000,AB,10,57339.56133076,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.299008,92.484115
137.3813737,-1.2092172,0.2405,0.2728,-0.0806,14.751,0.085,12.8,0.6444,14.168,0.167,6.5,0.6833,1,0,0000,AB,5,57339.62691,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.332303,290.814509
137.38148,-1.2094448,0.2895,0.3493,-0.034,14.829,0.101,10.7,0.7039,14.204,0.199,5.5,0.5003,1,0,0000,AB,10,57339.6924892,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.704964,174.139313
137.3814641,-1.2093092,0.2213,0.2332,-0.0695,14.616,0.078,14.0,1.164,13.968,0.145,7.5,0.6404,1,0,0000,AB,10,57339.75806844,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.213631,176.039086
137.3814376,-1.2093549,0.2262,0.2498,0.0453,14.655,0.085,12.8,0.8841,13.846,0.128,8.5,1.101,1,0,0000,AB,10,57339.82364759,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.386148,192.051113
137.3814663,-1.2091744,0.2253,0.3162,0.1172,14.718,0.099,10.9,0.7362,13.959,0.198,5.5,0.343,1,0,0000,AB,10,57339.88922683,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.2731,4.762586
137.3814642,-1.2093859,0.2818,0.3255,-0.0191,14.9,0.149,7.3,1.024,14.045,0.144,7.6,0.8133,1,0,0000,BB,10,57340.02038527,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.489473,178.230227
137.3814013,-1.2092615,0.26,0.28,-0.1126,14.711,0.094,11.6,0.7287,14.049,0.157,6.9,0.8507,1,0,0000,AB,10,57340.1515437,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.215283,258.913084
