Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,Mean UV Flux Change DESI - SDSS,Mean UV Flux Change DESI - SDSS Unc,SDSS mjd,DESI mjd,W1 Max mjd,W1 Min mjd,W2 Max mjd,W2 Min mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux
121448.31+554928.4,1.5438373994462158,1.2648246363448543,-1.9934487507211107,1.6331791755448872,0.1429353047754921,0.1171030672973413,0.1523911707062205,0.12539234081454,2.036166892075987,1.113231117690819,-4.162526159977831,2.27577300638894,0.1837201104948619,0.1004450788117634,0.2223623762683421,0.122150861218336,2.4339948005552863,0.8172163834529259,0.1873767734872813,0.0875272415184709,0.266435821790807,0.0355811324123633,52707,59307.3333473,58081.71592286001,60272.558343875,56797.882430755,60272.558343875,23,22,0.9379500407608428,0.071702522938594,0.0925844294397608,0.8262194062594136,0.044136686097329,0.090228414581257,0.0274654349499499,0.0258610804841028
122743.12+542833.3,4.99309671999961,,,,0.1616078750289803,,0.8281005694060166,,2.0958713655216124,,,,0.2025372042054037,,1.0970073869827697,,3.544484042760611,,0.9625539781943931,,0.4033217997730383,0.1779968999396926,56419,59309.2793745,58449.114688235,55527.67619645,59544.91946723,55527.67619645,23,14,0.1951548893933246,,0.0323662616791835,0.1846270194792999,,0.0966362762225137,0.0222787248175019,0.0244347342917239
103548.55+311323.2,11.227224547540994,2.001758556268834,-6.474451767331593,1.1543626982364463,0.4675052011547429,0.0833538629737887,0.8348466665412726,0.1836963893953952,2.8291777278012216,1.2904014205096628,-3.4690060729750622,1.5822301725111632,0.2813739916332483,0.1283360161258586,0.5303817095047618,0.255139169051827,5.999965028912218,0.7708833691589343,0.6826141880230172,0.1571944329972927,0.3784992932150673,0.0861694484672662,53383,59224.46974161,57872.85204691,56794.8499453,58078.38278588,59905.258212865,23,23,0.5599893008995211,0.0722076892307165,0.041640318065709,0.5305122454090248,0.081110838584361,0.0994543357486156,0.0464360118625274,0.0433006061905283
160244.07+425630.0,6.670689637951058,1.711774891849658,-4.801451931235542,1.2321072192524565,0.424103733410911,0.1088298454574007,0.2122719160554999,0.0552738790706491,3.492435411171521,1.3351555059803148,-3.947728712249662,1.5092138023273105,0.3758436211735283,0.1436847417685202,0.2799702029689865,0.108858477930407,4.728076423151946,0.7292388157518143,0.2461210595122432,0.0610437751225332,-0.0096318261784314,0.0575455420863696,52756,59336.30256268,56691.204429755,59244.3305699,57417.90119978,60501.19980406,25,25,1.9979267219693173,0.088328226437493,0.0635771946273874,1.342441506945516,0.0952050276421728,0.107616484465622,0.130036741753504,0.0822451213001527
154643.07+420526.7,1.216561649147076,1.4280544931611712,-1.193315761523065,1.40076743023899,0.0678822317644514,0.0796832007198291,0.1939887546951282,0.2298859347791296,3.252890347354074,,,,0.1850169505665695,,0.9851816622191774,,1.8875892526747384,,0.5895852084571528,,0.1262144194934042,0.0733366572257565,57903,59340.38316703,56864.33477855,58670.19899852,58511.73267744,55222.7624867,25,23,0.3499286949448941,0.0568853893941795,0.0557984314334117,0.1877998319110086,,0.0568777089941146,0.016814754767689,0.0251592289082615
092907.48+640132.5,4.013531502645398,3.00229532206347,-1.4177773834280114,1.0605588627341545,0.1308008933812134,0.0978447310208731,0.2729174036291415,0.2108052840087792,3.670316939889475,,,,0.2753596538069994,,1.432204350892487,,3.033875275320961,,0.8525608772608144,,0.4841331081023843,0.1326408291112017,56693,59202.40698597,55300.4902353,59302.56607346,59302.337247200005,55491.8656989,22,22,0.4792691548500678,0.0922577090804996,0.0325899755103454,0.1922628245301777,,0.0750233994275413,0.0197847454713712,0.0285821967460715
142823.15+340445.8,4.544396763007079,1.318147046776392,-5.291658429159083,1.53489765412338,0.3318892900142433,0.0962677579233868,1.6278483320119124,0.688270136189244,,,,,,,,,4.918027596083081,1.011610404943373,1.6278483320119124,0.688270136189244,0.2424026628468534,0.4475195833534229,58223,59342.38074746,56669.23639017,59385.83689439,,,14,3,0.2038821943590102,0.0627193335430354,0.0730326393848208,,,,0.0603780306557425,
102144.38+331709.1,2.8902011636195097,,,,0.2048233696186135,,1.1507999680927934,,,,,,,,,,2.8902011636195097,,1.1507999680927934,,0.2412638491263962,0.2206783940384771,58466,59203.43642803,59691.99200822,55326.3522209,,,13,3,0.177983468280821,,0.0708682053681361,,,,0.0428872164300273,
013313.03+311507.3,3.9377919578098526,1.2760015211473503,-4.968333679086734,1.6099381074484915,0.134126417453565,0.0434623043904996,0.464873405713942,0.1567917169668156,2.0134930658936847,1.1074410238961174,-4.231431884037348,2.3273292258024734,0.2055294341637066,0.1130432137396112,0.6998073545933152,0.4019249035063089,3.7877626467069048,0.8239754068867743,0.5823403801536287,0.2157123493033939,0.3832431450293624,0.132472900352523,58130,59200.06640136,60311.864872645005,57040.86699679,60152.31311249,57401.69038932,24,23,0.2885224575227673,0.0269962579240893,0.034061326471946,0.2936943043177185,0.048572076733421,0.1020760575961968,0.0193501021013502,0.0189694532735264
164551.37+301225.4,4.023349418585451,,,,0.1544329642282214,,0.7426094530976702,,1.703989991912905,,,,0.1460610548823039,,0.6330516323223743,,2.863669705249178,,0.6878305427100222,,,,52790,59348.20033153,59429.790850105,55430.73977345,57974.108106015,55249.4290229,23,23,0.207959868520432,,0.0383841789914726,0.2307253428073051,,0.0857170849450443,0.0245031482004382,0.018170085445476
114246.89+504100.5,3.797294769621186,2.202213056722927,-1.9353453748522456,1.1223892566531306,0.1274069797357782,0.0738887369335708,0.6203165816128251,0.4110347054220313,2.5593705977940813,,,,0.1975974371919301,,1.1134890398366435,,2.7640035807558374,,0.8669028107247343,,0.3004074336900075,0.1579630338522475,57071,59308.27622294,58238.71936424,59697.93665459,58811.6729699,55332.24388275,21,13,0.2053902531583464,0.0658316502011973,0.0335520383497876,0.1774579094383533,,0.0772054806608465,0.0309861209618985,0.0444348279274015
022108.81-035944.0,2.7773883771093577,1.0610643241836015,-7.828833616180101,2.990901855340674,0.25261021421863,0.0965063757164314,0.9751502049890172,0.391844119010389,3.197910312987187,,,,0.3000429853254186,,1.6013575125669983,,4.601377435425548,,1.288253858778008,,0.7950382745736413,0.1351777779044949,56217,59198.17546592,60149.92107192,60310.47064745,57592.35491872,55213.5728121,24,20,0.2590474912749211,0.0322666474475268,0.0909524272156496,0.1873678944088166,,0.0938247029964848,0.0492139149522041,0.071157436359802
123215.22+584029.7,5.466283808930333,2.5236321474294177,-2.359156930546076,1.0891575481372642,0.1801469778634063,0.0831688804477407,0.3639547333247904,0.177160959982955,1.942525790772004,1.431455079456675,-1.896556893091017,1.3975804135989198,0.1187162646253635,0.0874824935758318,0.309182520969149,0.2333465985028408,2.916130855834857,0.849899921946006,0.3365686271469698,0.146489454206547,0.0770289236289155,0.1049053530192337,56442,59309.28877982,59908.31457958,55523.8067734,58445.80950417,55333.3372688,23,23,0.4949708339213837,0.076360743760148,0.032956023536337,0.3839682277421152,0.0625956780193813,0.0611143827223951,0.0301900010498874,0.0160644064092023
164239.69+305545.9,3.4263824415737463,1.4651577240000042,-3.199730210989857,1.368238809674349,0.1402525780406258,0.0599735001947865,0.5466773272043565,0.251733471430519,2.48326443427676,,,,0.241184657610661,,1.5095741312315978,,3.0364590289467874,,1.028125729217977,,0.0338331429917254,0.506304200648686,58252,59356.39891113,58534.30591831,55429.48313765,60361.62567727,55429.48313765,23,21,0.2565545909098901,0.04383262612545,0.0409331358749922,0.1597699991148422,,0.0971240333013125,0.039414613963161,0.0271868351825486
161339.24+534552.0,5.961653557939455,,,,0.1675840700967104,,0.7889562352605334,,1.847128306999108,,,,0.1903972614639099,,0.9606504318697832,,3.9043909324692816,,0.8748033335651584,,0.8284970472802193,0.1335801483152917,58248,59311.39483452,58871.97726368,55397.1076891,58505.38322166,55397.1076891,24,17,0.2124123780343404,,0.0281103335623268,0.1981961961889987,,0.1030774422883671,0.0315120223049078,0.0124732874697806
165358.91+355318.3,3.898193997369405,1.2130794846769843,-5.67667621016181,1.7665255901446155,0.3522992926891251,0.1096320615946224,0.240509465400547,0.0755346552700938,7.391255688957625,1.4382791468219531,-7.149918810696094,1.3913169236260698,0.3655670667346049,0.0711364226831939,0.3128035121577927,0.0623884532592203,6.029011176796233,0.7329983024763409,0.2766564887791698,0.0489841894054852,0.0807675997499845,0.0224470414128358,52409,59314.38495281,55250.0564805,58536.3985947,55250.0564805,58335.274818815,23,23,1.4648042733054274,0.0620608397671994,0.0903750026106615,1.1686795465077635,0.0511288416572963,0.0494593993387015,0.0863480505769223,0.0496106026380003
095037.35+324121.8,7.255880684399899,,,,0.2699135911001085,,1.4277263805662763,,2.6066146497080487,,,,0.2087331825201951,,1.122266725400996,,4.931247667053974,,1.274996552983636,,0.7179959924759471,0.1114046668732496,56325,59280.39813613,59893.36599162,55511.1487922,56976.158861655,55511.1487922,23,17,0.1890513439928547,,0.0371992874249463,0.1859924898384676,,0.0800782664762411,0.0311547257656455,0.057205337422667
171352.42+584201.2,16.29818914631017,1.7314256047206344,-11.530803886433796,1.2249660936413658,1.3184949930253298,0.1400693027996206,0.3292296069964956,0.0362166620976306,8.14617043756013,1.4808689116750613,-7.458272269343768,1.3558178807006909,0.6467930124425103,0.1175786428428388,0.1923401947847178,0.0353150548697137,10.858358934911966,0.730136605987477,0.2607849008906067,0.0252922899019881,0.0925303822998402,0.0497342644791189,51703,59314.41581071,60513.32504622,56700.19226661,60350.79773327,56700.19226661,24,24,4.004788649033512,0.114345452928617,0.0808982507927164,3.3627553157386143,0.0867215608501001,0.0793984139418806,0.1495308484604471,0.0779769209693381
170956.01+573225.5,6.742560900600928,1.3989716595681134,-6.891936946272852,1.4299647581242938,0.6255670944541931,0.1297949917251452,0.5332051902176329,0.1180722370263214,7.518344654779714,1.689559728569506,-5.520719591421329,1.2406435090017127,0.5336880046291343,0.119933017392167,0.513560982543929,0.1249070966081415,6.668390523268706,0.7243846227395436,0.5233830863807809,0.0859401476893591,inf,,51788,59383.34423492,55237.6796223,60513.8347791,55237.6796223,60513.8347791,24,24,1.173220189771337,0.090767965425525,0.092778857125108,1.0391911044049842,0.0966700075581513,0.0709847751246476,0.0634617024036763,0.0601925969574091
153938.14+433708.6,2.1653105561512795,1.184597682217427,-3.409740570036126,1.865400214649545,0.1771033335449491,0.0968896576217814,0.57470792155131,0.3289945790744498,1.299665922588929,,,,0.1790996742378725,,0.8264177236364844,,2.291572349592112,,0.7005628225938971,,0.0904618097347023,0.0680745373446151,57901,59338.37569316,60493.825796455,57046.76517293,58667.22279715,55398.8254731,25,25,0.3081623323842375,0.051940413033556,0.0817911929731412,0.2167180943915149,,0.13780439351761,0.0240617192270529,0.0184261249127653
155028.39+432634.5,2.997355139180102,1.7436399132592468,-2.098424272851952,1.2207083068900308,0.114572253758538,0.0666496779090714,0.2995711117736711,0.1794392845886075,2.1874222254817357,1.0684883403639325,-5.811627373853571,2.83880085662696,0.1634190214817065,0.0798251553873792,0.5566819788290965,0.2771009505639916,3.27370725284184,0.9263795980421804,0.4281265453013838,0.1650631649226585,0.5558469108794354,0.1001155158565972,57843,59348.39990542,56864.56525957,57585.12366426,60497.114233085,57780.40532432,25,25,0.3824542796539692,0.0545991843693381,0.0382244507035219,0.2935590295655623,0.028119322002117,0.0747084945823464,0.0265992323152994,0.0137156158587138
113016.42+513021.9,3.088879671182006,1.2167907132721465,-4.4557242571010685,1.7552266433439034,0.168925129840633,0.0665440389750495,0.4144905549952982,0.1677695716625962,1.2907311054725712,1.0605646877747386,-3.653700195807368,3.002163185623552,0.1257904180578669,0.1033591542707502,0.4374740765815895,0.3632590028870109,3.122258807390753,0.9584877887679936,0.4259823157884438,0.2000648222166483,0.2449234344359418,0.0988488049973406,57064,59301.38338885,56984.733115725,59904.76541498,59173.58781076,55520.0722668,23,23,0.407548803717733,0.037911935320373,0.0546881548726666,0.287537993201311,0.0344282265420167,0.0974567185407774,0.0370341053882526,0.0320135566140813
100043.13+020637.2,4.168142256241649,1.2114252909941898,-6.095760960361429,1.7716667381442524,0.1664380805103881,0.0483734209917815,0.2173066910162697,0.0636311505144442,1.770648296768323,1.3121784050301435,-2.084107934146646,1.5444746593270142,0.1159290478855166,0.0859118061044192,0.3013679318800228,0.2275473845544716,3.5296648618795112,0.7379688512497411,0.2593373114481463,0.1181384098561645,0.2053861471942442,0.058482983772543,52235,59312.12040938,57156.267521974994,60271.955398565,58445.26500663,57349.92145255,23,23,0.7659132801296343,0.0273039053848528,0.0399309980990099,0.3846761238407709,0.0556252610462733,0.0654726565953855,0.0420813034457935,0.0321165110335129
154713.96+434217.3,1.1870826343948482,,,,0.0953452429618949,,0.1868612428650254,,3.95146768780551,1.4827182543734378,-3.6095067231262576,1.3544034598028505,0.1272761690620128,0.0477581278969716,0.5718100822389566,0.2328997733542069,2.9160190151088723,,0.379335662551991,,0.0631199496488328,0.2838443536154921,56101,59341.48057359999,58507.80607964,55586.0685858,60131.67344141,55221.8027394,25,24,0.5102462206716949,,0.0803189602807222,0.2225846885449367,0.0352613747043464,0.032209846851284,0.0128670342589561,0.0180212780135528
154755.47+424120.0,3.881388453647812,,,,0.1674827940951023,,0.9107314235589736,,2.9577409397415253,,,,0.1869711808287099,,1.0931493109738386,,3.4195646966946684,,1.001940367266406,,0.4427415210678723,0.1166035925742101,56101,59338.37569321,57780.73303024,55222.69614355,56686.856860325,55402.2651184,25,9,0.1838992152490027,,0.0431502273207667,0.1710390144802319,,0.0632141842838504,0.0211375058399944,0.0518187753757975
102626.26+320926.3,3.798455307384339,1.930206270588035,-2.300743971605399,1.1691358938400738,0.1467746004430087,0.0745843326331608,0.3273943178170865,0.172767192783751,1.8485699689886057,1.173675185239601,-3.0086362529721318,1.9102126350443869,0.1738825511436539,0.110399735388496,0.4073435141119733,0.2644413374511632,2.7391013752376185,0.7952594205985959,0.3673689159645299,0.1579380605295457,0.185040437201635,0.1421972139871632,56370,59203.43642803,59693.787601395,55327.67519865,59329.62309319,56983.159597805,23,23,0.4483113861646522,0.0637944083541782,0.0386406021831225,0.42686957106148,0.0577944744805495,0.0940632781342807,0.027628961320944,0.0144789681072298
164627.13+325855.7,1.7113370856592889,1.3077294608151016,-2.0307598889129475,1.551818491416592,0.1574727980568552,0.120333871696938,0.2805600252348186,0.2178674792003498,2.8455955895974343,,,,0.08633775957414,,0.357688980016051,,2.1958975213898904,,0.3191245026254348,,0.0131955408357015,0.1312043240650763,55831,59323.42936785,59266.23386341,59429.202804725,57250.92156254,55429.946520950005,23,23,0.5612802391397568,0.0775437799990964,0.0920174052069871,0.2413766271755582,,0.0303408396786116,0.0216505277600747,0.0120785694069511
160433.83+535446.8,3.844884553261013,1.209270412708498,-5.654639864669506,1.7784639793845634,0.212272645483331,0.0667627404814114,1.0155809883829512,0.3678251064221826,2.956183067541669,,,,0.1648201065857061,,0.824735625605877,,4.151902495157397,,0.920158306994414,,0.1636331661068951,0.0680367991192117,57544,59311.39483454,60489.57907943,55579.2553638,59757.713570785,55579.2553638,25,24,0.2090159700816377,0.0375395516891574,0.0552091077229597,0.1998459887853444,,0.0557543639280664,0.0289665480441365,0.0256213356691496
124331.99+572854.4,3.719229042879491,1.3494671685306785,-4.1045452100640585,1.4892734324431265,0.4543262326349842,0.1648455439755523,0.1587771933021421,0.0579364398457415,2.7517847008212315,1.2933992274615391,-3.3546339497317423,1.5767516105836368,0.2855256272689801,0.1342033138057488,0.1096856409995787,0.0516792504621422,3.482548225874131,0.7158048004955391,0.1342314171508604,0.0388180885359134,0.5544946702410039,0.0471927785596608,52765,59308.28495249,55526.9480137,60275.23912737,56991.27167866,60433.62241173,23,23,2.8614073796507555,0.1106885682538001,0.1221560241106412,2.6031267599564543,0.0851137952895911,0.1037601623352906,0.0833693790757044,0.070041262151157
112016.38+515900.3,5.208492265855173,1.073693161470881,-13.323740994934836,2.746593229148618,0.5236565454111363,0.107948024700597,0.6749427877536165,0.1432739955268714,1.8430054138136,1.2806174805820305,-2.30379072760235,1.6007954481617994,0.2093378971425114,0.1454590249272576,0.2206746404319819,0.1547864986107869,5.66975735055149,0.8978835729725128,0.4478087140927992,0.1054588758076117,0.0547248561087655,0.1384765210096482,56411,59307.41167827,57509.97127873,55518.0883335,58598.175004455,55327.4476458,23,23,0.7758532351371591,0.039302516133435,0.1005389887672527,0.948626886771954,0.0908667157282892,0.1135850690255669,0.0369891643244535,0.0309642451274096
022258.90-045852.4,6.640833555648048,1.4915546946672935,-6.000693691727411,1.3477770180739022,0.2951069520515912,0.0662820647548292,0.4034592959932915,0.0945915054898741,5.286448812030858,2.4836469729679527,-2.3253143673903565,1.092464941044101,0.1811720704009981,0.0851171514635199,0.3822926976158821,0.1902857782709698,5.063322606699169,0.8442163611663626,0.3928759968045868,0.1062499768506205,0.0018198688519356,0.0395956396231,56217,59198.17546592,57959.273061025,59579.19516747,58122.99415057,59418.90239858,25,25,0.7314416968013002,0.0491788061867625,0.0444382395039252,0.4739093148544394,0.0779129363933372,0.0342710346478127,0.0618022971875307,0.0343379028926998
121405.12+010205.1,6.249109722017742,1.7464064384472235,-4.364636270257034,1.219762369830177,0.426710279026091,0.1192505191606973,0.2894366471422211,0.0831334140925233,4.829091246566626,1.6055637025694325,-3.844453797379409,1.2781940034092576,0.2999766566872021,0.0997354589101071,0.3115961717143499,0.1066325890866256,4.821822759055203,0.7394833669724887,0.3005164094282855,0.0676048696359887,0.3052105275686522,0.0932229260460226,52023,59320.21766013,58843.0134598,60302.69589273,55364.6827684,60098.054149435,22,22,1.4742786832256851,0.097765369805022,0.0682833712332887,0.96270969902095,0.0780284202899466,0.0621186557409696,0.0871813205088992,0.0585131345125147
015323.38+045923.8,7.052130098527823,1.24691222066077,-9.467950304907916,1.6740619890525077,0.5658439163325808,0.1000488766378451,1.2993226750129898,0.2908165911229728,8.38886745897724,1.305561003196595,-9.99461478918659,1.5554637589094578,0.3640197352064837,0.0566524591076895,1.1419042691658967,0.2204622491996535,8.725890662899893,0.7280638136339789,1.2206134720894433,0.1824677320751236,0.6891272070843231,0.1703622353318616,55511,59217.16862422,55210.8948831,60510.952107825,55210.8948831,59940.18010426,25,25,0.4354914504412261,0.0597641409291368,0.0802373053853195,0.3187830582964557,0.0364215873132324,0.0433931918684604,0.0468064053211955,0.0373577572152084
085524.55+312152.2,2.959143803561553,1.2260799835973355,-4.17123475112345,1.7282929707852213,0.2671965821563873,0.1107091790109257,0.2612469608447844,0.1094736875604998,4.741464018434004,1.2172873556561743,-6.830999312776691,1.7537387308246264,0.3137573345012607,0.0805516681235752,0.3963679930990276,0.1043271914587375,4.675710471473924,0.7519830766579134,0.328807476971906,0.0756119222506643,0.0057518771571046,0.0300007535394056,58140,59226.37565145,55309.8453243,60404.97378208,55309.8453243,60404.97378208,23,23,1.0227739350244067,0.0640569515020516,0.0902952339912633,0.7915809045229147,0.0459313959985926,0.066173091956709,0.0552920180125067,0.0186832647712672
122256.17+555533.3,0.9519198463081172,1.0800850608736836,-2.332298209765458,2.646315720425407,0.1271119591977524,0.1442261433253478,0.6315490540980297,0.7367037641690218,,,,,,,,,1.6421090280367876,1.4291230379933308,0.6315490540980297,0.7367037641690218,0.1800362160710837,0.1384430999829357,57867,59309.26965079,59544.00473492,57157.95207543,,,20,7,0.2012701283818596,0.0545007317955859,0.1335322082954123,,,,0.0232322989400756,
160205.95+440714.2,2.525866814318025,,,,0.2463582453165265,,1.5609455506576757,,,,,,,,,,2.525866814318025,,1.5609455506576757,,0.3012679655859119,0.2038140611217621,57897,59311.38455029,59771.73734763,55405.7051443,,,14,5,0.1578262901052045,,0.0975341391398906,,,,0.0358742324041356,
074417.57+311649.4,2.004689967645536,1.282031878494228,-2.498833177245777,1.5980445076156302,0.2362135526357594,0.1510624133900809,0.5581169766743296,0.3780667931061786,4.580805109210587,2.097547414267067,-2.4843980985027483,1.1376041292493444,0.1847721695813122,0.0846070455506864,0.7619756749730886,0.419944221825496,2.892181588151162,0.7862569672099707,0.660046325823709,0.2825277196551745,0.0979856382895352,0.0800701053794441,55538,59220.29517074,58407.079471915,60233.83517497,57675.974327515,60024.59266625,22,22,0.4232330541946477,0.0945295407419373,0.1178304657817922,0.2424909031221213,0.0743730119954073,0.0403361778500011,0.0443091268736923,0.0256510962122907
092459.18+313426.9,4.132568770687656,1.3037066907180752,-4.940595720224998,1.5586159732602891,0.1607980570568405,0.0507271661941603,0.5710854210396983,0.1918738725130714,2.6451468539004086,,,,0.2821111000339256,,1.542144279467084,,3.9061037816043545,,1.0566148502533912,,0.0484398769526693,0.1575808118583471,56329,59294.18947299,60256.05100467,57859.231967775006,59682.78648984,55506.9167169,23,16,0.2815656837537494,0.0325462891850454,0.0389099531016597,0.1829343102264168,,0.1066523394033635,0.0228966774608826,0.0269126514678899
160434.01+540300.8,5.316155471287205,,,,0.1497419533302448,,0.465547145820484,,2.8467969838065788,,,,0.19071470913848,,0.8715430503759043,,4.081476227546892,,0.6685450980981942,,0.3064407010064121,0.101006419414579,57544,59312.49146149,59232.03761023,55579.15616735,60489.26009819,55579.15616735,25,25,0.3216472373949117,,0.0281673389988324,0.2188241981348173,,0.0669927326125893,0.029791138739354,0.0123876447199063
130928.54+003534.4,6.931775608952285,1.825964057385715,-4.537123533967077,1.1951662841254225,0.4573595125386605,0.1204773608251971,0.4157938545722336,0.1159670901304348,5.11865664044215,1.928627316489829,-3.1038678052715154,1.169487358992474,0.3938999763749566,0.1484151619780884,0.5031421245271775,0.2063760209599202,4.922855897158257,0.7846126111945556,0.4594679895497056,0.1183632417819926,0.1451241150522912,0.0253706128916604,51986,59263.44768631,59014.659246415,57923.164783075,59378.935248595,57759.09654788,25,25,1.0999669848636635,0.1008038483225436,0.065980138183929,0.7828801389768745,0.1269061703291515,0.0769537798770834,0.1181589799792339,0.0761655714437763
113354.23+511800.9,2.1267566302080554,1.2019466905670777,-3.189304788541189,1.8024508687774992,0.0953170095822129,0.0538688642578175,0.2496840646008621,0.1424575998498727,1.5657666575512472,,,,0.1315377123822086,,0.6338041578200486,,2.293942692100164,,0.4417441112104553,,0.0763179797035933,0.1409794503796999,57134,59308.27622287,60427.71743023,58964.96711616,60061.93066053,55520.8658375,23,17,0.3817504722801755,0.0298864536010092,0.0448180145430595,0.2075368404565676,,0.0840085026385251,0.0172415782242922,0.0258328234192078
112301.33+513306.4,2.3997276595042685,1.2785504098819178,-3.012178717719968,1.604858084176949,0.1326127263072314,0.0706547073807096,0.4716344629379541,0.2619083315297238,1.2385233883422104,1.1957816559415582,-1.888963808715033,1.8237752249655703,0.0799675961523841,0.0772078956674029,0.3249515947034749,0.3186785496100375,2.13484839357037,0.7485949530972122,0.3982930288207145,0.206247419442184,0.6381811568507759,0.161850401828994,52365,59307.41167827,55328.2084264,60425.66359582,55328.2084264,58231.91384663,23,23,0.2811769213834514,0.0440255173197728,0.0552615734464745,0.2460907946162143,0.0423341070821161,0.0645668841663317,0.0139305162372452,0.0117884128073057
092038.84+321009.4,1.4884736621390693,1.0639652268473223,-4.096547492528328,2.9282238530946247,0.1445700079312358,0.1033390547621965,0.5739819243434969,0.4180917352242676,1.6532338421522348,1.0618333382842562,-4.630161730031955,2.9738443293632475,0.2329889032554115,0.1496433103527651,1.0539985647927486,0.7182194154093337,2.9671041817128967,1.10899044944463,0.8139902445681227,0.415523714044627,0.1752718330522646,0.1132818308111081,54550,59294.18947299,60409.47256515,60254.91947946,57497.05728404,60045.099567640005,23,20,0.2518720569408011,0.035290694955915,0.0971263460070068,0.2210523913770461,0.050319819660771,0.1409291881855617,0.0229451110748877,0.0437084231987538
113535.03+552455.2,3.188398942552521,1.2740121213014892,-4.039163017765098,1.6139582082616597,0.2524847644989865,0.1008872027031046,0.5282693574993578,0.2221039932168675,2.291427779531954,1.315418172588383,-2.6813166156589165,1.5392379520777886,0.1523673029353325,0.0874680498245311,0.415141743993425,0.2468320653646719,3.0500765888771224,0.7214372124936917,0.4717055507463914,0.1660242845904387,0.391523843045403,0.1288814313866593,56683,59308.25597078,59535.87013147,60267.55033041,58962.15523696,59535.87013147,21,21,0.477947018721966,0.0625091791018349,0.0791885736534763,0.3670247695874826,0.0568255542987746,0.0664944818668712,0.023797944121489,0.0215013815811586
172701.43+570548.5,4.318106027830964,1.1717508965768917,-7.070315449635567,1.91858384527751,0.3847171947151189,0.1043959353778132,0.2735028572961896,0.0749673990032635,3.69405326871583,1.1751223352172908,-5.985363623320221,1.9040154449656224,0.304251608532615,0.0967860598384801,0.2811495566367253,0.0904068015332591,5.266959592375645,0.7929435451366778,0.2773262069664575,0.0587228675151099,0.3045241027111701,0.0805521513234168,51818,59314.41581074,60362.52188344,57252.50049351,60362.52188344,57612.57712299501,23,23,1.4066295267200437,0.0544130169941637,0.0890939667149319,1.0821699744870663,0.0508326022745197,0.0823625395738764,0.1147108531382692,0.0423932287786015
111353.73+515725.8,2.7627374823499884,1.3208360184649612,-3.201664590137905,1.5306824976005018,0.1279385304157309,0.061166079007562,0.6143578194674447,0.3164928413614238,2.899669308594316,,,,0.1761539900099742,,0.9453598082244176,,2.954690460360736,,0.779858813845931,,0.6378612642763475,0.1401682838305557,56411,59287.31454322,58805.229926225,59692.192056175,58803.5288827,55326.4553011,22,14,0.2082475820469482,0.0399600041833926,0.0463086092084674,0.1863353915381997,,0.0607496825544458,0.0225706762978702,0.0267650089971788
155716.21+425652.5,1.841754260887392,1.4260989454498636,-1.8114326820145652,1.4026204757249838,0.1430767804591676,0.1107865745524972,0.2502588325443173,0.1968395751253399,4.407635802924973,1.383056325079532,-4.613252540386968,1.4475760680901302,0.1608797647510606,0.0504818878339729,0.4716351092553072,0.1556495101560216,3.1685188215534748,0.7075231300276503,0.3609469708998122,0.1254716983500002,0.2418973950695974,0.058695216586455,57843,59340.43845644,56867.32823185,55591.85489025,60499.859636925,59973.769738395,25,25,0.5717152078292012,0.0789854251166796,0.0776850546772893,0.341110662870462,0.0348733921116674,0.0365002400253438,0.0168679938795506,0.0256381061035568
161848.25+540918.0,3.3344207975951394,1.5137312816853383,-2.934222044959559,1.3320525411997814,0.2330494395501358,0.1057977526653821,0.4242955603061474,0.2021534720862158,3.161816306962047,1.413979634712205,-3.162862743392529,1.4144476061748303,0.1463297510264916,0.0654393765533989,0.4588146959424339,0.215709032767125,3.1483304732273187,0.7100064613994764,0.4415551281242906,0.147814421737056,0.1233660402731607,0.0557065021397087,58248,59311.39483462,60332.81390299,58141.737827975,59236.973232895,57942.85031623,25,25,0.5492620271161467,0.0794246093101477,0.0698920303394869,0.318929956517459,0.046264970344409,0.0462802822239502,0.0274694667676356,0.0270456666555171
