Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift,W1 2nd lowest Flux,W2 2nd lowest Flux,W1 median_abs_dev of Flux,W1 Median Unc,W1 median_abs_dev of Uncs,W2 median_abs_dev of Flux,W2 Median Unc,W2 median_abs_dev of Uncs
142641.03+521214.3,2.0744656135323716,1.1456619341889887,-3.7106719032179787,2.049287065569914,0.08918654514267321,0.04925491613129315,0.37594089025225985,0.21108498989839,2.899267394081535,,,,0.18295334737466945,,0.8492686514647902,,2.8948016369439618,,0.612604770858525,,3076.8861701900023,3109.9950368599966,1.0493,1.0493,0.23723555339465258,0.21542458568218387,0.023603026500410157,0.0368967505085115,,0.03574837182884799,0.06843993372740277,
144003.98+061936.5,9.144139766122507,1.6930694602359604,-6.693152139462654,1.2392605285868705,0.6863882889774928,0.12708719241549693,0.7274283981669154,0.15617482812112918,6.514807532936253,1.2007962808667605,-9.800175112036051,1.8063486552567396,0.5874775651022361,0.10828268858304704,1.0921842935667976,0.23524645270020153,8.038068637639366,0.7544475639246064,0.9098063458668565,0.1411838078947905,2375.569327395002,1094.704865645006,0.5395,0.5395,0.94358192601108,0.5378923397476107,0.17631180747971298,0.06726328028311607,0.009569201288954957,0.1532184032490076,0.06054801585370843,0.01525520626911734
144051.17+024415.8,9.782320220963912,1.3193684301045547,-11.366087961851516,1.5329755407639536,0.8534694714335666,0.11510977469888152,1.6121602530706185,0.3155434728226578,9.043985034396567,1.1433061252668104,-16.318692377498557,2.0629469067651725,0.667334319864101,0.08436186178986688,2.15500445709961,0.39396060698979884,11.627771398677638,0.7767579215536562,1.8835823550851143,0.2523750399211232,3106.645238145007,3471.0327596350035,0.3963,0.3963,0.5293949344105194,0.30966725737646816,0.2198292686252733,0.058478652566666546,0.019589771558219872,0.23835464324514372,0.07548419234928179,0.0165371299926301
145913.90+360051.4,3.2105836789940314,1.1631950084753837,-5.403594139188383,1.9577230681307682,0.26867088148733287,0.09733950568348602,0.46285083091079304,0.17231382613499352,5.142031832458691,1.3466059885925172,-5.701598643870267,1.4931465087246438,0.18976393639671418,0.04969577425749197,0.4750270084755269,0.13054478875414205,4.8644520736278425,0.7594626564331199,0.46893891969316,0.10809023608557845,889.8108949649977,1658.25515859,0.5526,0.5526,0.5804696968106228,0.39948030956326286,0.050552402362360915,0.050108987025014214,0.0065130959106904154,0.049099021037562474,0.04415653935257434,0.010964792868704887
152517.57+401357.6,4.6828689409224165,1.2866715701487361,-5.783860299477585,1.5891814840292917,0.37083695078856777,0.1018916753297626,0.8949593886131028,0.28221236612545875,3.9210543749030617,1.0954464537509234,-8.767679836201934,2.4494747753729715,0.2215420361911702,0.06189341302066895,0.7426102184227277,0.21679196617969912,5.788865862876249,0.8433916322961452,0.8187848035179153,0.17793438129981357,1826.6692630350008,1095.5322396300035,0.3838,0.3838,0.4143617637927068,0.2983288280919646,0.11129239550278269,0.05931252660364128,0.005916601459719506,0.06202044945527352,0.04902232337634872,0.012926968076376125
152551.37+184552.0,3.8568749600691388,1.1255526539906808,-7.465977498082612,2.1787978284499396,0.40416355770883794,0.1179471384826392,0.5638681480359234,0.1699750625087658,6.758352412701487,1.286043203769653,-8.357623454427536,1.59036762022536,0.3092747138025344,0.0588517170303297,0.8121739473990658,0.17353473239736839,6.6097070813201935,0.7983265717888821,0.6880210477174946,0.12145557338290933,2551.332674594996,1455.9828309199947,0.436,0.436,0.7167696191328209,0.380798614376842,0.13100150027840807,0.055272062967104504,0.02039766028743952,0.05631089088191188,0.04579659783716175,0.010831116044375949
153149.94+372755.4,1.809687182777188,1.4421174386637448,-1.7416120280233116,1.3878691858471222,0.09771985075546541,0.07787174613339014,0.39701145255747045,0.32906336097461375,1.961264219320835,,,,0.13674419081323816,,0.6203165816128249,,1.8375211433737784,,0.5086640170851476,,892.73854269,4933.287247804998,0.9951,0.9951,0.24613861924126662,0.22044258507116296,0.020457833736197528,0.039598296635780905,,0.04341129781812851,0.056925706429536066,
153714.41+454347.7,4.366574023178593,1.3339846958333685,-4.945708796558291,1.5109098825844842,0.40557868998686764,0.12390394907465406,0.5010667114745809,0.16127355576384358,4.367300233955786,1.212096029405642,-6.37594837013145,1.769574173775465,0.41319433562376184,0.11467753228607876,1.0276825770374036,0.32983206123808856,5.01388285595603,0.7358215384437294,0.7643746442559922,0.183574472904922,4178.627752339999,4542.069624989999,0.4688,0.4688,0.8094305223216622,0.40206416344521057,0.060719304016706,0.0712256266494247,0.011846174366719184,0.0504821331552352,0.06264638514325992,0.005788386823640718
153938.92+373853.8,5.2508954514996224,,,,0.14697313477814647,,0.6951174355951618,,4.288751061531233,,,,0.34769276380959313,,1.886689078801979,,4.769823256515428,,1.2909032571985704,,3651.2856422900004,4543.512448649999,1.4187,1.4187,0.21143640952166246,0.184287261592871,0.029284044637492512,0.040641572485454684,,0.0656546809217134,0.059422983023771817,
154742.72+012541.0,4.026327324687618,1.0798724958271746,-9.87852480821741,2.6494485866391986,0.3833523031630708,0.10281618333897352,0.6277957947143039,0.17303898891776975,3.270946946856862,1.128119194858135,-6.264240532806486,2.16047832663811,0.2702200616687886,0.09319638727165491,0.651961914311254,0.234870645036256,5.860009903142094,0.939615012191457,0.6398788545127789,0.14586527309938355,3105.561724389998,1459.714704109996,0.6879,0.6879,0.6106321615893047,0.41447215816932287,0.09107584709568856,0.06710891893368867,0.014375397067573778,0.08063355998999908,0.05166695877874379,0.01691655851155403
155426.13+200527.7,,,,,,,,,3.4859015861805163,1.1089647731409698,-7.271724215590109,2.313342989100664,0.2741216095517405,0.08720590671713854,1.0295508665324966,0.35850174531539303,5.378812900885313,1.2827079415526355,1.0295508665324966,0.35850174531539303,,3103.0189593499963,0.5215,0.5215,,0.26625358538619437,,,,0.052190154971743286,0.053181659423911606,0.01733577223827697
160047.63+331310.7,5.535367222743909,1.1531023851416737,-9.641022990287597,2.0083738183851776,0.5602625498331704,0.11671133215222157,0.399587642203818,0.08487182995714004,12.28340443711064,1.7330961905465547,-8.67782347944036,1.2243757739520622,0.40386923041724254,0.05698291774879765,0.5674733190485506,0.08824785465702759,9.034404532395627,0.7852519080891401,0.4835304806261843,0.06121868867396941,2374.6557086399916,2374.6884345299914,0.3608,0.3608,1.4021017935970022,0.7116973025170356,0.11614164967820706,0.07042869203018472,0.016158059279209117,0.09599438910565172,0.0641406680823651,0.020092284278396565
160139.10+412529.3,6.561232728173694,1.3666686587981667,-7.043358883468327,1.467092882922806,0.3848725421567043,0.08016683187275893,0.5254569762549272,0.11625815018025648,9.964077750583215,1.767359415884257,-6.837619203456495,1.2128097535923503,0.3517231596312328,0.06238622916430337,0.9824389479403409,0.2242578543399043,7.601572141420434,0.7337664629067705,0.753947962097634,0.12630077465763304,3814.932523800002,4384.422285765002,0.4645,0.4645,0.7324530067138781,0.35801019530894185,0.04585477239664487,0.054680501896548626,0.007787275458195048,0.030676650212879436,0.05513266543019024,0.012522028400793327
160310.99+432928.9,9.682227952081561,1.3291001383676537,-11.059033920337358,1.5180972382056905,0.4407600505447109,0.060504074791997264,0.8046788041600952,0.12501810308483305,6.547061338812934,1.2140956868750634,-9.50920604474113,1.7633997066872997,0.3883791254222256,0.07202153709055178,1.1867537551585503,0.26526972786189135,9.199382313993246,0.7354732007732397,0.9957162796593227,0.14662669830120625,4204.33780275,3634.8149994600026,0.4923,0.4923,0.547746564549772,0.32726176237827714,0.12730140706590787,0.05864714024890601,0.009736369377736795,0.1041044067869209,0.05599618177019833,0.006823347565352689
160337.12+242513.9,4.568948355737748,1.3850079138442684,-4.768002875322992,1.4453482949225123,0.2891264200159393,0.08764432176622368,0.8914730406867722,0.3175052798644936,,,,,,,,,4.668475615530371,1.0009094133644993,0.8914730406867722,0.3175052798644936,2543.37581012,,0.7058,0.7058,0.32432435622865535,,0.09698679892314985,0.06290810666853314,0.0031805789916291814,,,
