Unnamed: 0,ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag,difference
2854,179.31247841242958,-0.0518414327571911,2.681,115714.99-000306.6,3843,55278,196,179.31247102709165,-0.051830170344513,2.67642545787514,39627787736188045,59307.26628684,20.27154922485352,0.544130170344513
2765,180.63591557253085,-0.0518256275618418,2.181,120232.61-000306.5,3844,55321,416,180.63591279931416,-0.0518361364989453,2.1829005364427028,39627787757161329,59263.43204666,0.0,0.5441361364989453
20848,182.4772231170166,-0.0522765826306044,2.344,120954.53-000308.1,3845,55323,380,182.47722112778632,-0.052279581860908,2.347587435881463,39627787786523032,59310.21218783,19.663066864013672,0.544579581860908
221,37.79623368493219,-0.0543556126495208,0.895,023111.09-000315.6,6780,56605,115,37.79625845687489,-0.0543483321078349,0.8948505269209907,39627785362212516,59220.10123117,21.02476501464844,0.5466483321078349
16114,217.32369900000003,1.3496709999999998,1.133808,142917.68+012058.8,535,51999,247,217.32368500904133,1.3496687474009887,1.1310838828192775,39627818572711516,59323.32545621,18.76636505126953,0.6438687474009888
21062,149.7007700157166,1.3506953239694053,3.144,095848.18+012102.5,4737,55630,294,149.70074480023686,1.3507009793834277,3.135156708679565,39627817436058217,59315.14688553,20.83573341369629,0.6449009793834277
21258,179.23783490743585,1.3545441149786692,2.873,115657.08+012116.3,4746,55632,216,179.23782808900643,1.3545203450891652,2.869140078798983,39627817930985845,59312.15326649,20.238540649414062,0.6487203450891652
20241,217.381598,1.356547,1.520891,142931.58+012123.5,535,51999,252,217.3815873552335,1.3565433075754048,1.5187655798697797,39627818572712817,59311.34644743,19.351442337036133,0.6507433075754048
20929,182.1789487470673,1.36653749580719,1.6030000000000002,120842.94+012159.5,4748,55631,178,182.1789823238808,1.3665523189538649,1.6078716111843172,39627817981316774,59317.19467885,0.0,0.6607523189538649
2559,37.21724566259701,1.4610725629497556,2.14469313621521,022852.13+012739.8,7827,57278,137,37.21722305908197,1.4610568406809656,2.141516534019324,39627821588422315,59220.10123125,0.0,0.7438568406809657
2564,37.45779370014492,1.4648618459006986,2.436,022949.87+012753.5,4263,55484,410,37.45778495112252,1.4648449396956722,2.430735344140213,39627821592616250,59220.10123125,20.96985626220703,0.7476449396956723
2872,149.734261,1.471327,1.558417,095856.22+012816.7,500,51994,168,149.73425556300285,1.4713455836574525,1.5579819784340831,39627823475856166,59198.43399897,20.334062576293945,0.7541455836574525
21107,150.355456,1.472312,2.609704,100125.30+012820.3,500,51994,69,150.355460226923,1.4723166676259667,2.605838040529974,39627823488436693,59314.16629943,20.114652633666992,0.7551166676259667
20242,217.33536691026345,1.4723446663985598,3.071,142920.48+012820.4,4024,55646,426,217.3353552888663,1.4723523496465043,3.064890569079908,39627824612509601,59311.34644743,20.602813720703125,0.7551523496465044
2511,37.36805901733203,-0.0544556819995011,0.988,022928.33-000316.0,6780,56577,199,37.36805688794418,-0.054461500429382,0.9884401848123888,39627785353826242,59220.10123117,20.652507781982425,0.630161500429382
1607,184.63929929152616,-0.0551797821976048,0.682,121833.43-000318.6,3846,55327,236,184.6392949420752,-0.0551663560011479,0.6817523735088136,39627787824270051,59314.19499716,21.142396926879886,0.6308663560011479
16440,179.92115,-0.055557,0.689435,115941.07-000320.0,286,51999,307,179.92114854783958,-0.0555607866625338,0.6900501929531114,39627787744579389,59336.16877543,18.09064292907715,0.6312607866625338
20463,212.48086273268632,-0.0585120795686611,2.338,140955.40-000330.6,4034,55635,735,212.48086350376667,-0.0585347950272869,2.3371288182529426,39627788289840210,59337.3119662,0.0,0.6342347950272869
