Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift,W1 2nd lowest Flux,W2 2nd lowest Flux,W1 median_abs_dev of Flux,W1 Median Unc,W1 median_abs_dev of Uncs,W2 median_abs_dev of Flux,W2 Median Unc,W2 median_abs_dev of Uncs
141648.88+530903.5,2.179973442896157,,,,0.12994816240665227,,0.7171172743195173,,1.3725772315427562,,,,0.11502730174954162,,0.5819766098135425,,1.7762753372194566,,0.6495469420665299,,2182.9203596900043,2922.2424109300046,0.59951186,0.599597982558226,0.18120908122030935,0.1976493553347356,0.028090089452002698,0.04326044215121611,,0.03634104526164475,0.08057296552824957,
141320.04+520527.8,1.6009379319278796,1.0881861085477638,-3.730695508270882,2.5358203752678636,0.10883476169674577,0.07397693154967376,0.2508349635321929,0.17132908973355376,1.1748150072691463,1.0531904073581868,-3.554988614611682,3.1869527406529263,0.12474524618047039,0.11183079534045147,0.5424112623122295,0.49324974337831823,2.5153592655198973,1.0862898953481086,0.3966231129222112,0.2610789949094454,2169.9170509500036,727.6986230399998,0.6,0.5999687412303993,0.43388991775374086,0.22998277294003344,0.028092380032764486,0.05036127287270058,0.013516800413732738,0.02619750192575665,0.047698847428450535,
142554.48+351919.8,2.056992395808002,,,,0.1495904511579055,,0.7963868688940965,,1.282779395771952,,,,0.1509045246909932,,0.6982433541257033,,1.6698858957899771,,0.7473151115098999,,1635.9456948699954,3810.964079929996,0.5998753000000001,0.5999972357640334,0.1878364109212831,0.21612024489648946,0.03494834272498412,0.05831783603953467,,0.0735443309033938,0.09636208582172445,
121938.27+552318.3,1.9566723073154588,1.1091006697264836,-4.0790190673248325,2.3121105984292405,0.19104677357409836,0.10829105299232662,0.7906053507367407,0.47361381049773604,0.8347218565512468,1.3701665554645281,-0.8911560577937181,1.462801311006049,0.06718091102588752,0.11027510149742678,0.24623552828937906,0.40987337271656565,1.940392322246314,0.8136762170909531,0.5184204395130598,0.31317176722856027,1095.501611669999,566.0409849999996,0.6,0.6000094577362853,0.24164619350990704,0.27283191622508546,0.039044089320894204,0.057469233860950694,0.009951488400197293,0.03070235469075283,0.07538624737872605,0.013624179257912351
142628.80+021305.7,7.260522506439255,3.7679340691222487,-1.998595405598544,1.0371947352917357,0.22892295025723175,0.11880227390152749,0.3055692237054614,0.16531756570319256,4.227677899425114,1.328602631879722,-4.833020985431737,1.5188395506780905,0.1815038886778061,0.05703995193828004,0.3115950196527086,0.09996222175893882,4.579954199223662,1.0995782885472158,0.308582121679085,0.09659495756639247,1620.9744833400036,892.6689786700008,0.59876657,0.5988217206105109,0.7491688707429872,0.5824993251821005,0.031927677633911355,0.0577983601150356,0.014967129182760233,0.037191519184959,0.057276299663172166,0.014344010828564575
161809.35+551522.2,9.215937155921562,1.0944755028681332,-20.717734149822864,2.4604174397333165,1.058872847167084,0.12575068300373182,0.5438310708917073,0.06614367438935341,9.768863315588844,1.519408316996333,-8.539654573885262,1.3282223084370106,0.7281622998659063,0.11325533163862742,0.6803508538782658,0.11889341129956503,12.060547298804632,0.8412901824916623,0.6120909623849866,0.06802688606751808,5095.892763134994,4731.751455099991,0.13442945,0.1339946358812645,1.9470620636494242,1.070274690940853,0.13003340222314375,0.07143080613872933,0.005460270242451576,0.12499634551380812,0.07218217579755179,0.00623335196460123
234329.77+273118.2,19.572315412315767,1.5408118989486752,-16.69678401924226,1.3144384273940446,1.4240839847041644,0.1121096560376144,0.6458860526732929,0.056653708045990035,14.209875392470586,1.9680149889699983,-8.38332269593034,1.1610590710531763,1.0153654389096147,0.1406243438359102,0.7644110525014345,0.12675272754628714,14.715574379989738,0.7633393270131164,0.7051485525873638,0.06941883133520683,2538.074931865005,2538.074931865005,0.14020497,0.140146537646239,2.204853284584712,1.3282976947899499,0.3104898398288154,0.07882788857443704,0.017743757777391837,0.23237673123001257,0.07049692894363432,0.02311171355496046
234212.44+275213.9,8.427346467100248,1.805487135313735,-5.606055643028371,1.2010496284749803,0.8186352670273016,0.17538562688766396,0.33045376354735784,0.07342770648910163,6.556288533530418,2.266043291217716,-3.2242062196923187,1.1143790936397344,0.3897204941454764,0.13469869525904882,0.22123713874685985,0.07795831647016085,5.953474215837839,0.832131936949357,0.27584545114710884,0.05354700548842907,364.3149179799948,728.5756760999939,0.14173993,0.1414933432979653,2.477306532204109,1.7615509599922807,0.16820405749109035,0.07838432932961617,0.029033658000283243,0.13025049266435995,0.07281174440696311,0.01883016598451434
115346.15+561935.2,14.054542595704843,2.1514955059851353,-7.377806256411135,1.129408296044338,0.6918739357353654,0.10591334817952748,0.3261723938433029,0.05197163265894638,4.328379757128117,1.1398665825810916,-7.911795022774621,2.0835488706462084,0.4959525715145121,0.13060770878145903,0.3570630363759127,0.09540233501123972,8.41813090800468,0.8494471633768708,0.3416177151096078,0.0543200150194044,1617.4795275249999,1823.849256995003,0.12916419,0.1288310623613019,2.1211909677057155,1.3889776341687123,0.13227856365134372,0.07505321031258183,0.023851274364621984,0.061657290982930046,0.07273333485121025,0.01667779726279031
101549.73+331002.0,10.191089546529163,2.62465059968628,-4.199596408283424,1.0815794700965435,0.3133992409780646,0.08071399059136394,0.3829290636868322,0.10461952976443428,5.172435743415452,1.751917447017585,-3.5957734577447313,1.2178978277622976,0.21202574762637816,0.07181367249587581,0.5332038435021375,0.1971472245676501,5.789723788993193,0.8878025815391268,0.45806645359448483,0.11159331763468053,2188.7122756000026,1253.1725757749955,0.12755351,0.1274391527808239,0.8184263632555437,0.39764482235118814,0.06957606037388753,0.06723759981696355,0.018699382277582263,0.04948511453122795,0.05054161742001412,0.013119588148290506
