Object,W1 Z Score SDSS vs DESI,W1 Z Score SDSS vs DESI Unc,W1 Z Score DESI vs SDSS,W1 Z Score DESI vs SDSS Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score SDSS vs DESI,W2 Z Score SDSS vs DESI Unc,W2 Z Score DESI vs SDSS,W2 Z Score DESI vs SDSS Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,Median UV Flux Diff On-Off,Median UV Flux Diff On-Off Unc,SDSS mjd,DESI mjd,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter
122444.60+335739.7,0.0,,0.0,,0.0,0.11134794400945408,0.0,,,,,,,,,,0.0,,0.0,,,,58162,59349.15531293,55353.21162085,60450.67315846,,,13,3,0.17353201287084694,,0.11934375841450719,,,,0.041355895315380586,,10,0
123144.58+535445.2,-0.8286039333307196,1.3172094095183144,0.9664765434652733,1.5363817934268515,0.034692171903557084,0.05514921355044227,0.1887259312434814,,,,,,,,,,0.8975402383979965,1.011868277457236,0.1887259312434814,,,,58172,59307.32351875,55340.2825238,60435.03338042,,,15,4,0.18382302672969514,,0.09180218914304483,,,,0.034034128415477705,,11,1
113143.20+331538.9,3.5935532754710318,3.3279039424105936,-1.1321468260039338,1.0484541613348632,0.09768752716818352,0.09046608798215952,0.20876594035750412,0.1942528374190174,0.40319634056160275,1.6743348741969355,-0.30024160823972246,1.246799498875747,0.01925827401218183,0.0799729475483918,0.055657287758993146,0.23120606579818911,1.3572845125690727,1.0164923462476625,0.13221161405824863,0.15098874933849854,,,55617,59260.39553709,55342.5935769,60437.56250367,55342.5935769,60437.56250367,23,23,0.4679284705201297,0.04231775015156519,0.09828571738714409,0.3460153160098978,0.03795291173221743,0.043710600239528385,0.03417326837425838,0.028444931833594422,5,3
023516.79-022753.8,2.4135553203885975,1.30022924918227,-2.9043248900034695,1.5646163728712812,0.0987246658483335,0.053184899913991474,0.4355577060815435,0.2670798255150123,0.94690462582752,1.4711344857331916,-0.8775777429086757,1.3634265228946232,0.041317208445733056,0.06419143865267833,0.1885526436949568,,1.7855906447820655,0.7142211252971641,0.31205517488825013,,,,57011,59220.1268411,55216.980519000004,60519.46355944,55216.980519000004,60313.50409616,25,16,0.2266626544999083,0.06638695594306009,0.09434943125941422,0.2191282372713725,,0.11892254308265748,0.031235125373721973,0.037416161362504474,12,12
155043.59+431258.6,-0.5505243014573851,1.723925248079027,0.39204149813319455,1.2276483256731527,0.015700626584049082,0.04916532568544235,0.06596859210397471,0.20696518698297842,1.3247416385386914,1.7821636971081722,-0.8980303611565477,1.2081126326787506,0.06314128484018544,0.08494343527623519,0.2681749329071856,0.36351925865990287,0.7913344498214547,0.7547633010181355,0.16707176250558015,0.20915355605364722,,,57843,59338.37569319,56687.35086851,60497.27385069,56865.256002565,60335.71758843,22,19,0.2380015410864452,0.045789925628438144,0.03330081859469464,0.2354481239379611,0.03915327898052449,0.10351199668013598,0.015150524996868836,0.022791697636957042,2,17
111938.02+513315.5,-36.88081015202067,1.0314352091535912,145.9455265257927,4.081617352131685,4.301299010811901,0.12029321553842914,1.3836250412298912,0.06278056353053595,-20.286149187734487,1.0489917463809995,64.02772192900558,3.310857631063561,2.0695964983904993,0.10701832196241985,0.8554412860524874,0.058531923629609614,66.78505194863837,1.3644051070212673,1.1195331636411892,0.04291673694782174,,,57071,59298.21741069,55327.6460382,60424.95750628,55327.6460382,60424.95750628,23,23,3.108717233816842,0.11107564606050957,0.17533986632087029,2.4193320244582104,0.10840710094408279,0.09236114667538509,0.9157490225236673,0.5532272320251592,5,3
082012.50+352053.8,2.7860238123653844,1.163766005384339,-4.680236502723319,1.9550084657761555,0.14480111500019066,0.06048570526606456,0.10284718192565995,0.043024944698818145,4.31020320801617,2.6580842450773305,-1.7501190735647467,1.079291094164657,0.14166809082817755,0.08736611757891632,0.12206092773743124,0.07611552865285737,3.381645649167405,0.9153786967840183,0.1124540548315456,0.04371704349690264,,,57749,59254.207774,55299.7238524,60397.260217,55299.7238524,60397.260217,23,23,1.4079249648751277,0.03212819737695641,0.07502981046772517,1.1606342295949432,0.10729572410859678,0.05506829272940372,0.12332887035454032,0.08935471789865779,4,2
142758.30+532230.6,0.8635841970636787,1.5442877796365713,-0.7338499663628874,1.3122930444932062,0.027620903667225694,0.04939254810457161,0.07724285897358686,0.13864670202366736,-0.3418962809071877,1.0603457471450204,0.969618715266946,3.0071432141861307,0.023375437020527412,0.07249580243050673,0.0899347646193659,0.27920964610683624,0.7272372899001749,0.9445296843890854,0.08358881179647638,0.15586928374534248,,,57834,59324.24757592,55363.602182849994,60460.73297911,55363.602182849994,60460.764558630006,24,24,0.35758520637707936,0.05546531664885462,0.06424812722303175,0.25991547450488256,0.03670213688255337,0.05448617429517133,0.016130956608599145,0.016508182525328957,0,4
161315.68+545443.3,1.2054901513523166,2.27032423948801,-0.5914403734310889,1.1138717429637515,0.028680157991862965,0.0540139277025435,0.03982313159383087,0.07505054434969084,-0.11759519495815854,1.3689917456286846,0.12577649182766773,1.4642348198621258,0.006424684411199422,0.07479336150027863,0.018722179571815725,0.21795881303091139,0.510075552892308,0.8067374270586768,0.029272655582823298,0.11525908682727438,,,56809,59319.41539240001,55216.9703316,60490.474073620004,55216.9703316,60490.02705403,25,25,0.7201884142206912,0.04994306225879935,0.04303872114968599,0.3431589995467787,0.022313899358307854,0.08774124790925976,0.017732284422423916,0.01022265478771256,1,1
160809.66+554011.5,2.1594264814522326,1.539798748997146,-1.8442629156425534,1.3150684937504553,0.07669859392798484,0.05469063197776831,0.15552609323410843,0.1118735743406445,1.396367765897384,1.3686720533727932,-1.4942636712267405,1.4646262805013541,0.07511887081682378,0.07362895483471314,0.22582205650901943,0.22384594240020325,1.7235802085547276,0.7123367647173279,0.19067407487156393,0.12512264240015356,,,57897,59312.44117217,55214.0588635,60486.288923685,55214.0588635,60486.768223455,25,25,0.4931557935589169,0.04671461853368941,0.04717986721348172,0.3326462967262168,0.04917080441486693,0.054460568502847834,0.11143746433426838,0.05607503842841538,0,1
121559.09+532335.4,-6.727447879170169,1.7369797831632636,4.736818669515361,1.2230133050801701,0.3367824934418602,0.08695487396388173,0.21260324770598443,0.05552943713639513,-4.606647873864551,1.3419994709883032,5.147293151793963,1.4994991750768054,0.16745191761709188,0.04878175866947578,0.176843957002867,0.052908905139437884,5.3045518935860105,0.7315360836840998,0.1947236023544257,0.038349936870022666,,,57429,59306.36305781,55336.5115435,60433.01214412,55336.5115435,60433.01214412,23,23,1.5840891288152241,0.06247837591108363,0.06598980009647559,0.9468908095874441,0.06453435874028601,0.04342623900648879,0.13898205296449584,0.09459416289477929,0,0
161433.85+544050.2,36.51903546395711,2.236263751395466,-18.257519633829048,1.1180095210296344,1.3772009882076328,0.08433367993397234,0.6698710197617919,0.04570409658473992,13.150855442715244,1.3143071656688237,-15.419360518603016,1.5410234039837212,0.8295164070856531,0.08290254292746072,0.6201588806761169,0.11354093431845058,20.836692764776103,0.804401070372867,0.6450149502189544,0.061197238929820076,,,56809,59321.46172224,55217.7312304,60490.601793395,55217.7312304,60490.601793395,25,25,2.0559196436014946,0.0618587055634654,0.05805021660323462,1.3375869199539447,0.20518534070686278,0.06669046997766004,0.628721718444107,0.36256499709446777,2,0
165451.35+353931.9,-0.656369833299813,1.1231472600528556,1.283648675884024,2.196515470465069,0.0307171465668023,0.05256164627448275,0.14534529738130622,,0.5048438222426985,1.5173253113494294,-0.4423902134832794,1.3296188619869076,0.017207537229064818,0.05171783952442985,0.09581276034977579,,0.7218131362274538,0.7967238542293693,0.120579028865541,,,,58281,59311.41551942,55250.6520399,60363.6208113,55250.6520399,60363.29928267,23,23,0.21133911533592573,,0.0440865376125435,0.17959546480287877,,0.0416711263206439,0.02377047442275254,0.019248022523277952,2,15
121532.90+560919.0,0.1259540692721715,1.343032941697743,-0.14049313124315255,1.4980611935140313,0.0056919516604233,0.06069258918487869,0.026319732473241028,,,,,,,,,,0.13322360025766203,1.0059727657841908,0.026319732473241028,,,,57887,59309.26965076,55333.2044554,60430.47837294,,,23,10,0.21626175973521927,,0.04327791963261926,,,,0.023918734151037346,,9,7
115118.98+520927.3,1.1322410249889026,1.4100569050239575,-1.1389461045997933,1.4184071975812904,0.04942427755767781,0.06155142086174388,0.18542183905803158,0.23161002940749625,,,,,,,,,1.1355935647943478,1.0000174315425896,0.18542183905803158,0.23161002940749625,,,57423,59307.38051704,55332.574960950005,60429.739493835004,,,23,19,0.2665504657313288,0.025710367043637612,0.05768640126309979,,,,0.021068343107715104,,2,15
074217.52+392612.0,-19.039856785956168,1.461541823759341,17.86300570234378,1.3712041128000498,1.5119042329484813,0.11605713713156066,0.21288044010420407,0.017117996298192353,-9.679269877908384,1.562852000090795,8.059047742838104,1.3012447263680844,0.9261865725207645,0.14954563263340964,0.14736802128313137,0.023951825889193232,13.66029502726161,0.7137948512022775,0.18012423069366773,0.014720018348249046,,,55480,59254.19610289,55291.61993575,60388.03069131001,55291.61993575,60386.422283859996,22,22,7.102128463321527,0.17008672349385057,0.10612497873417048,6.284854505451526,0.11684686803317579,0.061461935787681554,0.20168359914407485,0.11367696041763953,0,1
