Object,W1 Z Score SDSS vs DESI,W1 Z Score SDSS vs DESI Unc,W1 Z Score DESI vs SDSS,W1 Z Score DESI vs SDSS Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score SDSS vs DESI,W2 Z Score SDSS vs DESI Unc,W2 Z Score DESI vs SDSS,W2 Z Score DESI vs SDSS Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,Median UV NFD On-Off,Median UV NFD On-Off Unc,SDSS mjd,DESI mjd,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter,W1 min mjd,W1 max mjd,W2 min mjd,W2 max mjd,Off spectrum 4000A flux,Redshift
141936.93-013102.2,-1.0895863589088697,1.888975443959365,0.6798997005690828,1.1787168848336689,0.0357313323666837,0.0619460851989807,0.1184866589961215,0.2059493167111259,-1.5826995433341586,2.0905695405007174,0.8620898565636663,1.138724531069204,0.0508606711477606,0.0671812728819893,0.1806702954564664,0.2410621421870968,1.0535688648439443,0.8148917214805913,0.149578477226294,0.1585292381941039,0.512144653090501,0.3544605364926511,55604,59317.28041038,55219.9921188,60493.465366815,55219.9921188,60129.58892125,25,22,0.3015641817350368,0.0377005267762833,0.0523521968989232,0.2815109756657028,0.0530542806914188,0.1353476397930059,0.0200558756895771,0.0358594619244997,3.0,16,384.0078811999993,4097.28829158,384.0078811999993,4097.28829158,1.3647392650486565,0.599
122313.21+540906.4,8.0294894188981,1.6938210572406536,-5.87326802527072,1.2389660832739466,0.770588259358644,0.1625556186788291,0.1278329139760155,0.0271107913079256,9.849062060387842,2.4561962435580345,-4.390214339107621,1.094848210115363,0.4594875646953742,0.1145887418971106,0.1048524267851865,0.0262052610107083,7.035508460916072,0.8527770561347072,0.116342670380601,0.0188527896475644,,,57432,59306.36305782,55336.974862,60433.5572784,55336.974862,60433.5572784,23,23,6.028089600642479,0.131788788740768,0.0682202409902955,4.3822310916726455,0.072051003992227,0.1282907059884213,0.7000452958141175,0.371811161189477,1.0,0,3969.38819582,2095.025137999997,3969.38819582,2095.025137999997,,0.15592754
020127.32-032735.8,16.33475961195619,2.225589498089769,-8.215531855569013,1.1193554024261934,0.592571947614295,0.0807371479472319,0.3001658953113328,0.0419910412600193,4.078840838081697,1.150920864177805,-7.158959426912457,2.020033655961669,0.273022240063195,0.0770383069472932,0.1944029000805612,0.0555901440901992,8.94702293312984,0.851886140344098,0.247284397695947,0.0348335745584262,,,57332,59217.19524616,55210.033056,60509.96511317,55210.033056,60509.96511317,25,25,1.974148152306503,0.0626239428060606,0.1135728919282326,1.4044144400626408,0.0651221924815204,0.0691992950687416,0.2824738381425065,0.1661765917752489,3.0,6,4007.162190160001,2121.966944,4007.162190160001,2121.966944,,0.15894748
143256.93-004510.1,-5.584286490927196,1.2045565384207753,8.315730140056193,1.7937416227161092,0.4018686379440725,0.0866849321230669,0.1708500859706759,0.0378285048693738,-2.37043911580862,1.3374135058247296,2.669191906531567,1.5059713120771794,0.1720111081025865,0.0970495203163236,0.1736445237435148,0.1031804805946062,4.734911913330894,0.7384565805481692,0.1722473048570953,0.0549481741197697,,,55350,59348.30911952,55222.3738509,60496.46703811,55222.340743,60496.46703811,25,25,2.352171119264452,0.1175006893657304,0.0626053088831699,0.9905933362842994,0.1846668825045486,0.0592914807466314,0.1397749409499655,0.0807931172285101,2.0,7,127.65925699999934,4125.9683765200025,127.65925699999934,4125.9683765200025,,0.16283034
141419.84+533815.3,2.800356404439819,1.3605145083670558,-3.0356283318625783,1.4748181270645393,0.1944977192999659,0.0944940324497161,0.0663643448026729,0.0323147661952199,3.8554834056256575,1.394588499479844,-3.966351330155285,1.434691157497931,0.2387764532194021,0.0863691684213921,0.131908238870467,0.0478095805557602,3.414454868020835,0.7084006650406076,0.09913629183657,0.0288530765567965,,,57435,59312.3141095,55360.3276314,60457.53144897,55360.3276314,60457.53144897,24,24,2.930756264953469,0.0955830235207497,0.1072594976958423,1.810170882911104,0.0416239019388952,0.0759568310236935,0.1096886426135714,0.0894442736101025,0.0,0,3951.9864781,2074.672368599997,3951.9864781,2074.672368599997,,0.1648145
101416.38+001419.1,0.0250472088798667,1.3178978627649112,-0.0291788644139647,1.535291346573214,0.0013068440074478,0.0687616305929817,0.0034390953227993,0.1809536185255698,0.9481132437866792,,,,0.0420777009652243,,0.1457332293319528,,0.3341131056935036,,0.074586162327376,,0.3451824691105948,0.3431121178439973,55543,59295.18268725,55338.915362,60433.514174375,55339.14686205,60433.6108875,22,19,0.3799964481310509,0.034391730314578,0.0621166278113916,0.2887309994989497,0.0408379786365983,0.0847804070281717,0.0355882467299395,0.0137167202907526,4.0,14,3956.2673252500026,204.08463800000027,3956.2673252500026,204.08463800000027,3.817025378899212,0.351
162207.38+545212.9,0.2783369250247898,1.293549036960583,-0.3392161182171118,1.576480314288777,0.0117607219803741,0.0546570333430219,0.0224209646366358,0.1044065610462798,0.7135463642954006,1.3428877558156695,-0.7961052129213357,1.4982627566587958,0.025719691828862,0.0484042256657516,0.0609763396813909,0.1149258742940967,0.5318011551146595,0.7161833784492695,0.0416986521590133,0.0776348610029236,0.4473458636012557,0.0864489316285137,58255,59317.41719893,55219.91463345,60493.02980799,55219.91463345,60493.796063445,25,25,0.5245413019008606,0.1536930814740236,0.0427796330914062,0.4217978967457004,0.043092081377159,0.0452164514235182,0.0341965247582778,0.0401299859721067,1.0,4,4097.502565480005,3035.0853665500035,4097.502565480005,3035.0853665500035,4.662282489519392,1.1551730632781982
154727.17+423804.1,-0.4043185834548531,1.1424830782949302,0.7317847556060739,2.067804287129645,0.0159430530686796,0.0450502873048336,0.0864225555394293,,-0.4902784423286494,1.2649922619998923,0.6328384237215328,1.6328184965704104,0.0283925004356253,0.0732569296322817,0.1436128529310234,,0.5648050512777774,0.7845135363604337,0.1150177042352263,,0.1842217704443036,0.2336682374655747,57903,59338.37569321,55222.62999145,60335.26642971,55222.62999145,60133.03531973,24,19,0.1844779174738215,,0.0348818973374482,0.1977016670594385,,0.0724871813276188,0.0186934140754971,0.0222874517355574,6.0,13,2680.3700085500022,4115.745701760003,2680.3700085500022,4115.745701760003,1.2045932973490334,1.049912691116333
122604.93+543445.4,,,,,,,,,-0.7263097910703866,1.5608656866803745,0.6060368925930532,1.3023949313926086,0.0448149772078022,0.0963089869268231,0.1513309386475159,0.3275655064127571,0.6862188249112755,,0.1513309386475159,0.3275655064127571,0.8390548489820792,0.1856811612577639,57867,59307.32351864,,,56800.31705987,60433.30120179,1,17,,,,0.2961388967010008,0.0766438718250842,0.0804766424286564,,0.0597448514444258,,14,,,1066.6829401299983,2507.006458769996,1.4279424561668423,1.0508177280426023
092448.96+305919.5,1.2672516599019097,1.924608979823754,-0.770637095932445,1.170387162982045,0.0410050678789348,0.0622754929862859,0.2111825523917535,,,,,,,,,,1.0189443779171774,1.1262688218728456,0.2111825523917535,,0.1364779519189387,0.7030157669967871,58430,59294.18947299,55315.7995271,60410.75804205,,,22,8,0.194168824150153,,0.047699904174003,,,,0.0261848673632272,,16.0,5,3978.3899458899978,3114.2004728999964,,,0.703787127780066,1.0520857572555542
020644.94-065810.0,-0.2185437159078964,1.403642433841824,0.2218732698543822,1.425027186021212,0.0183072497775766,0.1175821163651197,0.0205986987522143,0.1323049136270051,1.215934485361518,1.427402503913647,-1.1937702370067345,1.4013835826807524,0.0548409683467496,0.0643785799955542,0.1044262696814223,0.1262289267120029,0.7125304270326327,0.7072070248947185,0.0625124842168183,0.0914307553680837,0.1602482705519515,0.131722403619665,56660,59217.22093664,55210.0655273,60510.02954662,55210.0655273,60509.965813815,25,25,0.8887575859911372,0.0520030046001515,0.0523472462885427,0.5251644870017413,0.1513781902423926,0.0351370913000583,0.0374394818348653,0.0327914214994351,5.0,3,1449.9344726999989,4007.155409339997,4007.155409339997,1449.9344726999989,4.708099355746029,0.54
154615.64+440535.3,-0.1875090539271812,1.932138883789264,0.113420004866743,1.1687073077959511,0.0079680825134186,0.0821050596276604,0.050873206822776,,,,,,,,,,0.1504645293969621,1.1290524165806122,0.050873206822776,,0.8948514195071484,1.1509378283855594,57845,59339.39998695,55221.0417668,60333.20279413,,,20,8,0.1566263070691918,,0.1655539848202005,,,,0.0375591687484434,,14.0,4,2623.958233199999,4118.358220149996,,,0.3124388711774299,0.5529907941818237
160443.33+540913.3,-3.5186122979125005,1.7065131607222483,2.544522037585222,1.2340832058886173,0.1248545214879149,0.0605539531085058,0.1873374020121141,0.0910980211113933,-1.390006963253683,1.7639140179697714,0.9566046152615104,1.2139279407382402,0.0552210372454399,0.0700753048431207,0.1377795702810289,0.1754249031476096,2.102436478503229,0.7508396231415623,0.1625584861465715,0.0988341364291205,0.546909640847178,0.1727511909126695,57897,59311.39483454,55215.68020125,60489.13186906,55215.68020125,60489.004467275,25,25,0.6664687358045102,0.0235152178767904,0.0581246662852538,0.4007926366209852,0.0415726887755101,0.0446670359158152,0.0253261569115217,0.0241367635633633,0.0,0,2681.3197987500025,4095.714633290001,2681.3197987500025,4095.714633290001,2.688408313063132,0.5514388680458069
013428.27+255216.9,-1.9343596037981745,1.625099619586078,1.5100443482214143,1.268622696128619,0.1084072029310112,0.09107536359716,0.1032947729883252,0.0872194221789647,-0.4346351512558697,1.180750207387562,0.692281113826956,1.880683295770665,0.0561790720545456,0.1526186982060156,0.0661422685078485,0.1799661911468952,1.1428300542756036,0.7575244645367916,0.0847185207480868,0.0999938217605884,0.7704736491637132,0.3056153917023712,57062,59225.08830383,55213.5785424,60514.104225785,55213.5785424,60514.16776729,25,25,1.0494935977376494,0.0888118820020748,0.0591738362643161,0.8493671795952894,0.1290968665706146,0.0577003080541034,0.0659940172008057,0.0370450894110832,3.0,2,1848.4214576000013,4011.509761430003,1848.4214576000013,4011.509761430003,5.6256382638647136,0.38547137
162003.10+552822.4,-0.2047864172541209,1.733029183314305,0.1446832917324459,1.2243994024230656,0.0072501642800438,0.0613553694117677,0.0116429253614541,0.0985544219537751,0.843342673264833,1.257763549232625,-1.1054881613783916,1.648728040888898,0.0324653979968452,0.0484189825870922,0.0697744943509185,0.104221333776223,0.5745751359074478,0.7417385550795762,0.0407087098561863,0.0717200468849847,0.1374341789283386,0.1269150995951644,58248,59311.39483462,56680.29939356,60491.113373,56680.29939356,60491.24109282,22,22,0.622709847822849,0.1182294623925663,0.05789817704238,0.4652903370903156,0.0384313317281352,0.0614290976822503,0.044458603564455,0.0421487746071302,0.0,0,1567.7006064399975,2631.095441059995,2631.095441059995,1567.7006064399975,4.267866556348364,0.3858380615711212
113331.28+495045.6,-0.3215373062589598,1.2194114909861498,0.4607684875914488,1.7474376301479797,0.0144311776307352,0.0547293999446772,0.0818141775077953,,,,,,,,,,0.3911528969252043,1.065422762992026,0.0818141775077953,,0.902386553321093,0.4188647566122274,57134,59308.27622281,55331.18519610001,60428.61554539,,,23,17,0.1763896927199468,,0.0699143207172429,,,,0.0270114377388432,,12.0,13,1802.8478479999976,3977.124070809994,,,1.2530397478278077,0.43732205
121843.10+330632.4,-7.478649709675042,1.2050591456822397,11.121759476072508,1.79208526846508,0.3591133054602395,0.0578650946201149,0.532907314756288,0.0911265906628572,-9.198891229091751,1.5448562082395323,7.812012104419211,1.3119445700355308,0.2184379621224562,0.0366843387421363,0.4710129605477002,0.0942162953084708,8.90282812981463,0.740418649018239,0.5019601376519942,0.0655377101894186,0.9376312727900806,0.1466335149424249,58225,59291.35192346,55352.4176066,60446.82843581,55352.4176066,60446.82843581,24,24,0.6738757294492592,0.0385744015883136,0.0313212811771574,0.4637621051201088,0.0503945302339287,0.0791191135108662,0.1188419520712201,0.090835048207104,0.0,4,2872.5823934,3938.9343168600026,2872.5823934,3938.9343168600026,2.588493254867962,0.4349569
081833.55+332217.3,2.929342774906746,1.645752395657451,-2.241106944137752,1.259090316720162,0.1054383310808751,0.0592369685981859,0.1381716672657237,0.0789619369727968,3.4077543675343267,1.846766451227249,-2.1948787914258,1.1894720332933584,0.1189776221820128,0.0644776170447733,0.3311081081244133,0.197047862386794,2.693270719501156,0.7549503053527862,0.2346398876950685,0.10614005789722,0.3193222442998116,0.0916580179538768,58130,59218.40398648,55299.8888187,60397.45224269,55299.8888187,60397.45224269,23,23,0.7630966113921336,0.0798467208240728,0.1153562035838839,0.3593316480709894,0.0883654297707236,0.0575405616162376,0.095417677885782,0.0615436719113763,2.0,4,3918.515167780002,2830.1111813000025,3918.515167780002,2830.1111813000025,3.905237071486616,0.43685535
161448.26+194642.3,0.2368600367294586,1.9671776156588163,-0.1398192286650731,1.1612311670067603,0.0115014607606375,0.0955223028253904,0.0286928203412837,0.2383082323751049,0.4616621359860656,1.4699401351128714,-0.4285088287289559,1.3643794379054544,0.0159075826810663,0.050650015266211,0.0551199336763355,0.1757172389615752,0.3167125575273883,0.7599548031861763,0.0419063770088096,0.1480433734467929,,,55357,59292.47415035,55243.3108906,60518.9263849,55243.3108906,60519.49940545,24,24,0.4008480387718826,0.0267551454946101,0.0672456627896614,0.2885994525043469,0.0454377512159119,0.0412284677932177,0.0213299818244058,0.0207522593512888,0.0,9,4049.1632597499993,113.68910940000204,4049.1632597499993,113.68910940000204,,2.6630000000000003
141018.03+523446.0,-1.156309607226382,1.7860790368952242,0.7813476501583945,1.2068987836421494,0.0325118347119161,0.0502189950399566,0.0777431090205136,0.1208057546361869,-0.637106142434039,1.3345660733378262,0.7208879358561255,1.510066404628528,0.031847752411142,0.0667124785794597,0.0989881649283968,0.2082559671362639,0.8239128339187353,0.7377351383832457,0.0883656369744552,0.1203791699185112,0.0514046979762904,0.0604719225031759,57789,59231.53161266,55360.7903763,60457.72334707,55360.7903763,60457.72334707,24,24,0.4181957104820367,0.070883952621122,0.0482215041954778,0.32173293074156,0.0629431930992109,0.0352492606847887,0.0209935648036913,0.0313698310378482,0.0,3,2428.2096237000005,3870.7412363600015,2428.2096237000005,3870.7412363600015,2.837850747701093,0.995
162318.46+435909.0,1.0721259404536396,1.5898009844983347,-0.8674807807285827,1.286343093845998,0.0219838444163615,0.03259872387884,0.1199008928450429,,-1.1438462704177688,1.904474438141121,0.7057253737124367,1.175014483451558,0.0322322928696847,0.053665933474236,0.1781540441520639,,0.947294591328107,0.7578682127871507,0.1490274684985534,,0.2599058623455383,0.5165831637276045,57900,59311.4050539,55234.7048795,60510.67565756,55234.7048795,60511.60038409,24,18,0.1833501310517593,,0.0516396164295196,0.1809237226305836,,0.1837026300858818,0.0221039174379185,0.0570245767453292,8.0,13,4076.700174400001,2665.295120499999,2665.295120499999,4076.700174400001,0.4704804151625575,0.9962571
101508.11+312001.8,-1.602803976869864,1.2513664259580486,2.130608638853312,1.66344241466384,0.0613587405231308,0.0479049646355798,0.241527101270527,0.1917321759662431,0.5190348978015966,1.3780832637309977,-0.5473804775699318,1.453343268876984,0.0416203542602298,0.1105056979396066,0.2114511792006211,,1.199956997773676,0.7221616308816885,0.2264891402355741,,0.213386428921745,0.2147992389045545,58464,59223.47902751,55325.789578,60423.38048869,55325.789578,60422.96313855,23,16,0.2540449506509203,0.0364821396283672,0.0640690886991863,0.1968319799282895,,0.1250511193423824,0.0274743097444972,0.0369686472564175,7.0,13,3138.2104219999965,3897.689449509999,3897.689449509999,3138.2104219999965,0.9032493440638314,0.9947146773338318
162306.36+421849.9,-0.1394268351670593,1.7662574933443564,0.0957662982457232,1.2131663297362263,0.0044163476138621,0.0559462391644412,0.0094903800760844,0.1202304292975191,0.696848416532715,1.5748042084749228,-0.5728042647064352,1.2944774577811342,0.0277110285947698,0.0626240132242069,0.093574430456356,0.2117729409818978,0.3762114536629832,0.7393881871239302,0.0515324052662202,0.121761174703996,0.0595437219324822,0.1875410738978499,57656,59312.44716134,56698.285443325,60512.62035931,56698.285443325,60349.83442005,22,20,0.4653499204938308,0.0608616444620928,0.0742134343852124,0.2961388967010008,0.035930913608503,0.0598164974490519,0.0467196154539003,0.0128070390610804,6.0,10,957.7145566749969,2614.1617180149988,2614.1617180149988,957.7145566749969,3.2152907763035685,0.47015288
073856.11+333000.9,0.1730184762794061,1.7363568723999094,-0.1218882782293434,1.2232309179901375,0.0040985929034088,0.0411321386480765,0.02025140936376,,-0.7344371531066394,1.5501212678563678,0.6200761169401038,1.3087480290081173,0.0435344357871658,0.0918848597355947,0.2305003836666134,,0.4123550061388732,0.73429074689248,0.1253758965151867,,0.2613755729763328,0.416018877526794,57699,59220.29517067,55291.9827214,60386.58202997,55291.9827214,60232.63781719,22,18,0.2023855638780036,,0.0537403899498935,0.188869255203203,,0.0754158615108068,0.034080222655103,0.0446033413282783,14.0,14,3928.3124492699935,2407.0172785999966,2407.0172785999966,3928.3124492699935,0.4592173290318042,1.4193111658096311
121744.63+553610.4,1.1396381021048252,1.6276162138432666,-0.8874398303668223,1.267429944688265,0.0310340212480434,0.0443223827553511,0.1452307285174243,0.2088085263056768,,,,,,,,,1.0135389662358238,1.0314447639425472,0.1452307285174243,0.2088085263056768,0.7315312153325695,0.6404406649373646,57867,59309.26965067,55334.1635638,60430.799137175,,,22,7,0.2136877062096409,0.035415180024724,0.1024723687050912,,,,0.0202955211902716,,16.0,4,3975.1060868700006,2532.8364362,,,0.5623238978946715,0.686557948589325
141550.79-011200.4,-0.5651177267634954,,,,0.030835506328237,,0.1400380643960893,,,,,,,,,,0.5651177267634954,,0.1400380643960893,,1.5109228740172085,0.4900628261141443,55383,59337.31196627,55219.13194985,60492.79486932,,,24,11,0.2201937484727055,0.0482313823426557,0.0675909603829575,,,,0.0258719042412514,,13.0,6,163.86805015000573,4118.180016420003,,,0.6999681092688412,0.6890000000000001
161202.84+435211.5,-0.8467306085617369,1.980520623520088,0.4953028505579761,1.1585237388366314,0.0198080236178711,0.0463313820118107,0.0458206737296546,0.1072216806610813,-0.7469411402260356,1.5211280483772802,0.6516534576407662,1.327076925953548,0.0270346123846398,0.0550553517012585,0.1129301593381315,,0.6851570142466288,0.764019097462344,0.0793754165338931,,0.580231274888607,0.2168465515321529,57900,59313.41259934,55228.98161695,60503.529641115005,55228.98161695,60503.37065988,24,24,0.4322944646065215,0.0296814972498645,0.0455105655531526,0.239392315950726,,0.1000242210150495,0.0356617413140873,0.0250361599272814,2.0,11,2671.0183830500027,4084.430982390004,2671.0183830500027,4084.430982390004,1.4816416876821985,0.6866358
161953.49+550728.6,0.3221081049432814,1.4393251443851198,-0.3111528450151484,1.3903720729291469,0.0095570706341794,0.0427053273709498,0.0543089466096861,,0.4934655275942478,1.3064741595815936,-0.5869290307005723,1.553923362908295,0.0530343493994173,0.1404110382306835,0.3345479109777974,,0.4284138770633125,0.7126685730358465,0.1944284287937417,,0.0987625056637309,0.1898480705940412,58248,59311.39483462,55218.78979225,60492.64652059,55218.78979225,60330.49240175,25,15,0.1759759897916138,,0.0487967006036617,0.1585254238904423,,0.0903590496045395,0.019805263846067,0.0440874687513048,14.0,11,4092.60504237,3029.210207750002,4092.60504237,3029.210207750002,1.951287706016452,0.6863332986831665
161213.48+541109.4,0.8347185829660655,1.4931692237470104,-0.7527767899426324,1.3465893272668432,0.0186356439597972,0.0333359896297017,0.0812390809361917,0.1456640969176039,,,,,,,,,0.7937476864543489,1.0053428702505205,0.0812390809361917,0.1456640969176039,0.4104192208079559,0.4481924812833643,58248,59318.41774908,55217.8636621,60491.01723299,,,24,16,0.2293925995351223,0.0281369092852797,0.0656978613476104,,,,0.0246186819440002,,9.0,10,4100.554086979995,3030.136337899996,,,0.7424232683672265,0.6888218522071838
093419.79+323552.8,-1.2896242775046292,1.1149811549320214,2.615150070410924,2.261001980723694,0.0651579913000722,0.0563341848165109,0.2742762744133337,0.2392522038982241,-0.3230373668446993,1.4631966527170557,0.302426965994553,1.3698419122743224,0.0210825586797988,0.0954933777237689,0.0897264653197564,0.4068428803301559,1.1325596701887015,0.8051678490319495,0.1820013698665451,0.2359887424992424,0.857934386438928,0.6263424267986649,58224,59294.18947308,55317.2553835,60411.979403770005,55317.2553835,60411.85085608,23,18,0.2375633526430336,0.0275185023886772,0.0962569604096285,0.2349647743803051,0.048808165724907,0.1083694960946416,0.0300777230514642,0.0455228752700689,8.0,12,2906.7446165,3976.934089579998,2906.7446165,3976.934089579998,1.2831957607973463,0.5208406448364258
101350.41+315548.2,-0.8751816663920368,1.1282798304902522,1.6749608406349046,2.159351144934537,0.0597792449949693,0.0770671038937716,0.0781788962665042,0.1008886477962189,-0.767676787059156,1.2541051546540247,1.0143424127972431,1.6570672318312496,0.0522321926795824,0.0853284392371485,0.099001747757265,0.1626801239037326,1.0830404267208351,0.8005648120530234,0.0885903220118846,0.0957122536140009,2.294009388842869,0.1075949459171605,58138,59203.43642803,55325.3596213,60422.77060352,55325.3596213,60422.77060352,23,23,0.7646468273380029,0.044100242036644,0.0257593374370262,0.5275885917453362,0.0934168622095896,0.0600142550354769,0.0598132245737597,0.0286617051291803,1.0,1,2812.6403787000017,3878.0768067300014,2812.6403787000017,3878.0768067300014,4.063966617679792,0.5225758552551271
160939.13+563909.4,-0.9174503476461208,1.447580042117251,0.8765541728259686,1.3830528591253004,0.046041846535779,0.072646174605982,0.0383153851698061,0.0604837138502576,-0.2072230347660593,1.4557410374135034,0.1958789094711157,1.3760486000160232,0.0106306409500761,0.0746802125666438,0.0141860370471033,0.0996630241812488,0.5492766161773162,0.7080349085270554,0.0262507111084547,0.0582902179402171,0.0304142670306426,0.1523403037604302,58253,59321.4617222,55212.9337002,60485.138426555,55212.9337002,60485.17013396,25,25,1.2016542788681546,0.0583032763251993,0.0637621456015313,0.7493735505397416,0.0585686602914981,0.0576043055457404,0.0446288507684171,0.0267741705763993,1.0,0,3040.066299799997,4108.528021999999,3040.066299799997,4108.528021999999,7.851750700886775,0.5227110981941223
143222.92+024506.9,5.914066917145094,1.958477575642601,-3.512053435185704,1.1630368735479455,0.2425974955913203,0.0803375683229522,0.2416044870805333,0.0807778429914024,3.518507121384949,1.715997557665977,-2.523120408185097,1.2305413372130884,0.1685926547184065,0.0822236743472423,0.3448918631329844,0.1708208150950835,3.866936970475211,0.7764972949096827,0.2932481751067589,0.0944785832716764,0.2039838268823472,0.3129731540841819,55646,59319.36007538,55221.3476331,60495.19060352,55221.3476331,60495.2866162,25,25,1.004110058231063,0.0462164842376672,0.0780874473799708,0.4888275797141671,0.0422007302743352,0.1315536599651834,0.0990140977187192,0.0915121801444199,0.0,4,4098.01244228,424.65236690000165,4098.01244228,424.65236690000165,1.2033757547678152,0.35978696
102103.57+304755.8,-0.386368248501843,1.207627015173957,0.5706852513087554,1.7837255760898902,0.0211576278458314,0.0661299759043241,0.038804970464067,0.1213548252674794,0.2463969600599022,1.2828759792675195,-0.3066169441279571,1.5964138208626384,0.0095450169318877,0.0496965260474139,0.0275347690588616,0.1434152478832073,0.3775168509996144,0.7430657694729156,0.0331698697614643,0.0939347206057247,0.1651679263526619,0.1251829479234936,58138,59223.47902753,55327.21181585,60424.56785209,55327.21181585,60424.43975015,23,23,0.5452298402191321,0.0564698071412143,0.0529948989392928,0.3466532409072751,0.0496951405729688,0.0391926811862435,0.0457207895063647,0.0222088479153985,1.0,7,2810.7881841500057,3896.267211680002,3896.267211680002,2810.7881841500057,2.850273324412824,0.35859597
154748.36+430401.1,-4.719656638915351,1.857982580645696,3.013987038235722,1.186513308862408,0.2372155549267811,0.0933844138741099,0.2969977038476697,0.1196968249513306,-3.596509081404,1.514479890496952,3.1620801640716936,1.3315430914347637,0.1992014435261837,0.0838831693594939,0.3396177297377935,0.1469535028761796,3.6230582306566914,0.7469341271640763,0.3183077167927316,0.0947663731381137,0.3259966972827026,0.1257151895652409,57903,59342.35957591,55222.3322113,60496.37987548,55222.3322113,60496.37987548,25,25,0.7987117471064662,0.0689488867868524,0.0783687758251086,0.5865460666025296,0.0583864207364019,0.0804026593844556,0.1827532079592366,0.1421399087000628,0.0,0,2680.667788699997,4120.027364609996,2680.667788699997,4120.027364609996,4.224978460707354,0.35765195
002216.51+274542.6,8.467040496226579,1.4403464902171943,-8.16786630736987,1.3894533247628211,0.5782828338207402,0.0983729380316249,1.1683046012813787,0.2575549653081204,11.067642449744817,1.68071031841892,-8.19311424098078,1.244190143233159,0.4233382538378216,0.0642873109279998,1.2485108371996032,0.2641296753097058,8.973915873580511,0.7236182885564488,1.208407719240491,0.1844580206538047,0.7187781164045954,0.7759414065578827,57359,59202.17537678,55386.9367263,60500.227324965,55386.9367263,60500.099605145006,24,24,0.4949760817397178,0.0694042148263382,0.0833765151726824,0.3390745528387762,0.0499430291583756,0.0609100517125845,0.1646301522679082,0.1503672890369256,0.0,5,3815.238650479994,1972.0632736999976,3815.238650479994,1972.0632736999976,0.6161721455051627,0.35791102
140911.19+520100.1,1.4763678645579716,1.4226415399065695,-1.4590289650405583,1.405933618187396,0.0725509722118915,0.0699107785444427,0.1611579423171645,0.1555186364898383,0.0797975567575529,1.6673455721501886,-0.0598101043567841,1.2497138599382718,0.0020664299002916,0.0431774215202878,0.0085373909283063,0.1783878094070046,0.7687511226782168,0.7220796475505616,0.0848476666227354,0.1183303182205307,1.0302572105166652,0.1438146432943469,57835,59231.53161264,55361.253376,60458.42752602,55361.253376,60458.3952459,24,24,0.4501855209165472,0.0233797543941305,0.0619898300817116,0.2420446618463022,0.0216463291027633,0.04316392299844,0.0323192559392667,0.0247855631663589,0.0,13,3870.278236639999,2473.7466239999994,3870.278236639999,2473.7466239999994,2.076723382525114,0.4616552
022950.71-022339.8,2.3872831252199687,1.1958538636221503,-3.640291315004269,1.823519124216528,0.2520682742102991,0.1262677293809375,0.1797719869669362,0.0911448656717179,4.726844868611084,1.2253617187228365,-6.6746879975499205,1.7303100448523312,0.2635098251948431,0.0683108630125162,0.2434204846581311,0.0664954847774295,4.35727682659631,0.7603770714484235,0.2115962358125336,0.0564115148575644,0.1557335624070832,0.1942753202298285,55557,59220.12684115,55216.02115055,60519.52735574,55215.9549345,60516.978434965,25,25,1.4021554662832965,0.1097277824100458,0.0347986319278253,1.0825293753108998,0.0932482738559802,0.050874650105507,0.0701568859514991,0.0468395155851653,7.0,2,4004.171906650001,341.04506550000224,4004.171906650001,341.04506550000224,1.6093471881884374,0.4910446
101903.83+322519.5,-0.9089701432011048,1.7010695889370957,0.6605431106338058,1.2361569916081183,0.0494327797403726,0.0925097473684232,0.026220161799136,0.0490765210813362,0.612946271557763,1.982950703055082,-0.3579591768706935,1.1580385335191137,0.0283975261195128,0.0918692175753065,0.0142490258944117,0.0460979759703682,0.6351046755658418,0.7784145983250987,0.0202345938467738,0.0336657404122183,0.0568697913526184,0.1221459370233037,58466,59203.43642803,55326.2197257,60423.54074354,55326.2197257,60423.54074354,23,23,1.8852965179643364,0.0614866352330472,0.0395381030715396,1.9929450848039976,0.0370524713212518,0.04494690579362,0.0717917643179433,0.0441432706236648,0.0,4,3139.7802743,3877.216702329999,3877.216702329999,3139.7802743,4.4993786056808265,0.7048714756965637
