Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift,W1 2nd lowest Flux,W2 2nd lowest Flux,W1 median_abs_dev of Flux,W1 Median Unc,W1 median_abs_dev of Uncs,W2 median_abs_dev of Flux,W2 Median Unc,W2 median_abs_dev of Uncs
121550.25+553750.4,5.069546750015126,1.1649022198361167,-8.484704830705684,1.949651907621482,0.42011502925357724,0.09653583531161776,0.4454392628956643,0.1049923832214682,3.3100450760138145,1.1049185800591532,-7.043524912802076,2.351182949640309,0.2524002568207915,0.08425315274221076,0.3957260559746402,0.1339543598330726,5.976955392384175,0.8626646970981264,0.4205826594351523,0.08509872362851856,2384.487739340002,2542.633527099999,0.547,0.5474102238117129,0.9431477291034877,0.6378156126190648,0.10463297022142903,0.06650292356384367,0.018398389628120584,0.0713559199049677,0.053909738192014035,0.013554491830323166
144939.94+350619.8,2.759256048614603,1.5496967734119715,-2.3306987442698883,1.3090036807580323,0.13463526763947234,0.07561597625313013,0.699808847647819,0.44567935912818246,1.0918777834766529,1.1327137217589187,-2.052342476346912,2.1290995383244145,0.08904561674597314,0.09237589909512638,0.41775074454930045,0.4416378407973918,2.0585437631770143,0.7878434150148321,0.5587797960985598,0.3137172586809219,727.4316513700032,2558.062925459999,0.5471102,0.5474035457745298,0.1923886331131783,0.21315489656886658,0.029283128485543583,0.04312344772519612,0.01698828191948045,0.024727465451991948,0.0719057026644669,0.011982406383574742
120343.71+545658.8,2.5643122767860635,1.3655152495347553,-2.757752488517721,1.4685235927010847,0.17864817107685904,0.09513147213594882,0.2971795900156665,0.1614581580086346,1.1958671938781722,1.1067462020027872,-2.521741852296407,2.3338111721332537,0.12101972740716982,0.11200083450816917,0.2717445109565958,0.2531920906218209,2.259918452869591,0.8174944641193775,0.28446205048613116,0.1501457388181476,1633.2643791750015,522.0737714499992,0.547,0.5472179790481648,0.6011454927555462,0.4453437789089312,0.047636699770295055,0.055047089992838937,0.012726191756170034,0.030631660959061224,0.04799052975900925,0.007992085969338592
083901.00+232352.4,5.02626962815389,1.5778627941458605,-4.118162847614059,1.2927869808430112,0.12950365458476965,0.04065420548285969,0.42101969652905297,0.1390001201129668,37.15283232661065,2.0664796547841013,-20.544500956683326,1.1427067759318696,0.20609444641642627,0.011463190120729883,0.7474307693137795,0.0496762261492713,16.710441439765482,0.7801068081673255,0.5842252329214163,0.07380508254153766,1648.686185715007,731.1852520500033,0.5482934713363647,0.5479987403610393,0.30759523996719496,0.2757371717592557,0.02836910859805658,0.03821927794971895,0.014128732789884534,0.027276502602539943,0.0526034743391591,0.02662206926857715
101912.60+325318.1,6.6701300413254065,3.9700387220250524,-1.736094491507534,1.0333175385902578,0.10825768081611395,0.06443460354353137,0.5388637337483535,0.36172168964008805,,,,,,,,,4.20311226641647,2.05115532017547,0.5388637337483535,0.36172168964008805,726.7515523600014,,0.6177847385406494,0.6180116481279759,0.20089991965699758,,0.03744083714582337,0.05458526957802036,0.01428885708180383,,,
160354.11+422218.6,1.579765242437972,1.2429373545625868,-2.1401136323648347,1.6838116862033186,0.1295061764531097,0.10189366118204363,0.3134084643202238,0.2508204749132491,1.9220180511669664,1.3358595348287052,-2.169977643308063,1.5081988035534744,0.13003063448517788,0.09037514647242068,0.419710962824793,0.30279649473946657,1.952968642319459,0.7262618066938225,0.3665597135725084,0.19659388842370942,1095.5314551099946,162.07043101499585,0.618297,0.6180294115838104,0.41321850299737695,0.30980995495097124,0.04101851913088689,0.0565912297659124,0.005600206239847336,0.025287821532450072,0.04927012060160307,0.005969463239861281
122716.20+543434.0,1.3268368075177692,1.205974831052673,-1.9683854969783972,1.7890846513415433,0.0914495141218063,0.08311934950705491,0.25834610701349786,0.23724878076431583,1.0003171600381466,1.1900895404260483,-1.5503425731611347,1.844461490919452,0.09088564532070986,0.1081277620659069,0.35269544456072716,0.42720856442937766,1.461470509423862,0.7694783333740912,0.3055207757871125,0.24433283728142444,1826.8485883449976,4574.238757970001,0.6180420999999999,0.6180381263440695,0.3539806160772855,0.2576887417241964,0.018666482199840406,0.055169596874637225,0.013753358536050378,0.01777817016966865,0.035127964001039694,0.007550658701152825
150238.58+330005.7,5.0432680411672095,1.6084051955832352,-4.003391524743764,1.2767665085002116,0.47713103031213544,0.1521672102025356,0.22123713874685966,0.07160864888352492,3.855321364988231,1.533707580234456,-3.31535970023605,1.318902322808409,0.26936253653272213,0.10715666088517568,0.14656895117320018,0.058666374778482404,4.054335157783814,0.7206274292753941,0.1839030449600299,0.04628591071960589,1644.7535749999952,1454.771002934991,0.617312,0.617207977606304,2.156649796750764,1.8377871600815172,0.078357439389805,0.07170329700923378,0.017224686216801073,0.05240638914627249,0.0685219589414251,0.018848172142336618
093053.11+314745.2,2.7791761229083805,1.4445672875132989,-2.6659151365375666,1.385696201757299,0.1828226503327483,0.0950280257196485,0.4223283873385663,0.2294880186260033,2.1301162223387404,1.0865972999683904,-5.011085394421568,2.5562135072194287,0.12168677464835015,0.062073852772964955,0.4269214371303867,0.2207940298560502,3.1465732190515636,0.8559296772555187,0.4246249122344765,0.15922841636542392,4539.465145099995,2352.4035616050023,0.4482166767120361,0.4481027428878525,0.4328921659395479,0.28503317956176,0.04372409505842745,0.056218949764033035,0.012872442506860357,0.023896744317678076,0.0425901202811685,0.014536703772941244
151119.76+322021.5,1.8227380546139358,1.1640607449327014,-3.059054381213301,1.9536131989843266,0.10457394790113983,0.06678437825238548,0.18031993065914423,0.11564776625644496,1.24208156634132,1.0111451234862097,-8.296329054250446,6.75381785976613,0.11745033126399751,0.09561314886851506,0.41644626564970894,0.3396615515495752,3.605050764104751,1.7994463053392449,0.2983830981544266,0.17940483232146373,2550.7026445899974,2022.6042624949987,0.4489268,0.4480840870510483,0.5799356040060498,0.28202997829926535,0.029579029483945085,0.04075664334054378,0.02174948309045164,0.01893256045437014,0.05402911053137967,0.02658031923761433
161251.11+542252.6,3.7703914633866935,1.0320500686831262,-14.774226708145434,4.0440738944347006,0.26396563137984597,0.07225396902178767,0.14287881664557603,0.03913389277679027,4.648953173759337,1.0003638543854185,-172.32046811365223,37.07999655592929,0.28779522086977605,0.06192790627533556,0.15877719330214224,0.0341660617584059,48.878509864735925,9.33188932316497,0.15082800497385912,0.025974898170852006,1095.933260054997,4570.74648021,0.44947395,0.4487933536095591,1.847479126556856,1.8125727938906266,0.05480131123237486,0.07001013925030031,0.014638036904282753,0.043764526965023975,0.06338249339454448,0.01642159708508037
