Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter
022330.17-054758.1,3.6298126461849907,1.0887125137827762,-8.43242393271136,2.52918989268306,0.25021691178788835,0.07504913051362809,0.6313828180725846,0.19518628703127885,2.9448280229844275,1.6140615672718681,-2.3243208223242755,1.2739612907925646,0.1939788456443043,0.10631989276607384,0.6764860658044743,0.41981524323713265,4.332846356051263,0.859151782439348,0.6539344419385295,0.2314857042558512,55213.6385188,60514.17445258,55213.6385188,60310.34127198,25,24,0.3962998431786959,0.0296731893207169,0.06893383658544239,0.28674477635193485,0.08345614072773708,0.06587102680709925,0.0618607034731109,0.023981442068629205,4.0,12
165443.79+345518.0,1.2274375429451103,1.0634407064253832,-3.3924964401924917,2.9392280133843314,0.10949304735018356,0.09486377884724208,0.4021673509118751,0.3516806577474642,1.8272887664493982,,,,0.16297438373323117,,0.7021277983335694,,2.1490742498623336,,0.5521475746227222,,55250.81757925,60363.846581755,55250.81757925,60363.331308199995,23,23,0.27225742492999194,0.032275066247076406,0.08920457743818577,0.23211498550553714,,0.08918917837485885,0.019364830512196396,0.016662631166832753,0.0,13
091307.40+332730.0,1.8914495782370615,1.1385266180822795,-3.4751281346478398,2.0917955879272725,0.09445776902033598,0.05685728319258509,0.1716555998130017,0.10367254942696584,2.6640173054097325,1.519201223643616,-2.3293661427284893,1.328360700645996,0.17875536600167807,0.1019382907953161,0.30617084223997143,0.17917687845541008,2.5899902902557805,0.780399182738186,0.23891322102648657,0.10350404735771383,55312.7567819,60407.7378452,55312.7567819,60407.7378452,23,23,0.5502749058186068,0.027181089548488857,0.049939353449948154,0.5838418991628624,0.07673991766373578,0.06709992673046283,0.022155269074016992,0.03421170173330135,0.0,2
092431.87+310522.3,2.117010347615233,,,,0.15566615564026637,,0.8391218059462953,,,,,,,,,,2.117010347615233,,0.8391218059462953,,55315.7003307,60255.92181976,,,18,8,0.18551079776161744,,0.07353112648486625,,,,0.023880390993659753,,13.0,5
153800.14+434544.7,3.4827332738191674,,,,0.21161935893152387,,1.3248778856659376,,2.1298555790320126,,,,0.23036372221902013,,1.3301649722322058,,2.8062944264255902,,1.3275214289490718,,55219.2222325,60492.45245785,55219.2222325,60331.139534265,24,13,0.15972744448455742,,0.060762436366383565,0.1731843245221208,,0.1081593158178908,0.040912294239593985,0.07349610053744643,15.0,9
142430.82-005838.6,8.280461276709712,1.211891403172158,-12.095280980735359,1.7702114108949007,0.5582657904273516,0.08170529267577845,0.5780850426590218,0.0890030148222816,5.4789497082774625,1.2075260528494676,-8.09483651774675,1.784051051603749,0.4415645479165964,0.09731804889875896,0.38931313081669466,0.0878213290307987,8.48738212086732,0.7600693445084368,0.4836990867378582,0.06251824229813063,55220.8190526,60494.232068235,55220.8190526,60494.232068235,25,25,0.9657156806193989,0.04615566941491678,0.067419648709375,1.1342143713218447,0.05454891484819124,0.08059291861166229,0.13081780683195166,0.09161147878546472,6.0,3
154727.17+423804.1,3.49764283038073,,,,0.12200441813240248,,0.6613497149311411,,2.216776102041595,,,,0.1606878512714211,,0.8127794452188948,,2.8572094662111622,,0.737064580075018,,55222.62999145,60335.26642971,55222.62999145,60133.03531973,24,19,0.18447791747382158,,0.03488189733744823,0.19770166705943854,,0.0724871813276188,0.0186934140754971,0.022287451735557406,6.0,13
122604.93+543445.4,,,,,,,,,4.743977545321968,1.3809476716441353,-4.981212137556723,1.4500054516715901,0.38177938460445127,0.11113403198359072,1.2891902713810612,0.5021543291241929,4.862594841439345,1.0011908261785925,1.2891902713810612,0.5021543291241929,,,56800.31705987,60433.30120179,1,17,,,,0.2961388967010008,0.07664387182508423,0.08047664242865643,,0.05974485144442582,,14
092448.96+305919.5,3.5210260288101867,,,,0.1679526041684165,,0.8649823415448857,,,,,,,,,,3.5210260288101867,,0.8649823415448857,,55315.7995271,60410.75804205,,,22,8,0.19416882415015302,,0.04769990417400308,,,,0.0261848673632272,,16.0,5
121552.80+554948.9,2.0386636225190777,1.371117077182175,-2.1732695984395582,1.4616472412743222,0.155876568764035,0.10483584589636241,0.593352916410979,0.4306917805875724,2.9270889041870976,1.4457204861292483,-2.803504160756593,1.3846806608287843,0.13699028288129567,0.06766096447525968,0.4608869639481445,0.23991548502660845,2.4856315714755817,0.7081588343087506,0.5271199401795618,0.24650296642294509,55333.700499750004,60430.76704802,55333.700499750004,60430.991417544996,23,23,0.2627046475256033,0.07172445097283689,0.07646017079140593,0.29723184554360443,0.04886394848236128,0.046800861663387094,0.01623188882524562,0.014817346369884354,3.0,7
115154.00+533648.2,3.453484706912507,1.3382614142991953,-3.883155440512006,1.5047633138092444,0.1781734162098204,0.06904406076859292,0.35144963626952447,0.1398556375341932,3.065973458013482,1.782792823465868,-2.077325421171346,1.2079168014934598,0.17258922211893235,0.10035665044554871,0.4348287803761201,0.26872660943217574,3.119984756652335,0.7370833354478928,0.3931392083228223,0.15147078098350253,55331.582935750004,60428.776818935,55331.582935750004,60428.776818935,23,23,0.5069671378836778,0.04588366830515744,0.05159235709171894,0.39691306074461163,0.08308241951885137,0.05629181872655775,0.031535326757095805,0.024819902382838765,0.0,0
121743.38+564206.1,3.720570757410354,1.205724121779575,-5.523207551428233,1.7899040250983809,0.3057874683816131,0.09909644267113596,0.16521147215955295,0.05376761355272746,2.916707942844587,1.166758369716007,-4.8522579758790885,1.9410282813083968,0.22348346551868992,0.089399147599525,0.14974423696167044,0.06007954692655179,4.2531860568905655,0.782082275045515,0.1574778545606117,0.040312864652785406,55333.03910735,60430.285774275,55333.03910735,60430.285774275,23,23,1.8508851981313916,0.0553641096291122,0.08218832225474237,1.4924345006739343,0.04605762237491118,0.07662181812442026,0.05601596541897935,0.03768710250909857,2.0,1
114106.45+513237.6,6.326981609935996,1.320591580499426,-7.335355389401385,1.5310631774244325,0.4723535156461227,0.09859141597661192,0.2066691501479497,0.04352798534514392,3.5005964185718876,1.1325103707719506,-6.585238879319997,2.1304516239787157,0.37715252277080147,0.12201610592259865,0.22233750886405593,0.07232111635015151,5.937043074307317,0.7869847694591419,0.21450332950600282,0.04220494455137696,55331.2847106,60428.61592738,55331.2847106,60428.61592738,23,23,2.285554062171232,0.06439408734423568,0.0746570078383555,1.6963063258993527,0.05727241329926469,0.10773950426558043,0.12878443154514807,0.10158609255864448,1.0,4
084345.93+200240.9,8.790115037097284,1.8268099007161955,-5.749676664662909,1.1949293282959828,0.21239761747384261,0.0441416373792848,0.6347020739778839,0.14936038359432177,2.8422331062601662,1.2470188761788576,-3.814971190525756,1.6738039804637614,0.16533422238119946,0.07253975605786794,0.6749435233606007,0.31929806476633765,5.299248999636529,0.7550565523331397,0.6548227986692423,0.1762525023588114,55310.306288,60405.453464205,55310.306288,60405.421311344995,23,23,0.3346414423111584,0.03694079334568895,0.024163235245210357,0.24496008430155228,0.04333826236795621,0.05817053570203029,0.044071550867718357,0.023437829888730055,3.0,15
122916.69+621920.1,1.3822226699414806,1.1023052763137777,-2.9804449531122743,2.376867540247711,0.11800554326219953,0.0941079435325015,0.3452413290411685,0.27821485080946645,1.9036326067860445,1.1441824375624754,-3.423703021504414,2.057824001685224,0.1156743143410836,0.06952629329542924,0.408640847117506,0.2504103680348335,2.4225008128360535,0.8806378830998938,0.37694108807933724,0.18715558743347369,55328.5748413,60426.30792587,55328.5748413,60426.5000789,23,23,0.34180595813929304,0.03959326379739858,0.08537375766467176,0.28307085588000724,0.03378631663275952,0.06076504149420919,0.017949413883414533,0.019706504294812577,2.0,7
130246.26+292444.4,4.347716453230354,1.598758804008807,-3.4853971348153454,1.2816634697078457,0.22558430792681583,0.08295271833476257,0.20429740780421782,0.07607343603065916,5.9595546628941465,1.6210883175215156,-4.670854081614182,1.270542416817988,0.3438896848388978,0.09354315584677689,0.4608031000909017,0.13333461238968505,4.615880583138507,0.7263305174435765,0.33255025394755977,0.07675494533028206,55363.8283981,60460.951809205,55363.8283981,60460.951809205,24,24,1.1041956447288732,0.0647226985049918,0.05188569916035041,0.7462833578399525,0.07362458317688535,0.05770392324447515,0.027298998897947513,0.048844149496629186,4.0,8
020605.22-063303.3,2.778210214690872,1.3435953162019798,-3.0959944648568274,1.49728182553376,0.3033751837844991,0.14671801069240634,0.3812368242320412,0.1902560865677033,4.901931778986206,1.420547119237644,-4.858510671978967,1.4079639721735289,0.3605171464319197,0.10447546332551287,0.5995569608163966,0.18884481828525124,3.9086617826282177,0.709199280161553,0.4903968925242189,0.1340333390142607,55210.0655273,60509.965750154995,55210.0655273,60509.83815752,25,25,0.7957656881535891,0.0979895756365729,0.10919806650349362,0.6013059141887296,0.07420322209255825,0.0735459330497823,0.06151975989126568,0.054619041990485395,3.0,3
143314.19+355028.3,2.4532156853488716,1.1682417494120176,-4.061766877915677,1.9342472296663125,0.12572604187274472,0.059871788681791466,0.3627817881617205,0.17577208851899653,2.1842924506189942,1.239987843902652,-2.979156596146606,1.6912194899805373,0.09794969613596205,0.055604473882667434,0.33659499997742026,0.19482726233309083,2.919607902507537,0.770709670809047,0.3496883940695704,0.13119974204484638,55209.10074725,60481.26634336,55209.10074725,60481.65001224,25,25,0.346561062256793,0.030953534668947295,0.05124948557259254,0.2910016374055847,0.03287833082109722,0.04484275725450804,0.021001604203600754,0.016453523013659377,3.0,9
131945.95+053002.8,10.17204107002025,2.233131295507241,-5.094385133765444,1.118401980022266,0.5221712591884284,0.11463549669936411,0.27842537160722014,0.06299009450384253,4.372794411191448,1.1576183170232757,-7.49839658265576,1.9850650216189654,0.35706198967974023,0.0945257107235967,0.1933881864520486,0.05143840455524903,6.784404299408225,0.8484641153230377,0.23590677902963436,0.040662210554741354,55206.261862650004,60474.993933495,55206.261862650004,60474.8020353,25,25,1.875444239058304,0.1024993685160338,0.051333970792490025,1.8463485088230827,0.04761844558950723,0.08165533434773398,0.07882404653591424,0.08554819041828865,5.0,8
162309.61+431513.6,3.0958049606869658,1.500821963328051,-2.7662442307655097,1.3410535063362417,0.1829840676215988,0.08870924076711233,0.29053933289191014,0.14411886935948398,2.451463470360403,1.2501449308554322,-3.2675656887049773,1.6663232927436276,0.16559524854728358,0.08444672459863213,0.4325860777034669,0.22791348527808436,2.895269587629464,0.7241541072411698,0.3615627052976885,0.13482841436160592,55235.46591505,60511.21716156,55235.46591505,60511.40886833,24,24,0.6298082459274961,0.0661489197470323,0.05910710459647117,0.3828030005644272,0.050678475759400377,0.06754954766792365,0.039389026470536714,0.02814330394728129,0.0,1
140407.03+055127.8,5.682034195189666,1.6396952364213762,-4.372606442635302,1.261826611463256,0.4571925098602152,0.13193450704326576,0.3170440359130928,0.09433485493651222,6.198620116857945,2.8363850120495986,-2.3353504360893473,1.068617345462521,0.4258979229830946,0.19488377455604414,0.4008759798804721,0.19591646881634736,4.6471527976930656,0.9174635494579185,0.35896000789678245,0.10872249952213159,55214.8630063,60487.65271249,55214.8630063,60487.65271249,25,25,1.4420473438129568,0.10455834886083926,0.0804628226713715,1.0624181651145155,0.1823700273849609,0.06870850527278005,0.09475362067523907,0.03671743846842723,1.0,3
115529.67+534508.1,2.904013534159655,1.610012264065786,-2.301484629703733,1.2759646040885841,0.15200977401605054,0.08427564043517126,0.35082564031788427,0.20171894832714407,1.4578331736607242,1.312540163947808,-1.7147873404202165,1.5438853344783192,0.09029859058496897,0.08129910131831998,0.26313921740134827,0.24033029467290457,2.094529669486082,0.7213948628058416,0.30698242885961624,0.15688306525225576,55332.178367450004,60429.226194595,55332.178367450004,60429.097901625006,23,23,0.4332915173426719,0.06604857232334355,0.05234471955036468,0.3431589995467787,0.05265876908260875,0.06194027699220392,0.012997391507583222,0.019076467488431226,3.0,2
131651.56+184504.1,6.1149138014247635,1.6620032374283893,-4.6063400259184295,1.251980368715684,0.2907357372896331,0.07902053116413747,0.34566528131299096,0.09746518240199659,4.085037434574624,1.9909342048352754,-2.372849541522791,1.1564612052661292,0.21314979554385327,0.10388331208673306,0.40475243146192674,0.20899815669447924,4.294785200860152,0.7758435381949026,0.3752088563874588,0.11530361148110731,55203.28197825,60468.47117644,55203.28197825,60468.47117644,25,25,0.841090364022933,0.0631164298887521,0.04754535333300892,0.5266177025150331,0.08982861821363652,0.05217817436379224,0.04871924484860035,0.023683728069800125,3.0,3
123755.03+572703.1,3.3574009404958933,1.5060925090882018,-2.981190330944052,1.3373286375912676,0.279860735765622,0.12554239579806045,0.20717205374346806,0.09404361073462433,3.8579841494196647,1.936633778768319,-2.326219199981965,1.1677172598498509,0.21782984740462585,0.10934639028291612,0.2670681893841385,0.13752469225797517,3.1306986552103937,0.7570863772908863,0.2371201215638033,0.08330252352218438,55335.9833488,60432.85271694,55335.9833488,60432.85271694,23,23,1.350861425123299,0.09387550095702835,0.08335636426082793,0.8156338196134227,0.09364115273673035,0.05646208977747946,0.046876846532291294,0.0387107802165354,0.0,0
160120.37+541708.2,7.113307084523696,2.1315646973001714,-3.778776175994048,1.1323433390458204,0.26009610894962687,0.07794007444840784,0.48456753943685027,0.15794175572631938,3.614112086897517,1.4361377612316593,-3.506217481449134,1.393263740340229,0.22148030725673973,0.08800950965902173,0.6004612557549467,0.25982087599182524,4.503103207216099,0.7837986434521997,0.5425143975958985,0.15203000181137913,55214.5884644,60486.83189253,55214.5884644,60487.534861195,25,25,0.5367592498084017,0.06883077928827203,0.03656472381397868,0.3688502882309658,0.06316787490466821,0.061282080337155875,0.04878023809739351,0.024269680353076084,0.0,1
160113.63+541207.6,2.3821289982220595,1.3564580424375974,-2.5991492068322417,1.4800360718224381,0.1378572185043136,0.07850017059857882,0.39351525976208446,0.2318650120703868,2.254826653394346,,,,0.158585475827906,,0.6753075357303595,,2.412034952816216,,0.5344113977462219,,55214.5884644,60486.83182864,55214.5884644,60325.72066031,25,24,0.35032242101020616,0.053039363089250835,0.057871432910310716,0.23483445310053058,,0.07033155989582451,0.027566675885816294,0.028376699280874274,1.0,11
114703.29+532340.4,1.7369866378283612,1.2377319521054797,-2.3814894817994254,1.6969880832886057,0.18525052129570985,0.13200475142316773,0.1704082609931646,0.12203923305982692,2.2147417482413028,1.7159882115867366,-1.5882037458550315,1.2305447836747951,0.07002938500619282,0.054258966866326946,0.17921939289109778,0.14032469185067697,1.9803554034310302,0.7445890203251503,0.1748138269421312,0.09298466748450816,55331.05359255,60428.16667859,55331.05359255,60428.263328055,23,23,1.0870982440407662,0.07778767141803067,0.10665051604963194,0.3907466925119315,0.044093451604656386,0.03161966177853569,0.023339497495656225,0.018856050807596392,3.0,3
120710.25+000806.1,4.113914350227496,1.1824234389202508,-6.5199673026568785,1.8739724513780451,0.3443104921583727,0.0989619038062165,0.46367718029729293,0.13728925813091114,5.5282125262898045,1.4318605868638457,-5.39440573385522,1.3972033316605372,0.23783270840985649,0.06160097496608124,0.6726299891940588,0.19335472293914316,5.38912497825735,0.746336880522513,0.5681535847456759,0.11856895597184025,55364.05410415,60461.073671465,55364.05410415,60461.04190068,24,24,0.7425651008695605,0.052808622524543436,0.0836941323630942,0.3535862394342931,0.044088769021807445,0.04302162901278239,0.05244171050831864,0.023341167837284404,0.0,6
013428.27+255216.9,7.61842743733006,1.8034946127104612,-5.076027752205623,1.2016375794582528,0.45081157776814273,0.10671969491610513,0.42955152726985557,0.10798865833372667,6.072685962522767,2.450677245076796,-2.7142087957784047,1.095338994186708,0.3503958507533932,0.14140483198211262,0.41253754462275255,0.17789892967715315,5.3703374869592135,0.8624859477900599,0.4210445359463041,0.1040547686425219,55213.5785424,60514.104225785,55213.5785424,60514.16776729,25,25,1.0494935977376494,0.0888118820020748,0.05917383626431616,0.8493671795952894,0.1290968665706146,0.05770030805410342,0.065994017200806,0.0370450894110832,3.0,2
162845.69+442413.2,5.045804490820583,1.7463475102103263,-3.524375144713009,1.219782449005627,0.2499639204431401,0.08651224416293214,0.22350579700062995,0.0786429848044983,3.5867326151357393,1.3999854959786875,-3.660771078141551,1.428884437013568,0.2420417596616844,0.0944745508816507,0.3391512415257909,0.13605645845244618,3.9544208322027203,0.7305506900880597,0.28132851926321045,0.07857493071200057,55236.5905643,60512.23821874,55236.5905643,60512.23821874,24,24,1.1183777951067442,0.07092432280318295,0.04953896269621205,0.7136690951587692,0.06611769883861757,0.06748252117826864,0.041271427409796946,0.045043146511514365,0.0,0
120036.19+543502.1,12.297364278982723,5.161340948380436,-2.428609934281862,1.0193146772821646,0.29222187667729926,0.12264878098186177,0.38612963125598343,0.1733012070215938,3.553503531939163,1.2708590552436008,-4.530957430267128,1.6204312806848329,0.2597949844495089,0.09291191229359985,0.8248076348803534,0.3309946871206944,5.702608793867719,1.4124297121996028,0.6054686330681684,0.1868092551623632,55332.24477405,60429.707850335,55332.24477405,60429.77202867,23,23,0.7567973370154846,0.12032474731834986,0.023762968230251758,0.31497645446406997,0.057337767667835354,0.07310953320137481,0.050868702338324856,0.057686309665331226,2.0,2
123007.31+611532.9,3.984290401324359,1.1542737005350407,-6.911218075656561,2.002222845187464,0.3855274183136943,0.11168969000019459,0.3390591892451901,0.09962601175466544,3.8977175699201063,1.0523779141867518,-11.887967267332186,3.2097333817267484,0.3478687931612979,0.09392405385730736,0.784702807363022,0.21810823932552714,6.670298328558303,1.0232036623265834,0.561880998304106,0.11989218727655085,55330.0300512,60427.23838465,55330.0300512,60427.23838465,23,23,1.137050493077481,0.05578284668395006,0.09676187714267685,0.44331279294170484,0.029262260345991355,0.08924935861076982,0.05002799091819643,0.050961539008281154,5.0,3
162935.00+315820.2,3.3951174787032024,1.3077198951317004,-4.028890569407048,1.5518344758233513,0.3144450157874152,0.12111687022602487,0.6959289551775735,0.2937762416853719,3.3057011822309046,1.1821508231025948,-5.243311287853514,1.875059000504117,0.2880769051214698,0.1030190969276805,1.0582161250299569,0.43453511507023945,3.9932551295486673,0.7513175256013117,0.8770725401037651,0.26226191412778954,55243.705511,60519.215568995,55243.705511,60519.342715745006,24,24,0.45183493724180696,0.07804754444688072,0.0926168292437175,0.27222879930440924,0.05494178951168119,0.08714547662987994,0.049935066968520736,0.0325035921915382,0.0,2
130345.98+263314.1,10.497878971424802,1.2250076394045104,-14.836695262490824,1.7313083042336879,0.4792453738347211,0.0559236056821413,0.308018829859087,0.036507423535233674,9.434756864686316,2.2635913386664597,-4.646003222425061,1.1146712951407343,0.4760601678909142,0.11421658111354013,0.39315758611497864,0.1000219822119028,9.853833580256751,0.8240301119196312,0.35058820798703283,0.053238118155084925,55367.6645697,60303.045754060004,55367.6645697,60303.045754060004,23,23,1.5558963523560139,0.032301355885250155,0.04565163831086505,1.2108634926649762,0.1024666030348611,0.05045812782656611,0.06176502998328437,0.035258860094523614,5.0,2
123922.54+632637.4,2.88573062501403,1.3885810593489578,-2.9953321117276017,1.4413200597281814,0.1664589462539216,0.08009816922057925,0.8331584157893752,0.46306767776488605,,,,,,,,,2.9405313683708156,1.0006948676991307,0.8331584157893752,0.46306767776488605,56793.08020527,60268.38897892,,,14,3,0.19979267219693175,0.05557278460114193,0.05768346664481627,,,,0.03830260087905589,,13.0,2
091336.78+333717.5,2.996952962139774,,,,0.23375985136740915,,1.1657098947928801,,,,,,,,,,2.996952962139774,,1.1657098947928801,,55312.8229976,59886.262690885,,,15,6,0.20053003960212837,,0.07799917259979568,,,,0.04544313027555086,,12.0,3
160521.14+205148.1,2.9215249611230623,,,,0.2641880229717627,,1.5172721296881466,,,,,,,,,,2.9215249611230623,,1.5172721296881466,,55240.3994347,60353.64004767,,,17,6,0.17412039528206633,,0.0904281245196708,,,,0.0464872366369016,,11.0,3
155951.72+154114.2,4.403846684747254,,,,0.1764510383033172,,0.9227385257016515,,,,,,,,,,4.403846684747254,,0.9227385257016515,,55240.36740915,60353.51220029,,,20,6,0.19122539418102613,,0.040067479849935805,,,,0.026310109156705855,,16.0,3
121440.83+574508.5,2.4377128964113446,,,,0.13618222311538472,,0.9002038838488642,,,,,,,,,,2.4377128964113446,,0.9002038838488642,,55331.58389075,60064.82231869,,,9,4,0.15127931078583132,,0.05586475065044127,,,,0.01102773529451928,,6.0,2
165249.67+343825.8,1.1440898141441318,1.1553764557479342,-1.976996709591183,1.9965001201077293,0.08029312041923825,0.08108522577864208,0.28855975735286726,0.2944344182133205,5.190461253753848,,,,0.37745511944052784,,2.2957409213688753,,2.7705159258297214,,1.2921503393608713,,55250.222147149994,60363.009397454996,55250.222147149994,60362.91306617,23,22,0.27825474056332555,0.040613684398008845,0.07018078425888596,0.16441538151241547,,0.07272092035511189,0.017546571701630542,0.030314804576519458,0.0,19
022353.86-045508.2,2.722447251680617,,,,0.20115153951615133,,1.3078029293261455,,,,,,,,,,2.722447251680617,,1.3078029293261455,,55214.00264335,59579.293663395,,,11,6,0.1538087543662225,,0.0738862945432558,,,,0.03421856156789155,,7.0,2
142516.65+534359.5,4.4061112262909266,,,,0.11827301498079773,,0.5616982876788355,,2.2990828774148326,,,,0.1795956581069108,,0.9727216781315251,,3.3525970518528796,,0.7672099829051803,,55362.5437519,60459.32436711,55362.5437519,60300.87750468,24,14,0.21056324645309082,,0.026842948102415515,0.18463211229330395,,0.07811621750184765,0.016000166774391117,0.03230521718323209,8.0,10
142542.91+545710.1,2.6503474157732754,,,,0.2033077981455218,,0.9632985233129178,,2.1017064720888947,,,,0.1815125800285613,,1.094901922742638,,2.376026943931085,,1.029100223027778,,55361.02257655,60458.42816279,55361.02257655,59934.9264486,23,12,0.21105378366647753,,0.0767098671425323,0.16577976187482385,,0.08636438172460648,0.029255333710649672,0.03394705958960946,11.0,9
092907.48+640132.5,3.9055403459163056,3.0315334281205377,-1.3646900012445782,1.0592909025048525,0.1308446248159325,0.10156337379388315,0.27300864971555555,0.21883788614172298,3.6757522549923825,,,,0.27539868988371796,,1.4323199076566415,,2.9819942007177556,,0.8526642786860985,,55300.4902353,60398.03672421,55300.4902353,60398.26147579501,22,22,0.4792691548500678,0.0958786425463688,0.03350231036602802,0.19227456688379496,,0.07492308261789768,0.01982899676421357,0.028592215509291266,1.0,16
103548.55+311323.2,11.00126343780256,1.9716021469570417,-6.474451767331593,1.160325182376555,0.4675052011547429,0.08378440017562074,0.8348466665412726,0.18431992325252494,2.642951847560287,1.2847939429542121,-3.2764259510337594,1.5927388992394977,0.2796305071463798,0.13593421392770505,0.5253687117676954,0.268927708095507,5.84877325093205,0.7673445376648484,0.6801076891544839,0.16301529551649357,55329.990512799995,60427.296068945,55329.990512799995,60427.296068945,23,23,0.5599893008995211,0.0722076892307165,0.042495591874320615,0.5322557298958932,0.08534620080705696,0.10580234649545628,0.04643601186252744,0.0432217605247871,6.0,8
075854.18+410456.5,1.5296261618046878,1.9025627162225154,-0.945052209957521,1.1754644006791346,0.09084591489944621,0.11299496238014733,0.20180924537989395,0.2546846516459014,4.20413661302957,1.3528937061612725,-4.613746295821866,1.4847063499547566,0.19642687846236997,0.06321028835481765,0.8296701652342947,0.3058467546347476,2.8231403201534113,0.7515041488654068,0.5157397053070943,0.19900157606448854,55294.3659774,60392.11563259,55294.3659774,60392.17993825,22,21,0.4501573489779131,0.09612793234304973,0.05939092646811436,0.2367529732817378,0.04257426955622831,0.04672228724765952,0.01908492834087283,0.02616488391283306,1.0,16
145210.53+340251.2,8.495159236785762,1.2752772833361308,-10.734187365907983,1.6113959634258204,0.6094122169078928,0.0914838126923913,0.47569404037487806,0.07445688850920298,5.870117603026057,1.0737250369935856,-15.012869757245328,2.7460598280294057,0.46359258764894995,0.08479744393310262,0.462850830910793,0.08585593952713155,10.028083490741283,0.8984938485641533,0.4692724356428355,0.05682224608055887,55214.2950128,60487.210786195,55214.2950128,60487.27490076,25,25,1.2811012230206544,0.05677301840690796,0.07173640892674671,1.0016025827083368,0.030879678245740894,0.07897500850919359,0.1508489725505302,0.1318810099497869,1.0,1
122743.12+542833.3,4.899187015906068,,,,0.16205724777597896,,0.8304024234040839,,2.095851105631147,,,,0.20253524636503245,,1.096985149922365,,3.4975190607686075,,0.9636937866632245,,55337.0411413,60433.910704844995,55337.0411413,60275.49826043,23,14,0.19515507567000434,,0.033078395915451225,0.1846289773196712,,0.09663627622251379,0.022278724817501927,0.02443473429172395,13.0,12
095444.18+330134.3,3.839542262427256,1.3631944233912436,-4.144385446264523,1.4714262124465065,0.1597089499694519,0.05670320446646021,0.7757807142575266,0.3113708763983138,2.7934096028741027,1.341084775386257,-3.1260425426824265,1.5007781375447966,0.20488980047688718,0.09836530660192808,0.9818043032149035,0.5632570223518133,3.4758449635620767,0.7103800711390739,0.8787925087362151,0.3217958576091701,55321.1257603,60415.83462466,55321.1257603,60415.57765618,23,22,0.20586867788058372,0.03853622015621232,0.04159583071459361,0.208687005960331,0.06554287015591069,0.07334756788480956,0.03138086158343989,0.0325693107269697,10.0,18
112300.06+541602.6,4.00694921708751,1.1474721601816351,-7.120246782706136,2.039028825705158,0.15518569838321095,0.04444061027619201,0.7340733119747525,0.22342494154519157,3.6750216067618333,1.3823827126898949,-3.850392541066818,1.4483496031825736,0.15179146749943412,0.05709732433109105,0.570363828941595,0.23058258088283143,4.663152536905574,0.7698631959572206,0.6522185704581738,0.16053584577210456,55326.1249863,60423.93090765,55326.1249863,60423.86672906,23,23,0.21140354219627094,0.021794988729903368,0.03872914029492222,0.2661309497502821,0.039422335743819426,0.041303557840352924,0.016424262464608652,0.02522020497838684,9.0,12
161339.24+534552.0,6.651780675999946,,,,0.16758350719108034,,0.7889514944310322,,3.035013139311812,,,,0.45990864035012535,,2.320467640909123,,4.84339690765588,,1.5547095676700775,,55218.8562628,60332.04019678,55218.8562628,60128.56206883,24,18,0.21241294093997054,,0.02519378123751621,0.19819653256183323,,0.1515343160769345,0.03153548638795664,0.013312920951882051,11.0,14
123215.22+584029.7,5.477344596237791,2.4045317482425457,-2.5048146234205295,1.0996033168360078,0.1800849518530464,0.07905655313503693,0.3636996789648871,0.1681695157444462,1.9135028640901026,1.387466716150078,-1.9894968355485765,1.4425693804864752,0.11908351972600584,0.08634657578127058,0.3101389935991942,0.23001785364301464,2.9712897298242495,0.8290420182597998,0.3369193362820406,0.14246859217057353,55333.3372688,60430.51109874,55333.3372688,60430.51109874,23,23,0.49514740393937073,0.07189552079791264,0.03287814901708774,0.38396822774211525,0.05985609908907957,0.062233259202688324,0.030211662199281286,0.01606440640920237,0.0,0
121744.63+553610.4,1.293560217132647,1.0580379388402124,-3.7428633546325494,3.0613893165902,0.13255417951225446,0.10841965377280899,0.6203172932288888,0.5176852617498849,,,,,,,,,2.518211785882598,1.6195330212562706,0.6203172932288888,0.5176852617498849,55334.1635638,60430.799137174996,,,22,7,0.2136877062096409,0.03541518002472409,0.10247236870509122,,,,0.02029552119027167,,16.0,4
161202.84+435211.5,4.912455437205923,1.1938805186035428,-7.5322556446481554,1.830574015425933,0.22356862520190124,0.0543341776045384,0.5171674483627624,0.13060753168433262,3.1706942154356192,,,,0.31714621897587136,,1.3247969873901437,,5.205135099096566,,0.9209822178764531,,55228.98161695,60503.529641115005,55228.98161695,60503.37065988,24,24,0.43229446460652154,0.02968149724986459,0.04551056555315264,0.23939231595072608,,0.1000242210150495,0.03566174131408739,0.02503615992728142,2.0,11
