Unnamed: 0,ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag,difference
20283,219.56292,0.759488,1.762243,143815.10+004534.1,536,52024,121,219.5629260472868,0.7595094096696441,1.7624253058472423,39627806530864666,59312.35285274,19.16555595397949,0.2200094096696441
20829,184.52011223672432,0.7596109049755854,0.6759999999999999,121804.82+004534.5,3846,55327,720,184.52012269459016,0.7596018964287075,0.6757875640263105,39627805943661011,59310.21218794,0.0,0.22010189642870748
20177,218.327781,0.7628,1.1758110000000002,143318.66+004546.0,306,51637,534,218.3277812452488,0.7627901122089914,1.1737035245965302,39627806509893470,59313.36821472,19.385019302368164,0.22329011220899142
20889,182.90246450514184,0.7641858016603428,2.184,121136.59+004551.0,3845,55323,797,182.9024536651582,0.7641909269344465,2.181077604948286,39627805914304248,59314.19499711,20.366193771362305,0.22469092693444648
20883,182.5282786206636,0.2974504297713338,1.582,121006.78+001750.8,3845,55323,692,182.52827552926675,0.2974749534387216,1.5807356434268087,39627793830511255,59314.19499713,20.96617889404297,0.09882504656127838
1443,38.81678259157883,0.2947515777610091,0.83860064,023516.02+001741.1,6781,56274,727,38.81680110540535,0.2947566419337026,0.8385203675010504,39627791418788261,59220.10123126,20.476293563842773,0.10154335806629738
20059,220.62215277669085,0.2934078793220487,2.311,144229.31+001736.2,4022,55352,644,220.622175608126,0.2934109985327982,2.3120391974577257,39627794468047488,59311.36066942,0.0,0.10288900146720181
20500,212.659725,0.289946,1.747124,141038.33+001723.8,302,51688,560,212.65971992304745,0.2899434426289625,1.7458146074427985,39627794333830620,59337.31196622,19.09228134155273,0.1063565573710375
16445,178.584278,0.287036,1.0407799999999998,115420.22+001713.3,284,51943,518,178.58427213327298,0.2870271692553949,1.0395282650741866,39627793763403595,59312.22218401,18.811363220214844,0.10927283074460509
20282,219.43228316992145,0.7650895592706602,2.974,143743.74+004554.3,4025,55350,908,219.43229733153785,0.7650970212458682,2.9674996960050537,39627806526673216,59312.35285274,0.0,0.21249702124586822
20919,182.1498040258625,0.7656617582457863,2.467,120835.95+004556.3,3845,55323,632,182.14983149548192,0.7656621162413682,2.4638318125607506,39627805901721356,59322.16590198,0.0,0.21306211624136817
3050,180.09735082919033,0.767661153647612,2.853,120023.36+004603.5,3843,55278,982,180.09734283376068,0.7676480820813347,2.8515809585045404,39627805868165493,59263.43204665,21.048803329467773,0.21504808208133475
20886,182.4121319842716,0.7712069759243101,2.366,120938.91+004616.3,3845,55323,678,182.4121255882672,0.7711874556944056,2.3670486343839,39627805905915771,59312.1925706,20.839126586914062,0.21858745569440563
20885,182.5222128329937,0.7753840546648048,2.3040000000000003,121005.33+004631.3,3845,55323,720,182.5222129028256,0.7753986010980614,2.3012611769395352,39627805910106819,59310.2121879,20.42080307006836,0.22279860109806138
20056,220.34641858898567,0.2865795284352698,2.266,144123.14+001711.6,4022,55352,602,220.3464286547336,0.2866321685976074,2.270464380950728,39627794463852711,59311.36066942,0.0,0.0971678314023926
20999,179.34720757338852,0.2858199679390113,0.693,115723.32+001708.9,3843,55278,850,179.347207570179,0.2858342680156134,0.6936514802294003,39627793775986545,59314.1427298,20.287750244140625,0.09796573198438657
16439,179.481126,0.284446,0.260553,115755.47+001704.0,285,51930,388,179.48113034183268,0.2844566303440184,0.2605713987327247,39627793775989202,59312.22218401,18.77288055419922,0.09934336965598156
20893,183.035817,0.283053,1.567831,121208.59+001658.9,287,52023,476,183.0358211184169,0.2830670327679272,1.566163863003626,39627793838900012,59312.19257058,19.31319808959961,0.10073296723207276
20203,215.90881004707268,0.2825408187885455,2.402,142338.11+001657.1,4031,55604,954,215.9087964805013,0.2825521199476361,2.4071580241467374,39627794388357761,59311.2975874,0.0,0.10124788005236385
