Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter,W1 min mjd,W1 max mjd,W2 min mjd,W2 max mjd,Redshift
162845.69+442413.2,5.045804490820583,1.7463475102103263,-3.524375144713009,1.219782449005627,0.2499639204431401,0.0865122441629321,0.2235057970006299,0.0786429848044983,3.5867326151357397,1.3999854959786877,-3.660771078141551,1.428884437013568,0.2420417596616844,0.0944745508816507,0.3391512415257909,0.1360564584524461,3.95442083220272,0.7305506900880597,0.2813285192632104,0.0785749307120005,55236.5905643,60512.23821874,55236.5905643,60512.23821874,24,24,1.1183777951067442,0.0709243228031829,0.049538962696212,0.7136690951587692,0.0661176988386175,0.0674825211782686,0.0412714274097969,0.0450431465115143,0,0.0,4017.97136394,0.0,4544.442945995004,0.0,0.436786
130345.98+263314.1,10.497878971424802,1.2250076394045104,-14.836695262490824,1.731308304233688,0.4792453738347211,0.0559236056821413,0.308018829859087,0.0365074235352336,9.434756864686316,2.26359133866646,-4.646003222425061,1.1146712951407345,0.4760601678909142,0.1142165811135401,0.3931575861149786,0.1000219822119028,9.853833580256753,0.8240301119196312,0.3505882079870328,0.0532381181550849,55367.6645697,60303.04575406,55367.6645697,60303.04575406,23,23,1.555896352356014,0.0323013558852501,0.045651638310865,1.2108634926649762,0.1024666030348611,0.0504581278265661,0.0617650299832843,0.0352588600945236,5,2.0,1821.2887120650048,4730.881422409999,3632.743479249999,0.0,0.4356
123007.31+611532.9,3.984290401324359,1.1542737005350407,-6.911218075656561,2.002222845187464,0.3855274183136943,0.1116896900001945,0.3390591892451901,0.0996260117546654,3.8977175699201054,1.0523779141867518,-11.887967267332186,3.2097333817267484,0.3478687931612979,0.0939240538573073,0.784702807363022,0.2181082393255271,6.670298328558303,1.0232036623265834,0.561880998304106,0.1198921872765508,55330.0300512,60427.23838465,55330.0300512,60427.23838465,23,23,1.137050493077481,0.05578284668395,0.0967618771426768,0.4433127929417048,0.0292622603459913,0.0892493586107698,0.0500279909181964,0.0509615390082811,5,3.0,1655.1938256899955,4366.080703989996,2748.379093589996,4208.419501474993,0.43675435
124939.87+581115.5,1.9919545439761976,,,,0.1267507174769829,,0.7522646552069192,,,,,,,,,,1.9919545439761976,,0.7522646552069192,,55338.2988565,59544.46117749,,,9,2,0.1684921876890769,,0.063631330273216,,,,0.0455907789997885,,6,0.0,188.97959950000225,1462.7430099600024,,,2.6630000000000003
161506.85+544612.3,2.733714398236565,1.2878938179395216,-3.368364163346971,1.586886832560843,0.2039410086510335,0.0960796652479304,1.0455014393307411,0.5898429098084124,,,,,,,,,3.051039280791768,1.0218708707123692,1.0455014393307411,0.5898429098084124,56679.9042634,60490.53767883,,,21,8,0.1950652586203829,0.0605460095052156,0.0746021635554137,,,,0.0298228749397193,,11,7.0,3286.4097621600013,2555.663666649998,,,2.664
143132.84+342115.4,3.1153093239133813,1.343931227022075,-3.4697080834372502,1.4968173485015666,0.1620020326762993,0.0698869896749883,0.6587297739976955,0.3104748952919154,1.6606907912665951,,,,0.1923822135765236,,0.9645842271029804,,2.7485693995390754,,0.811657000550338,,55209.5641958,60481.6818467,55209.5641958,60321.177235965006,25,22,0.2459309402293179,0.0466903926153386,0.0520019092270414,0.1994457385585931,,0.1158446922137716,0.0275030261784385,0.0212669675953217,5,17.0,174.80546809999942,4541.000630265007,174.80546809999942,3078.299770620004,0.9938564896583556
163102.45+313615.0,4.475622353575367,1.3368128139844375,-5.044837348746688,1.506830263926173,0.1775115261901703,0.0530204883464723,0.6550089778071717,0.2133279298072482,1.8176698683020185,1.0803452266126068,-4.445977521049105,2.642498880712187,0.1623836874775323,0.0965139185643123,0.57470792155131,0.3495669504759656,3.9460267729182954,0.8734826875483358,0.6148584496792409,0.204759528777608,55244.2680266,60520.64888312,55244.2680266,60520.64888312,24,22,0.2710062490814102,0.0351867689518811,0.0396618642429392,0.2825499377826737,0.0365237311049685,0.0893361827190454,0.036035425307134,0.028315949454008,5,10.0,2922.4109940500057,1826.7709742200025,3286.243212970003,5276.3808565200015,0.9958403706550598
131910.57+175223.2,2.9248552211778533,1.671248346842003,-2.1842665038686127,1.248079480044392,0.2474418588885987,0.1413870999879951,0.2122724484651409,0.1230332565615105,3.587423734544533,2.22368728963916,-1.806221465174517,1.119597798193174,0.2876561522022154,0.1783054851533411,0.2578566764452714,0.1640184057087818,2.625691731191379,0.811982828372611,0.2350645624552061,0.1025173395472456,55203.3482579,60477.16975642,55375.36964035,60477.16975642,25,24,1.1656805236749002,0.1132837309231029,0.084599694746242,1.1155660429962486,0.1592585171577628,0.0801846041860836,0.0258078964983021,0.0323399303973854,1,6.0,3282.741964010005,0.0,5273.821498520003,172.02138245000242,0.9962
172130.96+584404.7,5.122410189559031,1.150261984528416,-9.011645603665531,2.0236086085154845,0.4148857336663339,0.0931645982456254,1.0397340300023372,0.2624925064318295,7.095515185508278,1.708721018024493,-5.121110404759122,1.2332506879990557,0.3454295228025129,0.0831853178278475,0.9742310657890076,0.2989848969337929,6.587670345872992,0.7849653340434065,1.0069825478956724,0.1989310713082391,55242.5756409,60518.16923426,55242.5756409,60518.67896773,24,24,0.3990306383118011,0.0460388426168886,0.08099424261493,0.3545663189489419,0.0674520749409152,0.0486827966358257,0.0405875703544274,0.0485912472470463,0,0.0,4545.015891905001,0.0,5113.247491914997,0.0,0.995725
121448.31+554928.4,1.6106646189163438,1.292152794345355,-1.9682411817291845,1.5790179488937195,0.1428352877465258,0.114589352758597,0.1522680025078878,0.1227233936654189,1.9458698059189528,1.103600127392407,-4.168233505177058,2.3640137759074187,0.1837208129462488,0.1041972653850623,0.222362377751695,0.1266694958800293,2.4232522779353847,0.8280040345887372,0.1873151901297914,0.088184738672939,55333.402784050006,60430.92749384,55333.402784050006,60430.92749384,23,23,0.9380518913625772,0.0725700127974351,0.0886809619265279,0.8262225597866382,0.0440764205551494,0.0944157786854014,0.0274654349499499,0.0269989646073803,3,1.0,4939.155559824998,2748.313138810001,4939.155559824998,1464.4796467049891,0.9953
122743.12+542833.3,4.899187015906068,,,,0.1620572477759789,,0.8304024234040839,,2.095851105631147,,,,0.2025352463650324,,1.096985149922365,,3.4975190607686075,,0.9636937866632244,,55337.0411413,60433.910704845,55337.0411413,60275.49826043,23,14,0.1951550756700043,,0.0330783959154512,0.1846289773196712,,0.0966362762225137,0.0222787248175019,0.0244347342917239,13,12.0,190.63505515000725,3112.073546935004,190.63505515000725,4207.878325930004,0.46878317
103548.55+311323.2,11.00126343780256,1.9716021469570415,-6.474451767331593,1.160325182376555,0.4675052011547429,0.0837844001756207,0.8348466665412726,0.1843199232525249,2.642951847560287,1.284793942954212,-3.2764259510337594,1.5927388992394975,0.2796305071463798,0.135934213927705,0.5253687117676954,0.268927708095507,5.84877325093205,0.7673445376648484,0.6801076891544839,0.1630152955164935,55329.9905128,60427.296068945,55329.9905128,60427.296068945,23,23,0.5599893008995211,0.0722076892307165,0.0424955918743206,0.5322557298958932,0.0853462008070569,0.1058023464954562,0.0464360118625274,0.0432217605247871,6,8.0,1464.8594325000013,2542.861534110001,4575.267700065007,2748.392273080004,0.4693479999999999
160244.07+425630.0,6.752623521168071,1.7512793376631746,-4.696826000887357,1.2181123828639486,0.4241694797719344,0.1100075020121112,0.2123048233489959,0.0558908645136829,3.455412955800549,1.3501061350754595,-3.809398079923367,1.4884159388288405,0.3758436211735283,0.1468504011723242,0.2799702029689865,0.1113089138295944,4.678565139444836,0.7326725768863516,0.2461375131589912,0.0622765265449409,55226.864493550005,60501.19980406,55226.864493550005,60501.19980406,25,25,1.9979267219693173,0.0903098134126743,0.0628155084379058,1.342441506945516,0.0986622068075093,0.1087695236375743,0.130036741753504,0.0822752289788388,0,0.0,4017.466076349992,1464.3399362049968,5274.335310509996,2191.036706229992,0.4692270000000001
154643.07+420526.7,1.2906877049068948,1.4582635229857874,-1.216044057468314,1.3739285534432164,0.0678510247777551,0.0766604299819705,0.1938822830937317,0.2212252213438277,3.438753004844414,,,,0.1849522461892608,,0.984497925172066,,1.981828255739874,,0.5891901041328989,,55222.7624867,60497.11391475,55222.7624867,60335.39542318,25,23,0.3499599019315903,0.055796518523362,0.0525696684951761,0.1878645362883174,,0.0537846847181828,0.0164791533875926,0.0270146102825724,0,19.0,3447.4365118200003,1641.5722918500032,0.0,3288.9701907400013,0.4682267308235169
092907.48+640132.5,3.9055403459163056,3.0315334281205377,-1.3646900012445782,1.0592909025048525,0.1308446248159325,0.1015633737938831,0.2730086497155555,0.2188378861417229,3.6757522549923833,,,,0.2753986898837179,,1.4323199076566415,,2.981994200717756,,0.8526642786860985,,55300.4902353,60398.03672421,55300.4902353,60398.26147579501,22,22,0.4792691548500678,0.0958786425463688,0.033502310366028,0.1922745668837949,,0.0749230826178976,0.0198289967642135,0.0285922155092912,1,16.0,4002.0758381600026,0.0,191.37546360000124,4001.847011900005,0.46997944
142823.15+340445.8,4.544396763007079,1.318147046776392,-5.291658429159083,1.53489765412338,0.3318892900142433,0.0962677579233868,1.6278483320119124,0.688270136189244,,,,,,,,,4.918027596083081,1.011610404943373,1.6278483320119124,0.688270136189244,56669.23639017,60481.20165571,,,14,3,0.2038821943590102,0.0627193335430354,0.0730326393848208,,,,0.0672266238836741,,12,2.0,2716.6005042199977,0.0,,,1.4185384511947632
102144.38+331709.1,2.8884536372245937,,,,0.2046995255591723,,1.1493044438743063,,,,,,,,,,2.8884536372245937,,1.1493044438743063,,55326.3522209,59691.99200822,,,13,3,0.1781073123402621,,0.0708682053681361,,,,0.0429686159643473,,9,0.0,0.0,4365.639787319997,,,1.4180808067321775
013313.03+311507.3,4.010896308977549,1.3169544640222453,-4.680413775908282,1.536786628429423,0.1346396324848938,0.0442081398709846,0.4666521755044644,0.1601308131373423,2.0134930658936847,1.1019399966358765,-4.349783822679507,2.3805399939645646,0.2055294341637066,0.1124816905641566,0.6998073545933152,0.3991947856250004,3.763646743364756,0.8283011461976811,0.5832297650488898,0.2150571750641073,55215.1013838,60311.864872645005,55215.1013838,60311.76809572,24,23,0.2885224575227673,0.0287666088793112,0.0335684650295075,0.2936943043177185,0.047250493942271,0.1020760575961968,0.0193266143194357,0.0189694532735264,9,12.0,1825.7656129899988,5096.763488845005,2186.58900552,4937.211728690003,1.4192460775375366
164551.37+301225.4,3.862145171207529,,,,0.1547577168439218,,0.7438169827593708,,1.9006118022616083,,,,0.1457919737258234,,0.6310156188150371,,2.881378486734569,,0.687416300787204,,55249.4290229,60362.20538409,55249.4290229,60362.26975348,23,23,0.2080588645204231,,0.0400704038775258,0.2310433678323228,,0.0767079177096239,0.0244883841026019,0.018170085445476,3,4.0,181.31075054999383,4180.3618272049935,0.0,2724.6790831149992,1.417534
114246.89+504100.5,3.6351018826695287,2.1275758126133897,-1.9357077504853049,1.132943483607778,0.1274308355216952,0.0745835391105932,0.6204327301912028,0.4140165660570473,2.6439438362959766,,,,0.2055716450075281,,1.1584228438648485,,2.7382511564836034,,0.8894277870280256,,55332.24388275,60271.460753505,55332.24388275,59697.77347103,21,13,0.2053902531583464,0.0658316502011973,0.035055643455064,0.1774582106147691,,0.0777518955529414,0.0339775314637318,0.0442814849389824,14,10.0,4365.692771839997,2906.4754814899934,0.0,3479.429087149998,1.4147882461547852
022108.81-035944.0,2.537843326970451,1.0527800743618023,-7.710074897459815,3.1983901991193804,0.25261021421863,0.1047909448480846,0.9751502049890172,0.422907921609662,3.197910312987187,,,,0.3000429853254186,,1.6013575125669983,,4.4819428458058175,,1.288253858778008,,55213.5728121,60310.47064745,55213.5728121,60310.27709354,24,20,0.2590474912749211,0.0327636524389478,0.0995373558068233,0.1873678944088166,,0.0938247029964848,0.0493175083648754,0.071157436359802,7,13.0,5096.897835349999,4936.348259819999,0.0,2378.7821066199976,0.687
123215.22+584029.7,5.477344596237791,2.4045317482425457,-2.504814623420529,1.0996033168360078,0.1800849518530464,0.0790565531350369,0.3636996789648871,0.1681695157444462,1.9135028640901024,1.387466716150078,-1.9894968355485765,1.4425693804864752,0.1190835197260058,0.0863465757812705,0.3101389935991942,0.2300178536430146,2.971289729824249,0.8290420182597998,0.3369193362820406,0.1424685921705735,55333.3372688,60430.51109874,55333.3372688,60430.51109874,23,23,0.4951474039393707,0.0718955207979126,0.0328781490170877,0.3839682277421152,0.0598560990890795,0.0622332592026883,0.0302116621992812,0.0160644064092023,0,0.0,190.4695045999979,4574.977310779999,0.0,3112.472235369998,0.687
164239.69+305545.9,3.2526781736279555,1.4719358501884423,-3.0114871385133224,1.3627895675319843,0.1402518981554651,0.0634682516782001,0.5466732284268893,0.2665482943852167,2.483219780248389,,,,0.2411803206313225,,1.5095060103342024,,2.915795030796556,,1.0280896193805458,,55248.1718149,60361.11034008,55248.1718149,60361.62567727,23,21,0.2565552707950507,0.0465723052115385,0.0431188979262069,0.1597743360941806,,0.0971240333013125,0.0392446875171168,0.0291172911069239,0,14.0,181.31132274999985,3286.134103409997,181.31132274999985,5113.453862369999,0.6885595321655273
161339.24+534552.0,6.651780675999946,,,,0.1675835071910803,,0.7889514944310322,,1.8471250436970024,,,,0.1903969250910754,,0.9606471043163964,,4.249452859848474,,0.8747992993737144,,55218.8562628,60332.04019678,55218.8562628,60128.56206883,24,17,0.2124129409399705,,0.0251937812375162,0.1981965325618332,,0.1030774422883671,0.0315354863879566,0.0124732874697806,11,14.0,178.25142629999755,3653.121000879997,178.25142629999755,3286.5269588599986,0.6869442462921143
165358.91+355318.3,3.802057731880075,1.2116409494493423,-5.557270610978951,1.7709927397930023,0.3522992926891251,0.1122708489944748,0.240509465400547,0.0773491891231154,7.271455892933758,1.4259771748859749,-7.152944484997072,1.402736359680654,0.3655015114636495,0.0716770919617316,0.3127298766064481,0.0628338814164544,5.945932180197464,0.7333812647954655,0.2766196710034975,0.049827185631592,55250.0564805,60363.10547406,55250.0564805,60363.10547406,23,23,1.4648042733054274,0.063394302230509,0.0926601639252113,1.1687451017787192,0.0510980495137729,0.050265244931051,0.0863525649887559,0.0496106026380003,0,0.0,3286.3421141999934,0.0,3085.218338314997,0.0,0.688621
095037.35+324121.8,7.553898322999146,,,,0.2699135911001085,,1.4277263805662763,,2.602392690817198,,,,0.213467968063994,,1.1477235895351932,,5.078145506908172,,1.2877249850507346,,55320.4309405,60415.06359307,55320.4309405,60414.935172745,23,17,0.1890513439928547,,0.035731695021405,0.1859924898384676,,0.0820275774740826,0.0311547257656455,0.0587024876505571,7,13.0,190.7178516999993,4572.935051119996,190.7178516999993,1655.7279211549976,0.521
171352.42+584201.2,16.41485863030922,1.7231654405365993,-11.69718346535542,1.227922990570215,1.3186056285932226,0.1384218834936184,0.3292572328158805,0.0357851029999734,8.226980486117803,1.4995360155778887,-7.362534875885361,1.3419730642327297,0.6467947128534468,0.1178916089865166,0.1923407004447426,0.0354163001708603,10.92538936441695,0.7300083036073967,0.2607989666303116,0.0251738351990275,55237.41475935,60513.32504622,55237.41475935,60513.32504622,24,24,4.004788649033512,0.1127284728412316,0.0803300021212782,3.3627553157386143,0.0878494599695418,0.0786187245666678,0.1495315508611758,0.0779619418085975,0,0.0,1462.777507259998,5275.910286869999,1462.777507259998,5113.382973919994,0.5215890000000001
170956.01+573225.5,6.819942356241324,1.3808572451762622,-7.161976884404032,1.450110155485935,0.6255670944541931,0.1266607266746771,0.5332051902176329,0.1150268527805686,7.689273917701018,1.663988021275672,-5.781480645486105,1.251134325853533,0.5336880046291343,0.115492107097013,0.513560982543929,0.1201349939984184,6.86316845095812,0.7221400241156973,0.5233830863807809,0.0831618807561532,55237.6796223,60513.8347791,55237.6796223,60513.8347791,24,24,1.173220189771337,0.0873455897095161,0.0917261557030171,1.0391911044049842,0.0923099180563393,0.0694068140036685,0.0634734379621138,0.0601925969574091,0,0.0,5276.1551568,0.0,5276.1551568,0.0,0.522184
153938.14+433708.6,2.1248681384521486,1.1525140853270324,-3.7085488689366346,2.011491786349903,0.1771740012332758,0.0960979781662333,0.5747787035563329,0.3242340554893922,1.276946414026133,,,,0.1790996742378725,,0.8264177236364844,,2.370121140471639,,0.7005982135964086,,55219.7516407,60493.825796455,55219.7516407,60493.92155448,25,25,0.3082473309067398,0.0477744820129814,0.0833811745901265,0.2167180943915149,,0.1402562177007744,0.0240485683855781,0.0184034585039526,0,11.0,1827.0135322299973,5274.074155754999,179.07383239999763,3447.471156450003,0.5217149257659912
155028.39+432634.5,3.0798961374739315,1.732589784090602,-2.1767994642261987,1.2245544477436554,0.1145786305460135,0.0644559932861679,0.2995877851064449,0.1735029122389694,2.4165046732270663,1.0775497531872211,-6.02034962066339,2.68454943196257,0.1643956815879273,0.0733060970594161,0.5600074574699749,0.2550897289632073,3.4233874738976464,0.8968458646371559,0.42979762128821,0.1542514427630468,55222.6960162,60496.98657692,55222.6960162,60497.114233085,25,25,0.3824542796539692,0.0526362820411404,0.0372021085879826,0.293559807811562,0.0273066668792255,0.0680303594730437,0.0266061190082672,0.0136226796691884,0,1.0,2362.4276480599947,1641.869243369998,2557.70930812,5274.418216884995,0.5215598
113016.42+513021.9,3.143567638293208,1.2432040662796902,-4.256013545694248,1.6831491970127668,0.169096843994384,0.0668736633779002,0.4149118889611561,0.1689995141523856,1.1445377443903195,1.0539175621081915,-3.43932717764174,3.167014222220776,0.1257904180578669,0.1158308071410411,0.4374740765815895,0.4066616610210065,2.995861526504879,0.9848625818257531,0.4261929827713728,0.2201899988238035,55329.4984241,60426.81893311,55329.4984241,60426.979379225,23,23,0.407548803717733,0.0397312748605927,0.0537913808293925,0.287537993201311,0.0365741354517246,0.1099049976065872,0.0370341053882526,0.0320134187809464,1,7.0,4575.266990880002,1655.2346916250026,190.5738427000033,3844.0893866600018,0.3608998954296112
100043.13+020637.2,4.085079065544853,1.212781292429005,-5.953392277957098,1.7674474998771328,0.1664578943454082,0.0494181427091446,0.2173233431525284,0.0650050135532416,1.6573826215011231,1.2869194454337929,-2.0460552446292386,1.5887147883572632,0.1159290478855166,0.0900162364918314,0.3013679318800228,0.2381782053383715,3.4354773024080782,0.7405608291131619,0.2593456375162756,0.1234448351342256,55332.796465,60430.05026265,55332.796465,60430.05026265,23,23,0.7659457651016335,0.0279601757407674,0.0407477778702936,0.3846761238407709,0.0566597838400614,0.0699470637507454,0.0418625254626207,0.0316529466454134,3,6.0,4939.158933564999,1823.471056974995,2017.12498755,3112.468541629998,0.360083
154713.96+434217.3,1.2593650120838138,,,,0.0953452429618949,,0.1868612428650254,,4.048075668806876,1.4407448543337746,-3.902957349568861,1.3890959997130905,0.1272761690620128,0.0452986803256712,0.5718100822389566,0.2200801703090238,3.0701326768198505,,0.379335662551991,,55221.8027394,60495.70950565,55221.8027394,60334.39569748,25,24,0.5102462206716949,,0.0757089819449021,0.2225846885449367,0.0326101870101327,0.0314411536431397,0.0128472567514814,0.0182471562173911,0,5.0,364.2658463999978,3286.0033402400004,0.0,4909.870702009997,0.36209613
154755.47+424120.0,3.6868659936441306,,,,0.167476476208733,,0.9106657823364904,,2.419761863758612,,,,0.57626187609684,,3.369183796153376,,3.053313928701371,,2.139924789244933,,55222.69614355,60496.92252602,55222.69614355,60496.92252602,25,10,0.183905533135372,,0.0454251596064108,0.1710390144802319,,0.2381481767803933,0.0211375058399944,0.051864779285594,8,6.0,0.0,2558.0368866900026,179.5689748500008,5274.226382469999,0.36224857
102626.26+320926.3,3.6662147416016833,1.980900128787502,-2.1440346051245736,1.1584478064590025,0.1470167541104678,0.0794349288509261,0.3279341509477235,0.1841493865548107,1.994062688273173,1.1785379491507522,-3.1973558341308763,1.8897124998236652,0.1736210759285147,0.1026141394437983,0.4064819858963705,0.2457354254625973,2.750416967282576,0.7994502669842213,0.367208068422047,0.1535389982185282,55327.67519865,60425.20989016,55327.67519865,60425.177800985,23,23,0.4483118140809434,0.0685701405000997,0.0401004208624832,0.4271310462766192,0.054301455620034,0.0870690159088568,0.0275160200833929,0.014697766522516,2,2.0,0.0,4366.112402744999,1655.4843991550006,4001.947894539997,0.3574992
164627.13+325855.7,1.81378454343074,1.3114216863035162,-2.137822673448952,1.5457111626551756,0.1566578777550569,0.1132684358582482,0.2787034812943371,0.2047605872843086,2.7843920629019334,,,,0.0863390779274671,,0.3576889800160494,,2.245333093260541,,0.3181962306551933,,55248.6676057,60361.65719349,55248.6676057,60361.6890917,23,23,0.5620951594415551,0.0732791731048116,0.0863707204488254,0.2413803129288275,,0.0310082330278888,0.0216472374728472,0.0120785694069511,0,10.0,4180.535199024998,4017.566257710001,181.2789152500045,2002.2539568400025,0.4650682
160433.83+535446.8,4.630031710199628,1.2623945324687555,-6.009279490773371,1.638451321298154,0.212272645483331,0.0578768880697972,1.0155809883829512,0.3257810160787119,3.004973021383325,,,,0.1648201065857061,,0.824735625605877,,4.548094740785441,,0.920158306994414,,55215.9118937,60489.57907943,55215.9118937,60327.91361358,25,24,0.2090159700816377,0.0353241425713771,0.0458469096476617,0.1998459887853444,,0.0548491135903216,0.0291868726991259,0.0255970789518069,1,12.0,363.34347010000056,5273.667185729995,363.34347010000056,4541.801677084994,0.46493042
124331.99+572854.4,3.746439740758599,1.342239645369954,-4.1844456289168,1.4991643281815803,0.4543262326349842,0.1627717842996107,0.1587771933021421,0.0572033704239733,2.801459182386324,1.2942198187139724,-3.409815053929466,1.5752684346397174,0.2855212114238057,0.131905263089767,0.1096837585742793,0.050794453065493,3.535539901497797,0.7161344378335712,0.1342304759382107,0.0382501700979383,55338.10027325,60433.62241173,55338.10027325,60433.62241173,23,23,2.8614073796507555,0.1085750115846511,0.1212687949287527,2.6031311758016287,0.0837351020240149,0.1019187476365779,0.0834106649888259,0.070041262151157,0,0.0,4937.138854119999,188.84774045000088,5095.5221384800025,1653.1714054100012,0.465808
112016.38+515900.3,5.208488993175487,1.0706695915643232,-13.615702611766652,2.79887675164572,0.52365621637923,0.1076440380397246,0.6749420774267664,0.1427198143468244,1.8335979515481664,1.2553273723850946,-2.4162987639636966,1.6542590351951645,0.209373379967838,0.1433422930585706,0.2207120448380992,0.1524440085789123,5.768522080113501,0.9114707967273112,0.4478270611324328,0.1044127879605744,55327.4476458,60424.76509862,55327.4476458,60424.76509862,23,23,0.7758535641690654,0.0384597278091758,0.1005389887672527,0.948626886771954,0.0866504519599976,0.1141871803418286,0.0369891643244535,0.0309642451274096,3,1.0,190.6406876999972,2182.5236329300023,0.0,3270.727358655,0.465
022258.90-045852.4,6.620449859408438,1.517356254420896,-5.801232995240303,1.3295980417661954,0.2951073874010159,0.0676363463975774,0.4034598911869025,0.0966334374182597,5.597382317928329,2.5175988630171298,-2.4226089601936853,1.0896446262359507,0.1811173445334033,0.0814632259814518,0.3821330923280386,0.1821392706993554,5.110418533192689,0.8513162750282919,0.3927964917574705,0.1030930831314131,55213.6718178,60514.429255220006,55213.6718178,60514.3974208,25,25,0.7314416968013002,0.0508697698649822,0.0445751261119565,0.4739640407220341,0.0747612790629335,0.0323575082504704,0.0620100668261638,0.0343402277508163,1,4.0,4365.523349670002,2745.601243224999,4205.23058078,2909.322332769996,0.46608987
121405.12+010205.1,6.362015372477903,1.728896117702316,-4.510953952632819,1.2258648115782882,0.426710279026091,0.1159597551403815,0.2894366471422211,0.0808179149194629,4.8634153537799545,1.619645201916584,-3.8172321957211928,1.2712386996919998,0.3003839643740512,0.1000357590788505,0.3120001995877867,0.1069878981363292,4.888404218652967,0.7387119166900429,0.3007184233650039,0.0670409310040498,55364.6827684,60302.69589273,55364.6827684,60302.69589273,22,22,1.4742786832256851,0.0945942440350209,0.0670715573671891,0.9627685006962088,0.0786915620985166,0.0617639955716688,0.0871813205088992,0.0589282275514484,2,1.0,4938.013124329998,3478.3306913999986,4733.371381035002,0.0,0.492604
015323.38+045923.8,6.767475094646323,1.205068184609699,-10.063904598503298,1.7920555413935186,0.5653926722032898,0.1006781275963088,1.2969110574517235,0.2850695799500302,8.380094463071986,1.2875843446182784,-10.331841523897044,1.587466281659338,0.3638838740614983,0.0559100117027654,1.1409824798163055,0.2158938859676996,8.885828920029663,0.7433696520283977,1.2189467686340143,0.1787979553931761,55210.8948831,60510.952107825,55210.8948831,60511.079573065,25,25,0.4359533130315192,0.0561802495909365,0.0835455859528121,0.3189215264024759,0.0352196530715122,0.0434224071894417,0.0468133973320815,0.0379751888757368,4,7.0,5300.057224724995,0.0,4729.285221159997,0.0,0.49206805
085524.55+312152.2,2.8531483884329387,1.2098155328445117,-4.190130317739233,1.7767336475015534,0.2668564465057037,0.1131546733885829,0.2608276575940564,0.1117836828700989,8.76607259061074,1.7356264503565486,-6.1794240294457135,1.2234865366004906,0.2757402510245631,0.0545948106360413,0.3483411742077947,0.0717102244373692,5.497193831557157,0.7553870927418588,0.3045844159009255,0.0664039683393634,55309.8453243,60404.97378208,55501.39489595,60404.97378208,23,22,1.0231140706750903,0.0636869085851451,0.0935305179315513,0.7915809885284385,0.0446223223573308,0.0314553921581605,0.0552920180125067,0.0168385237862278,1,2.0,5095.128457780003,0.0,5095.128457780003,1462.3645722900037,0.49280843
122256.17+555533.3,1.1267456863751408,1.0759636918675182,-2.837350550742264,2.7094722532468154,0.1546376813760621,0.1476682205817865,0.7683091505892814,0.7626086689016602,,,,,,,,,1.9820481185587024,1.4576468843080237,0.7683091505892814,0.7626086689016602,55334.62675495,60431.31256385,,,20,7,0.2012701283818596,0.0545007317955859,0.1372427542842856,,,,0.0226799980403898,,7,4.0,1823.3253204799985,4209.377979969999,,,0.49313906
160205.95+440714.2,2.525866814318025,,,,0.2463582453165265,,1.5609455506576757,,,,,,,,,,2.525866814318025,,1.5609455506576757,,55225.7064171,59974.06236206,,,14,5,0.1578262901052045,,0.0975341391398906,,,,0.0358742324041356,,9,1.0,179.99872719999985,4546.030930529996,,,0.4931045
074417.57+311649.4,2.032948142908584,1.2965357000186783,-2.4634922895541287,1.5711201051877026,0.2354118983575097,0.1501366040714619,0.555002067971491,0.3753945684749328,4.350149657556102,2.016086281694439,-2.4849463889256937,1.1516537866133436,0.1848129475915149,0.0856519608863505,0.7621438380244759,0.4235596544505053,2.832884119736127,0.7721857591362531,0.6585729529979835,0.2829858048200971,55293.4378115,60391.21318755,55293.4378115,60391.309646045,22,22,0.4241640021593618,0.0955602334765648,0.1157982800391065,0.2424909031221213,0.0743730119954073,0.0424842734480409,0.0443117991394066,0.0256443967610783,0,9.0,4940.397363470001,3113.641660415,4731.154854749999,2382.536516014996,0.70568824
092459.18+313426.9,4.04975149023706,1.2664679723932202,-5.211119975664184,1.6296596384710262,0.1613732537078684,0.0504658268327317,0.5725331363319219,0.1897748876851165,2.6451468539004086,,,,0.2821111000339256,,1.542144279467084,,3.9686727732672176,,1.0573387078995031,,55315.70045805,60410.532971695,55315.70045805,60410.62968483,23,16,0.2818583649878275,0.0309670962214414,0.0398476929008851,0.1829343102264168,,0.1066523394033635,0.0228775177470534,0.0268071035603602,2,13.0,2543.531509725006,4940.35054662,191.2162588499996,4367.086031790001,0.705
