Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift,W1 2nd lowest Flux,W2 2nd lowest Flux,W1 median_abs_dev of Flux,W1 Median Unc,W1 median_abs_dev of Uncs,W2 median_abs_dev of Flux,W2 Median Unc,W2 median_abs_dev of Uncs
114249.49+531937.6,3.557242593564793,,,,0.14654214016412848,,0.6857771219667712,,1.984256227697317,,,,0.12693165262055095,,0.5922081956049894,,2.770749410631055,,0.6389926587858803,,2716.022723920003,4017.7502096000026,2.253,2.246877354350348,0.2136877062096409,0.2143361972403638,0.04218027715225223,0.03102121266737995,,0.03711299187868103,0.06458389140991905,
154351.25+435220.8,4.408752284671361,,,,0.08134815574173654,,0.32312337443274264,,2.3770709963308394,,,,0.1511448741277045,,0.7442143126090562,,3.3929116405011,,0.5336688435208994,,1277.3524233800053,4909.989510850006,0.7597995,0.7600327324994309,0.25175571369464317,0.20309321060733554,0.011892505850043755,0.021268298364960428,,0.0372001633963049,0.06056668942409678,
115838.31+541619.5,24.888922418803194,1.3511767071423422,-27.39054082942514,1.4869852596266069,0.6479269072119391,0.03517483522284398,0.5163527638669799,0.02967387291510705,17.459402110584314,1.3233842169859176,-20.142317620143015,1.5267433021578145,0.5272163646511421,0.0399618389849126,0.5966140945328763,0.04855224259168333,22.470295744738912,0.7123506226186129,0.5564834291999281,0.02845109397924618,2553.148633650002,2537.112666424997,0.6103,0.6102552258401017,1.2548144457668762,0.8836807066449381,0.22006767030832997,0.025285734387743633,0.0016306006228826095,0.1795317985222098,0.02714647024887234,0.003317390054087311
125754.22+330310.1,5.633235918007257,1.2619961559846724,-7.317530625888514,1.6393234111945676,0.14397780452290654,0.03225489549873074,0.26008537497015904,0.05899486426405716,3.8299171144512014,1.3616982576306416,-4.143849389045166,1.4733145194331847,0.12089366368308108,0.042982833903815486,0.21394803407120502,0.076865470944289,5.231133261848035,0.7204552971132926,0.23701670452068202,0.048447638314529494,2182.763095669994,1459.6794658200015,1.0823384523391724,1.081694099775296,0.5535790105053998,0.5650608766185059,0.023277758171502516,0.023088608093597966,0.0022139181052041462,0.03563333277452191,0.028788082112751474,0.0024592968594078415
121513.24+553411.1,2.240882653264923,,,,0.12326432036027393,,0.6218102398133031,,2.0909128638110985,,,,0.17167464653869433,,0.9213206633561081,,2.165897758538011,,0.7715654515847056,,3270.6896808349993,4748.6163374700045,1.711,1.7065550849404414,0.1982346260448907,0.18633539153819975,0.02487385804420779,0.04165886806512334,,0.03483827531188574,0.0717009306984903,
123551.98+584034.3,4.357105697394106,,,,0.10844713934662908,,0.490047886601328,,2.2678189992624462,,,,0.1196225747951569,,0.5261599211266731,,3.312462348328276,,0.5081039038640005,,4907.043426010008,2384.283180480008,1.467,1.467147034412719,0.22129906548266542,0.22735022184701473,0.021791657379407192,0.022505584054536985,,0.03434639743152851,0.044706240504595186,
133539.90+313638.0,9.28450884179705,1.3212665644343962,-10.751366377473891,1.5300131820210423,0.30867667222548034,0.04392738196299276,0.14498536170688822,0.020725110958123443,7.249803110171379,1.290955650355501,-8.879826358508613,1.581210115293934,0.2722835027577555,0.048484892767715844,0.1513303447106877,0.027070173753871215,9.041376171987734,0.7182216576092246,0.14815785320878797,0.017046440473683255,3284.28766247,2555.0912319500057,0.804183,0.8036013974414317,2.1290195685376916,1.7992657274276695,0.06833265163121682,0.034024246573511455,0.0016406931825941051,0.0676842432853344,0.035924994367898894,0.003370323351471999
100618.17+020521.7,4.893861615343839,2.640452936905318,-2.0025901993082242,1.080485225941497,0.14234902230337085,0.07680353952553032,0.6474032816071481,0.4072055667114669,0.6286410090315887,1.260172716574402,-0.8197869841594747,1.6433436190108153,0.05948420933035009,0.11924194665661873,0.2370862466388205,0.4801832849977099,2.0862199519607816,0.8813361149850777,0.4422447641229843,0.3147984914004508,1819.7710457700014,1824.2021405800042,0.614064,0.6138479618196775,0.2198768933484491,0.25089692115700374,0.0330500227871913,0.04708496200978561,,0.021141548236807,0.07951097027439034,
115500.45+274821.9,3.9985682753938177,1.3679431348401518,-4.28379351946324,1.46552103963895,0.10634426831983873,0.036381249927111683,0.21955042093821023,0.07594818401548194,3.3798653165596497,1.2842289634358313,-4.194646934533915,1.5938170844627222,0.14796163816213204,0.0562201754828028,0.3402935756371054,0.13221376581712416,3.964218511487655,0.7162627515022618,0.2799219982876578,0.07623746868632716,1824.1517110249988,889.9324667699984,1.703241,1.7080172636785362,0.4843728737362249,0.43480585222661017,0.020255340810297118,0.026812421770423655,0.003588752217190915,0.025239255997491106,0.03405024231630769,0.00422776675401338
163004.62+334116.5,2.744842541178454,,,,0.1716796906385466,,1.1203130869412588,,,,,,,,,,2.744842541178454,,0.730303331289182,,3637.7161916800032,,1.7606374025344849,1.7611790363879665,0.15324260034065662,,0.04642488736448766,0.06469959045625265,,,,
125329.68+242104.0,5.870679113185649,1.6976336086107486,-4.279402772188353,1.2374817002911904,0.12088700070692138,0.03495708610325664,0.13031671392890673,0.03789226804730024,5.318619601348009,1.8718296705349382,-3.361272854734552,1.1829630114289738,0.11669452489735954,0.04106935454389214,0.13815137517898282,0.048951293064001825,4.707493585364141,0.7630722700678639,0.13423404455394478,0.03095178940871692,571.7739057100043,2545.6868546900005,0.993,0.9894942086761904,0.9276400322131384,0.8446859450090546,0.020033194660255604,0.025202104637337394,0.002482452013240209,0.025510976923215523,0.028950069824260904,0.0023635380912252705
165251.01+330518.0,1.312090292506948,1.0731617808631022,-3.3690308768380364,2.755538392607337,0.1554845558352411,0.12717118920074033,0.7330059301705094,0.6203767348130875,1.5455860170489975,,,,0.14233417051466846,,0.6826748887532121,,2.0755690621313274,,0.7078404094618608,,1299.9617872550007,2363.8510045700023,1.9651460647583008,1.968810329922203,0.21211909677057153,0.20849480896333722,0.024868185249820013,0.0457610585585741,,0.05838819868561246,0.09133181691174856,
160932.30+554344.2,2.0085535032339767,1.3856844329128863,-2.093923694866973,1.4445806213341377,0.08277743393234602,0.0571074663492123,0.35394240127674287,0.2514044613327112,1.9265305695202886,1.1477990488395426,-3.4193476800080487,2.0371978918259273,0.16179408640847942,0.09639457656452191,0.7100145340399739,0.44797210478405153,2.362088861907322,0.7695190229182199,0.5319784676583584,0.2568478196533133,2182.2295690399988,1291.024087509999,1.6849571466445925,1.68847296069107,0.23387261213618607,0.22787433024486564,0.028308517740698924,0.03487939177927053,0.00689521264581416,0.034957565427516296,0.0692893893648395,0.014026297027814948
142632.85+331037.9,,,-8.892587410075075,,0.1937761801502046,,0.3347501274785605,,2.568719944846702,1.1912600153552586,-3.9678724920691115,1.8401258009121138,0.10858289195186577,0.05035599843937735,0.23936806700694618,0.11194371678044142,5.143059948996963,,0.28705909724275336,,5111.400259895003,1826.8230272900037,0.821,0.8219678214851763,0.5788681295203248,0.45362313072743665,0.0442214119996327,0.02280261839091032,,0.02130869750148312,0.027362196055169208,
022707.54-043203.2,1.4045710037521224,,,,0.14062752844354887,,0.6307989997332375,,,,,,,,,,1.4045710037521224,,0.43508353337009187,,3109.7733173099987,,1.5253965854644775,1.5194067867410683,0.2229355603021243,,0.040065271052382834,0.06102781644005183,,,,
143520.47+353303.1,2.8789974996749392,1.1922097177670417,-4.4351934570225655,1.8366395734057157,0.1058554611608176,0.04383536612619064,0.5170515134323295,0.2224369666801554,2.2063203572319625,1.289340944416063,-2.710868099612237,1.5841911734552094,0.17391186860954216,0.10163152063715226,0.8888614527515918,0.5956145610761938,3.057844853385426,0.7486099901959631,0.7029564830919606,0.3178973535246305,364.40367544000037,1825.270870594999,0.50683236,0.5067464020723851,0.20472904229236286,0.19565689126373326,0.022371761758672185,0.030433127882109386,,0.041199089447099574,0.07173596827607825,
