Unnamed: 0,ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag
1158,35.63182038016872,-4.549014282785167,1.5417174,022231.63-043256.4,7883,57331,136,35.631853822913165,-4.549021650163397,1.816826079614713,39627676666823928,59198.17546592,19.44377326965332
1159,35.78903828006667,-4.364004843467964,1.6069078,022309.36-042150.4,7883,57331,106,35.78905410170851,-4.363977619131767,2.020389198696066,39627682689852754,59198.17546592,0.0
1160,35.78758824286676,-4.292319622164247,0.065874994,022309.02-041732.3,7236,56605,847,35.78756843985435,-4.292315661362844,1.494938266848186,39627682689852693,59198.17546592,0.0
1161,35.64245293613751,-4.397464787062118,0.60145384,022234.18-042350.8,7236,56605,815,35.64244243939054,-4.397433307107551,1.4152533572716093,39627676666824336,59198.17546592,0.0
1162,35.00368385033519,-4.679749260547415,1.2239305,022000.88-044047.0,8124,56954,818,35.00369369399902,-4.6797672210721055,2.0896308099466783,39627670631224955,59198.17546592,0.0
1164,34.91920961912858,-4.8501358291605685,-0.0044870386,021940.61-045100.4,4387,55534,490,34.919227418184825,-4.850200359461585,2.1571966509924194,39627670631221932,59198.17546592,0.0
1165,34.994873174355284,-4.872228236642306,0.101472184,021958.76-045220.0,6369,56217,426,34.994871244345234,-4.872241272931738,1.2050793769779564,39627670631224634,59198.17546592,20.39017105102539
1166,34.99415474017733,-4.864295210298093,0.014731876,021958.59-045151.4,7236,56605,318,34.99417706326622,-4.864316382547741,1.7598695552558483,39627670631224610,59198.2450305,20.773744583129886
1167,35.312665924800726,-4.532126523593415,0.17042029,022115.03-043155.6,7883,57331,218,35.31269437378378,-4.532123837521777,1.7588627423465646,39627676658442580,59198.2450305,20.740537643432614
1168,34.974139999999984,-4.5030632000000015,0.15920849,021953.79-043011.0,8355,56988,771,34.97419352248634,-4.503112020133454,2.4633895717126912,39627676654244762,59198.17546592,0.0
1169,34.95846144235666,-4.472864645126341,0.71031374,021950.03-042822.3,8125,56955,642,34.95852529440083,-4.472930765290422,1.8154192786337435,39627676654244214,59198.17546592,0.0
1170,35.64466270966448,-4.071581230397055,0.19577447,022234.71-040417.6,6369,56217,739,35.64466136297165,-4.071593864655175,2.0433474340275977,39627688721256182,59198.17546592,20.069799423217773
1172,35.60370128090783,-4.02499171074139,0.020544855,022224.88-040129.9,8356,56989,553,35.60367093817111,-4.025006861258253,1.3926082032287794,39627688721254553,59198.17546592,0.0
1173,35.03502703303828,-4.196353431902298,0.0495341,022008.40-041146.8,8355,56988,799,35.03505027562524,-4.196380551689258,2.0578344261267967,39627682677268090,59198.17546592,0.0
1174,34.92465904877756,-4.2259067332048526,0.7762960999999999,021941.91-041333.2,7236,56605,647,34.924672833717054,-4.225920147713373,2.0763454213714057,39627682677264610,59198.17546592,20.41794776916504
1175,35.14763329784098,-3.96112500638846,0.25984564,022035.43-035740.0,6369,56217,608,35.147642103693364,-3.9611360648262135,1.0290272468015478,39627688712867089,59198.17546592,0.0
1176,35.29259787431751,-4.503318842339378,0.6419103,022110.22-043011.9,7236,56605,739,35.29261921038589,-4.503321445071314,1.8115391502750176,39627676658441737,59198.17546592,0.0
1177,35.324922219155994,-4.5171449404121695,0.27442503,022117.98-043101.7,4387,55534,450,35.32494048022896,-4.51715091942552,0.7605434230098796,39627676658443089,59198.17546592,0.0
1178,35.10204409224009,-4.004803399036794,0.34232444,022024.49-040017.2,7236,56605,681,35.102038426786514,-4.0048268806370055,0.8119437559784662,39627688712865701,59198.17546592,0.0
1179,35.60125339054297,-4.176891021147292,0.19415054,022224.30-041036.8,7236,56605,807,35.601303812157205,-4.176779419986776,1.0466868636794178,39627682689845432,59198.17546592,0.0
1180,35.55550464868032,-4.175070812499137,0.00055129774,022213.32-041030.2,7883,57331,152,35.55552011362627,-4.1750600701389065,1.9024440517073165,39627682689843514,59198.17546592,20.064489364624023
1181,35.453208532370354,-3.9398141102503503,0.25772297,022148.77-035623.3,7883,57331,198,35.4532068282133,-3.9398178706879072,1.0340450374434849,39627688717064043,59198.17546592,20.2833194732666
1182,35.17564811595611,-4.152229775252324,0.4878609,022042.15-040908.0,6369,56217,603,35.17567022616023,-4.152218594154439,1.2502119012267183,39627682681459035,59198.17546592,0.0
1183,35.13644656314968,-4.192052496862608,0.9153251,022032.74-041131.3,6369,56217,619,35.13646002103341,-4.1920396220150415,2.0859480173649727,39627682681457654,59198.17546592,19.87566566467285
1184,35.58097428724039,-3.960156831574533,0.8329719999999999,022219.43-035736.5,6369,56217,689,35.58095487263297,-3.960214637369264,1.317851668243094,39627688721253626,59198.17546592,0.0
1185,35.52352428480987,-3.9020494478108514,1.9852202,022205.64-035407.3,7883,57331,158,35.523515556758326,-3.902046927903688,1.308407958526725,39627688717066645,59198.17546592,19.50625991821289
1186,36.874768346061295,-3.8628827064289735,1.366706,022729.94-035146.3,9319,58043,737,36.874779271487306,-3.8628859468738734,0.2567226214451693,39627694773635755,59220.12684111,0.0
1190,36.15872887946448,-4.091836333072087,0.31868678,022438.09-040530.6,4387,55534,732,36.15872907366407,-4.09185014546191,2.280145364160096,39627688729644982,59198.17546592,0.0
1193,36.06331791706265,-4.286228987596436,0.043115616,022415.19-041710.4,7235,56603,505,36.063499427602295,-4.286355862252721,2.085170122043882,39627682698232309,59198.17546592,0.0
1194,36.06569054017872,-4.2380072611929664,0.1310847,022415.76-041416.8,6369,56217,820,36.06572173880519,-4.23800848100495,1.6592922046201644,39627682698232368,59198.17546592,0.0
1195,36.09152002867255,-3.9985379329906574,0.97009486,022421.96-035954.7,7881,57282,499,36.09153897359151,-3.9985266905945513,1.929716377759512,39627688729642583,59198.17546592,0.0
1196,36.62951841398692,-3.811566912200695,0.08742672,022631.08-034841.6,7235,56603,592,36.629526309963616,-3.811594123185991,1.5494206337240186,39627694769441244,59198.17546592,20.46788787841797
1197,36.38684800039748,-3.989751083127949,1.792288,022532.84-035923.1,7881,57282,471,36.38688098449935,-3.989749240859098,1.2179336447567763,39627688733838416,59198.17546592,0.0
1198,36.62693212709405,-3.7763567330216494,0.5839178,022630.46-034634.8,6369,56217,809,36.62694729306644,-3.776335753061672,1.5530796109649128,39627694769441162,59198.17546592,0.0
1199,36.40404694971794,-4.056111716311787,0.3372799,022536.97-040322.0,6369,56217,860,36.40409420956673,-4.056117189204946,1.1638529599511482,39627688733839061,59198.17546592,0.0
1200,36.5391009343366,-3.608314732700225,0.25568965,022609.38-033629.9,6369,56217,875,36.53911597883085,-3.608293326785161,1.1623333290074085,39627700796662003,59198.17546592,19.796550750732425
1201,36.49535805689185,-4.3003300880893685,0.123686954,022558.88-041801.1,7235,56603,563,36.49534995637825,-4.300294410094179,2.285608627114851,39627682702433491,59198.17546592,0.0
1203,36.43141474830482,-4.4762686557700215,1.8946496,022543.53-042834.5,7881,57282,458,36.431422329543295,-4.476284722808182,3.4100456208722054,39627676679408372,59198.17546592,20.619728088378903
1204,36.85078463103681,-4.005671463217114,0.21886492,022724.18-040020.4,8128,56959,645,36.85081754057408,-4.005661397424737,1.7608873419227695,39627688742225710,59198.17546592,20.43120765686035
1207,36.766902955234045,-4.286351358216758,0.46725544,022704.05-041710.8,8130,56933,599,36.766904058279536,-4.286322893518799,1.36035833949415,39627682706627931,59198.17546592,0.0
1208,36.69575761235471,-4.310631977260275,0.09782097,022646.98-041838.2,6369,56217,137,36.695810847876366,-4.3106293974843455,1.5831883294019533,39627682706625398,59198.17546592,0.0
1209,36.602725248349145,-4.333986483331457,0.113600075,022624.65-042002.3,7881,57282,422,36.60274136639533,-4.333991830252384,2.232376168827524,39627682706622284,59198.17546592,0.0
1210,36.615360276768655,-4.151226955892063,1.590913,022627.68-040904.4,8125,56955,981,36.61542452730893,-4.151258483147704,2.762436467302495,39627682706622693,59198.2450305,0.0
1212,36.9166771890748,-4.388289101189016,0.6037102,022740.00-042317.8,7235,56603,644,36.91669847955716,-4.38828213494485,1.7516947143561608,39627676687796535,59198.17546592,0.0
1213,37.18813360866506,-4.231200480404869,0.017512051,022845.15-041352.3,8128,56959,758,37.188179644543,-4.231200977388101,2.1946991181693507,39627682715013537,59198.17546592,0.0
1214,36.64201014491917,-4.696486791246797,0.6137813,022634.08-044147.3,8128,56959,638,36.64199846388357,-4.696491609354248,2.0897776752807458,39627670660580968,59198.17546592,0.0
1215,37.74874278899622,-3.6567594813040967,1.0717229,023059.69-033924.3,7881,57282,816,37.74874101112781,-3.6567510065881454,1.840553812348661,39627694786222914,59220.12684108,20.604717254638672
1216,37.26774170585917,-4.169807818818407,0.11890495,022904.25-041011.3,8356,56989,798,37.26779855916753,-4.169791607580486,1.6254944862257583,39627682715016044,59220.12684111,0.0
1217,37.581651424032735,-3.763344827511002,1.2227763,023019.59-034548.0,7881,57282,780,37.58167146437515,-3.763338580005848,2.4631300473078475,39627694786216945,59220.12684111,0.0
1218,37.67087066159833,-3.4781577241719432,0.29845515,023041.00-032841.3,4344,55557,220,37.67087475200693,-3.478147452262923,1.1488166292586743,39627700817629474,59220.12684111,19.603612899780277
1220,37.583287428632886,-3.5544384910931983,0.24941589,023019.98-033315.9,4344,55557,250,37.583301337417495,-3.554411048035476,2.9716541893868422,39627700817626381,59220.12684111,19.028051376342773
1221,37.314007224024586,-3.5595676484433323,1.3767862,022915.36-033334.4,9319,58043,838,37.31404431491508,-3.559589558508315,1.8362481805243929,39627700813431360,59220.12684111,0.0
1223,37.386216646640975,-3.8068754436974106,0.1269225,022932.69-034824.7,7881,57282,280,37.38622904962085,-3.8068526590392846,1.6435556814920873,39627694782024805,59220.12684111,0.0
1225,37.595415884421335,-3.6485095740616447,1.7379104,023022.89-033854.6,4386,55540,552,37.59543811170357,-3.64850358897118,3.2256322616586184,39627694786217399,59220.12684111,20.83014297485352
1227,37.33720155055953,-3.2414223186510243,1.8393568,022920.92-031429.1,7832,56904,48,37.33719293776711,-3.241428220995185,1.2175257912388262,39627706844841286,59220.1268411,0.0
1228,36.68233761587726,-3.5163956832872887,0.08666839,022643.76-033059.0,7235,56603,581,36.682391989718326,-3.5163752078534163,1.559730712976091,39627700800852586,59220.1268411,0.0
1230,37.15148604415246,-4.05478591973628,0.4960832000000001,022836.35-040317.2,7235,56603,713,37.1515274926893,-4.054762798625971,1.2371749143259845,39627688746421827,59198.17546592,0.0
1231,36.8846449719122,-3.460165983982705,0.18364945,022732.31-032736.5,7235,56603,672,36.8846428995335,-3.46014639137034,1.7801221134521847,39627700805045521,59198.17546592,18.08917999267578
1233,37.27185961787792,-4.023922745239156,0.56986475,022905.24-040126.1,8356,56989,793,37.27191430837915,-4.023892600317547,1.352222633048698,39627688746425948,59198.17546592,0.0
1234,37.24232360537786,-4.127829162748903,1.7897831999999998,022858.15-040740.1,4386,55540,519,37.24232146941315,-4.127793636081979,3.2474370210362804,39627682715015189,59198.17546592,20.53129768371582
1235,35.49722789668883,-3.8403282558101366,0.336526,022159.33-035025.1,6369,56217,687,35.49722673136386,-3.8403549289266254,1.238316003257908,39627694748474932,59198.17546592,19.65333747863769
1236,35.460395614105565,-3.4652640109528328,0.5243285,022150.49-032754.9,7236,56605,789,35.460406125324056,-3.4652349735003507,1.511489070000078,39627700779881822,59198.17546592,0.0
1237,35.59540573076487,-3.341737685764888,0.59155416,022222.89-032030.2,6369,56217,716,35.59539677872576,-3.3417471502297795,1.2889887585805215,39627706815481557,59198.17546592,20.269376754760746
1238,35.450997718068805,-3.6184433246000354,0.029980402,022148.23-033706.3,7236,56605,795,35.45097081843309,-3.6184210388789313,1.420244997788525,39627700779881479,59198.17546592,0.0
1239,35.886011051960445,-3.5367713639184672,0.035904173,022332.64-033212.3,6369,56217,760,35.886008867796114,-3.5367859708765823,1.4341901460319353,39627700788268238,59198.17546592,20.826623916625977
1240,35.651797485558184,-3.6446411708490256,0.044610135,022236.43-033840.7,6369,56217,727,35.65178376091804,-3.644658653717345,3.55307513229542,39627694752665268,59198.17546592,19.876279830932614
1241,35.68661049139508,-3.666215265768843,0.5872635,022244.78-033958.3,7883,57331,900,35.68661774990852,-3.666231631228369,1.9943053659021293,39627694752666509,59198.17546592,0.0
1242,35.33135969522,-3.451136743384536,0.32134354,022119.52-032704.0,7883,57331,854,35.331351787114194,-3.4511312789925164,1.197809497636788,39627700779877359,59198.17546592,19.603673934936523
1243,35.33812144684165,-3.7272624457858905,0.07999547,022121.14-034338.1,7236,56605,757,35.33815831176657,-3.727260812450688,2.176206389798931,39627694748468780,59198.17546592,0.0
1244,35.43647658687315,-3.5274667861138256,0.24192977,022144.75-033138.8,6369,56217,680,35.43647147258493,-3.5274878257676137,1.0288364548263649,39627700779880970,59198.17546592,0.0
1245,35.467564953112344,-3.554246608047623,0.20281677,022152.21-033315.2,7236,56605,790,35.46756008962927,-3.554269560008496,0.9347476120802736,39627700779882094,59198.17546592,0.0
1246,35.20180045514885,-3.6198006200375175,0.29533067,022048.43-033711.2,4387,55534,552,35.2018074115752,-3.6198189041089113,3.106516838136278,39627700775686980,59198.17546592,0.0
1247,35.78351721011819,-4.0468131793445385,0.24461323,022308.04-040248.5,8126,56956,675,35.783509481782225,-4.046809834248951,2.107479014703694,39627688721261770,59198.17546592,0.0
1248,35.93625190734568,-3.801333355583078,0.6180948,022344.70-034804.8,7883,57331,940,35.9363019348151,-3.801344788353756,1.9033883937718112,39627694756860686,59198.17546592,0.0
1249,36.017295376640384,-3.674306945381833,0.5210051,022404.15-034027.5,4387,55534,714,36.017325905278994,-3.674327249362386,2.5043928399985536,39627694756864074,59198.17546592,0.0
1250,36.066009665867625,-3.5275011066696464,0.43896866,022415.84-033139.0,7236,56605,906,36.06599843239833,-3.5275037809301284,1.3160263846289966,39627700792459974,59198.17546592,20.9107608795166
1251,35.67532258479453,-3.868760818006909,0.10712593,022242.07-035207.5,6369,56217,733,35.675347853377474,-3.868777057132867,1.5986921907496965,39627694752666086,59198.17546592,0.0
1253,35.56509471806047,-3.7956915273233935,0.5560915,022215.62-034744.4,6369,56217,688,35.56513088524224,-3.795730332473424,0.9846289972664268,39627694752662176,59198.17546592,0.0
1254,35.995766386332214,-3.924940856471732,0.4449946,022358.98-035529.7,6369,56217,764,35.99579765744887,-3.9249039937703896,1.0772830203541954,39627688725453332,59198.17546592,0.0
1255,35.81713764639696,-4.084484771320765,0.20811124,022316.11-040504.1,7883,57331,114,35.8171034132395,-4.0844764241822045,2.0196167265563734,39627688725447412,59198.17546592,0.0
1256,36.03279845210473,-3.909258967345072,0.14543618,022407.87-035433.3,8126,56956,747,36.03288204440594,-3.9092282725341545,1.85493907259917,39627688725454780,59198.17546592,0.0
1257,35.956336961047235,-3.856346878665352,0.06700458,022349.52-035122.8,7883,57331,979,35.95635579239816,-3.8563611901016257,1.5035602146373896,39627694756861514,59198.17546592,0.0
1258,35.54951391882086,-3.2910299967479486,0.9218853,022211.88-031727.7,7236,56605,828,35.54950512057177,-3.2910281329496893,0.5187180728709868,39627706815479876,59198.2450305,20.66885757446289
1260,36.16133462831894,-3.437874226831497,0.19685547,022438.72-032616.3,4387,55534,743,36.16141318335756,-3.437898068187601,2.1105869411159737,39627700792463990,59198.17546592,0.0
1262,36.28856764253658,-3.7155246291261768,0.24840547,022509.25-034255.8,6369,56217,845,36.28860622094018,-3.715524806698768,0.3507212425323033,39627694761059089,59198.17546592,0.0
1263,36.674339752919394,-2.899511853325345,1.4986991000000005,022641.84-025358.2,7881,57282,586,36.67434140971614,-2.899502773897688,1.483674827405344,39627712863671938,59220.1268411,19.199859619140625
1265,36.530310120442,-3.254808395453189,1.9129721,022607.27-031517.3,7832,56904,219,36.53032261448699,-3.2547857975471346,1.273628664973132,39627706828070872,59220.1268411,20.318708419799805
1266,36.51835684237911,-3.3211763027930896,0.5073548,022604.40-031916.2,7832,56904,210,36.51837161123254,-3.3211638206234,1.4311959825421656,39627706828070488,59220.1268411,0.0
1267,37.06454735046372,-3.047741457055031,1.904337,022815.49-030251.8,7832,56904,134,37.06452623551792,-3.0477210035260214,2.5338287616973467,39627712872057078,59220.1268411,0.0
1268,36.67089307521586,-3.3352588108266623,1.9407064,022641.01-032006.9,7832,56904,170,36.67089612403039,-3.3352486325715085,1.25667384161719,39627706832261063,59220.1268411,20.23890686035156
1269,36.74902346149901,-3.058292555225929,0.23830311,022659.76-030329.8,7881,57282,599,36.74901246280464,-3.0582816879406707,3.0231513773884844,39627712863674362,59220.1268411,20.81824111938477
1270,36.78138551617349,-3.0180180971731465,1.4977976,022707.53-030104.8,7881,57282,584,36.78134464769178,-3.0179714696801327,1.7716404762409357,39627712867861551,59220.1268411,21.155406951904297
1271,36.51997718561602,-3.09288297329906,0.11601867,022604.79-030534.3,7832,56904,218,36.5200034175582,-3.0928663047154443,1.6205269909192996,39627712863666951,59220.1268411,0.0
1272,36.56806696864355,-2.9162965938025267,0.1573244999999999,022616.33-025458.6,7832,56904,260,36.56807235376861,-2.9162776318537764,1.8776772947372755,39627712863668460,59220.1268411,0.0
1273,36.61741667439255,-3.032028423157317,0.09443885,022628.18-030155.3,7881,57282,594,36.61747109407364,-3.0320475863012764,2.5445026899938243,39627712863669962,59220.1268411,0.0
1274,36.56673458929947,-3.093612407049433,0.23267291,022616.01-030537.0,6369,56217,903,36.56675262052752,-3.093588617551013,0.9858711209809892,39627712863668432,59198.17546592,0.0
1275,36.36606420203826,-3.0220074564653068,0.26220566,022527.85-030119.2,7832,56904,298,36.36608228699238,-3.0219862735244845,2.972653500356247,39627712859476061,59198.17546592,20.90486717224121
1276,36.34741489869535,-3.045596336112649,0.29543522,022523.37-030244.1,6369,56217,862,36.34744109234765,-3.045585921574562,0.7902870922483598,39627712859475383,59198.17546592,20.62170791625977
1277,36.217281838945816,-3.011472307996521,0.7493736,022452.14-030041.3,6369,56217,877,36.21731173433153,-3.011453522815841,1.2293259183156635,39627712855285193,59198.17546592,0.0
1278,36.1901565864119,-3.0402147412287635,0.3036686,022445.63-030224.7,7883,57331,958,36.19017181917753,-3.040214124152916,1.2301683923969458,39627712855284192,59198.17546592,18.217267990112305
1280,37.007385792485096,-3.192404041300973,0.62386394,022801.77-031132.6,7832,56904,130,37.00738137220223,-3.192382047320733,1.8066789479942904,39627706836458726,59198.17546592,0.0
1282,39.042465876027386,-3.9297363736468864,0.22741432,023610.19-035547.0,4386,55540,850,39.042470057720855,-3.929743234814768,3.0147661368862915,39627688775785650,59220.12684115,19.220787048339844
1283,39.096271166096656,-3.889449359925672,1.2229959,023623.10-035322.0,7880,57336,558,39.09629626924453,-3.889463087515488,2.3753557003989747,39627688779973915,59220.12684115,0.0
1286,39.12446160808573,-3.5713103753582898,0.1418733999999999,023629.87-033416.7,7880,57336,549,39.12443174825864,-3.571274153604364,1.6835214958543991,39627700842793376,59220.12684115,20.45962905883789
1287,38.902526790549366,-3.2859524347230376,0.32078868,023536.60-031709.4,4386,55540,862,38.90247690546524,-3.2859691308682386,3.1947504332350203,39627706870008712,59220.12684115,0.0
1288,38.900483033679535,-3.9236394353608977,0.27236444,023536.11-035525.1,7880,57336,524,38.90045849094185,-3.923646514873469,2.1796744003542248,39627688775781369,59220.12684115,20.79682159423828
1290,38.37576490094224,-3.514341622574197,1.6974589,023330.18-033051.6,7881,57282,934,38.37574530205612,-3.514335633438028,2.011290971672745,39627700830210739,59220.12684115,0.0
1291,38.60361270208577,-3.872791805570965,1.8865958,023424.86-035222.0,7881,57282,73,38.603612831599854,-3.872780201930549,0.9785079107964456,39627694802995000,59220.12684115,0.0
1294,38.49712192428392,-3.1784483144436138,0.21926375,023359.30-031042.4,7881,57282,962,38.49711457305804,-3.1784593521750817,2.1032340433518684,39627706861623645,59220.12684115,0.0
1295,38.61137874053939,-4.014476340430528,0.041146293,023426.73-040052.1,7880,57336,510,38.61136884021151,-4.01448973230471,2.03248544716767,39627688771585938,59220.12684115,20.406862258911133
1296,38.79159120183437,-3.4756011984464306,0.18618767,023509.98-032832.1,4386,55540,832,38.79157166989801,-3.4756130200549182,0.6076052929991836,39627700834410150,59220.12684115,19.130630493164062
1297,38.68448663220961,-4.112766768415593,1.4989445,023444.27-040645.9,7881,57282,8,38.68448058149953,-4.11278208191646,2.045879210275644,39627688771588231,59220.12684115,20.994186401367188
