Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter,W1 min mjd,W1 max mjd,W2 min mjd,W2 max mjd
120345.64+520656.3,3.577950299496997,1.1253252277313848,-6.932699144115162,2.180449863778528,0.1933018901418203,0.06079667835948755,0.34389066259610424,0.10949629107818873,1.6478085188598706,1.1579342964995765,-2.8226004727029057,1.9834743268107562,0.115964973004684,0.08148994127526434,0.3477214589575899,0.2480743314350578,3.745264608793734,0.8402269305352813,0.34580606077684706,0.13558236581210548,55334.9235157,60431.953329025,55334.9235157,60431.953329025,23,23,0.5621027587156422,0.027882630721961312,0.054025873464199736,0.33349961590615484,0.04108444469069213,0.07037527217356597,0.034047140106511,0.020091304069339067,3,4.0,3479.2345808850005,2016.6926832399986,4001.3058692900013,2182.321691600002
142640.66+321151.9,13.187639271761213,1.4488428639450999,-12.578806532123963,1.3819542455971268,1.4856541827463694,0.16321946760944442,0.2811501192962789,0.031520933963563744,7.658657998660849,1.3650785066202826,-8.242078811597688,1.4690673793698255,0.971267538163815,0.17311863785499376,0.2246175576299049,0.040501084511699,10.416795653535928,0.7084552506904437,0.2528838384630919,0.025660802425874814,55209.66390185,60481.84114634,55209.66390185,60481.84114634,25,25,5.28420256930701,0.11810772182180251,0.11265505160788036,4.324094467112589,0.11784254438299158,0.12681954701902676,0.2015354054421845,0.09371596460732867,0,2.0,362.65280345000065,2189.1629000749963,362.65280345000065,2189.1629000749963
142811.43+531514.0,1.5087992062872548,1.307760195253662,-1.7903167849689108,1.5517671394049624,0.09656876023876027,0.0837015158935612,0.22564242057146922,0.19763366540546037,2.7754273105542437,1.3009801264998444,-3.3350666185154076,1.563310764703518,0.12154174017627095,0.05697262828978918,0.48353751706864406,0.2372523931508876,2.3524024800814543,0.7182751831563411,0.35458996882005667,0.15439216605564934,55363.93287875,60460.82899184,55363.8998346,60460.82886424,24,24,0.4279725416621003,0.053939482134965966,0.06400371887548229,0.25135948274106024,0.036443571921923046,0.04379208193061971,0.014091624850089302,0.02628358860092303,0,10.0,188.8717961500006,2545.035201819999,1653.3967267199987,4001.5810319400043
132507.81+054105.3,16.639986552496495,1.932314441512331,-10.063904237428156,1.1686684622387506,1.072090052847126,0.1244961998726745,0.5718100822389567,0.07392342433016953,8.159744491158214,1.112825493620993,-16.71248861356259,2.2792482547922472,0.7565840852980675,0.10318289489333035,0.7815594676655158,0.11268139932737654,12.894030973661364,0.84900597251046,0.6766847749522362,0.06738280644770221,55207.2541477,60478.51113354,55207.3203638,60478.926764204996,25,25,1.8749058230125866,0.10652824466075206,0.06442854082032179,0.9680441688691347,0.04527058194577205,0.09272154123427412,0.09632360981233479,0.11957071248168738,4,5.0,1639.375863950001,3284.6614095600016,1639.375863950001,3444.849589110003
022330.17-054758.1,3.6298126461849907,1.0887125137827762,-8.43242393271136,2.52918989268306,0.25021691178788835,0.07504913051362809,0.6313828180725846,0.19518628703127885,2.9448280229844275,1.6140615672718681,-2.3243208223242755,1.2739612907925646,0.1939788456443043,0.10631989276607384,0.6764860658044743,0.41981524323713265,4.332846356051263,0.859151782439348,0.6539344419385295,0.2314857042558512,55213.6385188,60514.17445258,55213.6385188,60310.34127198,25,24,0.3962998431786959,0.0296731893207169,0.06893383658544239,0.28674477635193485,0.08345614072773708,0.06587102680709925,0.0618607034731109,0.023981442068629205,4,12.0,2745.241959974999,187.5276756000021,5096.702753180005,3840.814215899998
140331.83+040455.1,5.41678458685852,1.7976353818431878,-3.626133623956643,1.2033829289667446,0.315187374898407,0.10459931864417124,0.42473596031730604,0.14947661619253277,5.145578145866994,1.1992331599589166,-7.773520156998642,1.8117037342770894,0.2876012377312961,0.06702860812824842,0.813009014138321,0.20768494331808263,5.490504128420199,0.7664876887678009,0.6188724872278135,0.12794168053199567,55215.1942138,60488.09979559,55215.1942138,60487.90802481,25,25,0.7420783836220061,0.08692105906303899,0.05818717171494553,0.35374913774617156,0.036997554765759944,0.05589289086247806,0.047288426691581176,0.05203506124351637,2,5.0,3446.395352624997,175.91695620000246,3082.2174129699997,175.88391209999827
160010.53+433952.7,7.286844384496851,1.3817020306047296,-7.642466546005604,1.4491336699752766,0.5024959335383559,0.09528125140393076,0.4374746867820967,0.0866497333079985,4.900228015257381,1.6549393291482077,-3.7161090766436935,1.255030386992973,0.404063205684966,0.13646305610018208,0.48355733427642766,0.17501298753817687,5.886412005600882,0.7212408730042316,0.46051601052926217,0.09764440855648791,55225.3756558,60499.95564963,55225.3756558,60499.95564963,25,25,1.1486285920553063,0.06575049174418557,0.06895933370107954,0.8356055777534366,0.10873287014758642,0.0824580416313021,0.07892582159883754,0.043184155524647716,0,0.0,5112.985089709997,0.0,5274.579993829997,180.09792509999534
122921.73+565945.9,11.040482528435392,1.1026702002564879,-23.761851113884415,2.373219201128969,1.0482151996833446,0.10469068368794637,1.1320638246146895,0.12527000573898675,10.454833908568675,1.3076845001842006,-12.40726653052913,1.5518936286811285,0.5505192041239884,0.06885861952303753,0.7017242827646868,0.09632712501596404,14.416108520354403,0.8278912796188876,0.9168940536896881,0.07901184935135827,55334.560857649994,60431.82611837,55334.560857649994,60431.794029215,23,23,0.9259329526231583,0.04411336451270231,0.09494287926126477,0.7845235196294285,0.044370708307860496,0.05265690578525484,0.16198642934807594,0.0868078068466176,1,0.0,5097.265260720007,2182.357855060007,5097.233171565007,2384.016026670004
095907.65+020820.6,1.7819030412181862,1.3493444003396349,-1.9669070303639486,1.4894384969430439,0.12318196622603927,0.09327942795153456,0.23140222184064801,0.17733128977581528,2.919288160427149,1.369374717932548,-3.1205166747510185,1.4637666466833963,0.17354423079786585,0.08140583218851412,0.703479903730726,0.36611806314238293,2.4471537266900754,0.7096194957933214,0.467441062785687,0.20340158707141648,55332.3995531,60429.66519205,55332.3995531,60429.66519205,23,23,0.5323283642058841,0.06262724385262183,0.06912944384551178,0.24669394232517283,0.05561394117905577,0.059447447891705536,0.01431473605152922,0.03385266538341292,1,14.0,1823.5398191900022,3112.4728707800023,2906.2773417499993,3112.538322490007
161853.92+425059.8,3.0974666450030073,,,,0.16288493575100324,,0.864770837854206,,3.24875222270274,,,,0.3062201985436221,,1.669316026110083,,3.173109433852874,,1.2670434319821444,,55232.6539738,60347.965478275,55232.6539738,60347.44988639,22,14,0.18835618480749974,,0.05258650194467069,0.18344051920305976,,0.0942577880835947,0.034189850186264706,0.059578849033465775,15,11.0,0.0,4910.240152565006,179.99667240000417,4179.329274199998
095918.70+020951.5,4.519470672710294,1.7290878549001865,-3.2039732557336453,1.2257964804076904,0.24600617158923577,0.0941186068744528,0.6169797331861122,0.2642621516280595,4.518646564178324,1.4081580290968065,-4.557762699178338,1.420347895860046,0.26347292445572645,0.08210677882247971,0.7138686519253385,0.2489825611616137,4.19996329795015,0.7285524604278281,0.6654241925557254,0.18153980317391022,55332.4656414,60429.66519205,55332.4656414,60429.66519205,23,23,0.39872650324970704,0.07678159333852033,0.05443251862982168,0.369077593959515,0.05780751255505792,0.05830792931326256,0.025943433674089245,0.049590843381721594,4,7.0,4575.209000795003,4365.982911719999,3634.682264135001,0.0
165138.08+335637.4,4.377386806078268,,,,0.11616059948027674,,0.5702140103901215,,2.028693347379603,,,,0.2310751862455115,,1.1477191497908215,,3.2030400767289353,,0.8589665800904716,,55250.023818400005,60362.91319348,55250.023818400005,60362.558620259995,23,20,0.20371403957753248,,0.026536517019464828,0.20133426046574748,,0.11390345738747741,0.012994810041529414,0.020051450592255965,3,17.0,181.37804954999592,4180.192021329996,181.37804954999592,2557.626786129993
090443.15+314607.4,4.6685840466955755,,,,0.1663061028902464,,0.8545068427193186,,2.5432827873723136,,,,0.17936961347597596,,0.8771987097789554,,3.6059334170339445,,0.865852776249137,,55311.66479425,60406.580405945,55311.66479425,60406.612813529995,23,21,0.19462231848373068,,0.03562238597974002,0.20448002428226913,,0.07052680667936981,0.02134934624221474,0.035001206137305396,11,19.0,0.0,4573.19749834,191.35022079999908,5094.9480192799965
122645.29+543117.3,2.8182395979464174,1.4296142764521287,-2.758480351383306,1.3993000788590995,0.16647209405687888,0.0844466462212843,0.757114999769725,0.43667734645889633,,,,,,,,,2.7883599746648615,1.000229684888779,0.757114999769725,0.43667734645889633,56801.073891815,60434.13475598,,,20,2,0.2198768933484491,0.060349204217966405,0.059069531979531846,,,,0.03248457449369267,,18,1.0,1647.9753447549956,3482.047713895001,,
142536.12-001702.2,1.5163620542778398,1.12136012588776,-2.9885305394394126,2.2100388046977324,0.17658472076441567,0.130585610572103,0.4226383630676829,0.3182076857188866,3.4055000123099224,,,,0.21811291904835572,,0.8390209712113327,,2.636797535342392,,0.6308296671395077,,55220.7858173,60494.903011065006,55220.7858173,60333.53400064,25,24,0.41781517295943327,0.05908747407263884,0.11645287500188292,0.2599612244893667,,0.0640472524621756,0.038414614756945964,0.03273145899658905,1,13.0,4909.6141183750005,5274.117193765007,0.0,3652.510287099998
130318.80+241710.6,2.186447305278234,,,,0.16761042515773134,,0.7186251932546863,,2.0618177047571846,,,,0.23305684359779866,,0.9827112822849727,,2.1241325050177093,,0.8506682377698296,,55368.7226185,60304.11125528,55368.7226185,60304.04682221,23,20,0.2332376136141513,,0.07665879930108915,0.23715698374389416,,0.11303465047374069,0.026687369103996383,0.027251007796595977,9,15.0,186.5019250999976,3999.399171579993,186.5019250999976,3635.608072629999
113753.13+511422.0,2.323828145944986,,,,0.14329765304531955,,0.8378609158666388,,1.7182832682094935,,,,0.12573483069370167,,0.6290724636191195,,2.02105570707724,,0.7334666897428792,,55330.98699485,60427.97414361,55330.98699485,60270.91141747,23,15,0.17102797174528672,,0.061664479490606855,0.19987336589227905,,0.07317468139273765,0.02640983016823592,0.019737264621336625,16,12.0,0.0,5096.987148760003,0.0,4733.638841330001
081948.67+320904.6,4.421209823506885,2.41693309516088,-2.009315880164608,1.098428313350234,0.161554882080369,0.08831685370569907,0.40863960981511216,0.23834798866760898,3.1827357085990555,1.1959283363318822,-4.852246661046476,1.8232551515788666,0.16674384611052695,0.06265480666012252,0.4845675394368471,0.18839935467260277,3.6163770183292563,0.85887332736898,0.44660357462597966,0.15190793309020093,55300.3848637,60397.805287284995,55300.3848637,60397.70908342,22,22,0.3953480724824107,0.08040292901439372,0.03654087648620674,0.3441085762870387,0.03436425593305794,0.052390101276716616,0.033746710163362115,0.03442924519082771,1,5.0,2017.9876442400055,3844.5669386600057,2017.9876442400055,2749.195590250005
115154.00+533648.2,3.453484706912507,1.3382614142991953,-3.883155440512006,1.5047633138092444,0.1781734162098204,0.06904406076859292,0.35144963626952447,0.1398556375341932,3.065973458013482,1.782792823465868,-2.077325421171346,1.2079168014934598,0.17258922211893235,0.10035665044554871,0.4348287803761201,0.26872660943217574,3.119984756652335,0.7370833354478928,0.3931392083228223,0.15147078098350253,55331.582935750004,60428.776818935,55331.582935750004,60428.776818935,23,23,0.5069671378836778,0.04588366830515744,0.05159235709171894,0.39691306074461163,0.08308241951885137,0.05629181872655775,0.031535326757095805,0.024819902382838765,0,0.0,2748.2353321899936,4939.263284659995,2017.2790617699939,4939.263284659995
114503.48+535633.9,2.346264113129046,1.056991805058628,-6.852584681776031,3.087088879541318,0.3129213224509013,0.14097103203680098,0.22348865057411665,0.10094511063803505,1.9978849917058126,1.1039297900534724,-4.272527217181303,2.360781573234429,0.19513760063428576,0.10782312865557858,0.1355331411036659,0.07501204403104517,3.867315250948048,1.0440096995490362,0.1795108958388913,0.06288227514856749,56794.85478414,60427.429200825005,56794.85478414,60427.429200825005,21,21,1.4001665035206146,0.04566471440814057,0.13337003310917983,1.4397777476803986,0.04567264073814914,0.09767208895626944,0.03385740990077113,0.04042685750959718,1,0.0,1647.9788345199995,0.0,3265.5504276400025,0.0
153533.59+430208.0,4.739054277824498,1.2968158707808093,-5.739645016166465,1.5706219665898271,0.2052196319623204,0.05615721199266447,0.6966894279464234,0.2085591492097058,2.632976818666198,1.2965876452337586,-3.190281426369799,1.571027687340314,0.1787235273626699,0.0880109220287114,0.7129951194369336,0.38557580860768587,4.0754893847567395,0.720149822988512,0.7048422736916785,0.21918349784059196,55219.0900555,60492.803655415,55219.0900555,60492.86751533,25,25,0.29456401049062875,0.03575476033522845,0.043303920979045674,0.25066584958367094,0.05602124185202001,0.06787888373935888,0.015031347882515866,0.024215246991952877,0,8.0,3446.988102345,2557.1567078850057,178.6768602000011,5273.777459830002
155041.39+421353.6,1.3274185951944775,1.0847273622879876,-3.1584311973429084,2.580976908162057,0.11363994945613454,0.09286321818177727,0.21966025295774255,0.18014879641218223,2.744935007930472,,,,0.1982722770377668,,0.9758132231114615,,2.4102616001559527,,0.597736738034602,,55223.721852,60498.166998835004,55223.721852,60498.550285565,25,25,0.5173441618406776,0.03597987176410122,0.08560973144984863,0.20318670862602084,,0.07223204792278598,0.010751786109894801,0.028388970221363163,0,15.0,3814.683909829997,3083.6119315800024,0.0,5274.828433564995
110617.69+321355.0,3.4758464214621867,1.307169027418357,-4.1288790535438435,1.5527564116249166,0.19163088118289956,0.0720670369762189,0.6372147841949226,0.25903260936105693,1.6283420588186586,1.0694410303905668,-4.2954734055467805,2.821124394573421,0.1566594471619751,0.1028887264110011,0.6232137330653925,0.41917443001083116,3.382135234842867,0.9090582457694965,0.6302142586301576,0.24637628512465598,55335.8455692,60432.879330535,55335.8455692,60433.00768726,23,22,0.30073200737960293,0.04641232612963597,0.05513214853212245,0.2513735478700325,0.03647082227530019,0.09620794741101851,0.033141438519921185,0.016186248703197847,3,16.0,3478.840151950004,1464.2364253050036,1823.479654224997,2383.391563420002
143756.46+351937.0,6.877402591685426,1.176120179741229,-11.10908909439646,1.8997904642457373,0.818330463189705,0.13994454426995134,0.4608386389241595,0.08109455393034869,15.042851364353815,1.7563313582429965,-10.418576808639104,1.2164231842798732,0.8378147527091451,0.09781924230592053,0.6692117607593682,0.08917758580903173,10.8619799647687,0.7728537898769586,0.5650251998417638,0.0602680854347669,55210.45715715,60482.89665016,55210.45715715,60482.89665016,23,25,1.7757418629221717,0.07366314701738053,0.11898830296470386,1.2519426612563707,0.08041547018345419,0.05569520913398551,0.07075217484041518,0.10189636669195323,0,0.0,3445.3813912800033,0.0,5272.4394930100025,174.97112724999897
093211.68+315709.7,8.328765107351046,1.212728159020953,-12.139592030487812,1.767611993452081,0.6248545779173897,0.09098332491869031,1.1534274988074513,0.20054074007988248,8.676540071796694,1.3874694560751786,-9.021088184707674,1.4425663009991407,0.4787953003340056,0.07656437352086265,1.0302891579364923,0.20245913655065945,9.541496348585806,0.7331963742493329,1.0918583283719718,0.14248358712903178,55317.02369185,60411.78642308,55317.02369185,60411.78642308,23,23,0.5417371950672563,0.05147245280962551,0.07502367636300455,0.4647193427648579,0.05307511583199548,0.05518274523854749,0.17420499480844287,0.13466382077760697,7,4.0,4366.448385734999,1653.0871820399989,4940.126047935002,1822.2167067749979
142515.99+525024.0,2.275259027226855,,,,0.14361532627270926,,0.7947324287431587,,1.108912596670391,,,,0.10158152598495007,,0.5177492518473342,,1.692085811948623,,0.6562408402952464,,55363.73435935,60460.508609234996,55363.73435935,60097.61044057,24,16,0.1807090299559461,,0.06312042917054211,0.19619830569045965,,0.0916046280743475,0.016118726569040745,0.02292633220888722,7,10.0,189.0043544500004,1653.4309163300059,189.0043544500004,3477.2406745400003
161212.24+541535.2,4.974351101735966,1.1796004205869528,-7.9504977566452055,1.8853535477906656,0.2861922266243933,0.06786663506261886,0.9248645332322604,0.24428667164807952,2.9275246889396995,1.1501071600102746,-5.153114702530173,2.024452308848229,0.3614093691306036,0.14198326138880435,1.6326908047305981,0.8240218182534862,5.251372062462761,0.8049522028792916,1.2787776689814292,0.4297347830065301,55217.6982499,60491.49634145,55217.6982499,60328.8157405,25,21,0.3094423197570299,0.03599676842688087,0.05753357991246677,0.22135812125813858,0.0701341596283801,0.12345220195615159,0.025586713285571883,0.03726350294168418,6,13.0,3445.6678687500025,176.5651626500039,5111.1174906000015,4178.01250805
133052.54+330330.9,15.215304830027353,1.9449859292293994,-9.120662272197313,1.1659023583719634,0.7436375222650662,0.09505984490025941,0.39444061726057533,0.053229074664060606,3.7812051461662146,1.3049936595300198,-4.509724040191574,1.5564247511529774,0.38716175539279263,0.13361973668960442,0.3003287768988453,0.10556341807688953,8.156724072145614,0.7610751043578426,0.3473846970797103,0.05911211725540776,55370.5104385,60464.92214152501,55370.5104385,60464.92214152501,24,24,1.8852965179643364,0.08153328125435699,0.048874309819774364,1.2891264013744306,0.08585043163225259,0.10239110030444609,0.13023055139099626,0.09727579173798662,3,6.0,2903.610205019999,3839.4985877599975,3108.313618629996,3475.341707364998
151531.01+155529.7,7.7706013396677935,1.0775634807884344,-19.357480570316984,2.684337187157386,1.056790988522971,0.14654713660903712,0.4735635532812368,0.06668401766609507,9.25904095128651,1.4902327535985314,-8.380016473063185,1.3487547025179554,0.548846540606321,0.08833626461033639,0.43259169992576846,0.07311871022046257,11.191784833583618,0.8805801389193331,0.4530776266035026,0.04948005657938372,55226.7705812,60501.4504048,55226.7705812,60501.4504048,24,25,2.2315716258159144,0.05459341595018663,0.1359986109605451,1.2687403403729234,0.06549468516804702,0.05927682397063605,0.10646478923959934,0.04729269287304039,2,2.0,180.28516750000563,2723.404961879998,366.44517110000015,2723.404961879998
120729.36-003214.3,8.593277724179474,1.2240868831939886,-12.172359081114465,1.7339163898769687,0.3615391004912424,0.05150017081699059,0.564627925181822,0.08458650942663197,3.7180091519437553,1.8707644235027765,-2.3515885571445825,1.1832322169305036,0.26417691247592257,0.1329240325060499,0.5810338490833862,0.32570156830631947,6.70880862859557,0.7666751574215405,0.5728308871326041,0.16825307513844864,55364.3516285,60461.29784975,55364.3516285,60461.169875215,24,24,0.640313885245437,0.02970164600649794,0.04207231653574467,0.454666992108423,0.1123397678021956,0.07105332495962585,0.05044246755929588,0.04564195299495988,5,5.0,3634.4487159950004,4206.549440579998,2015.3709712549971,4206.549440579998
162423.25+431245.8,1.6241447187924,1.444283996365494,-1.5585421687159497,1.385946391286415,0.08588963255856247,0.0763780593703981,0.2752711678563753,0.2495686629733565,2.6407449908605294,1.7086168270308082,-1.9061055596318217,1.233289865002309,0.1251173350577853,0.08095351303244193,0.5951443420917152,0.4275621349074607,1.9323843595001753,0.7266007764931665,0.43520775497404524,0.24753479389013902,55235.929107,60511.40899569,55235.929107,60512.36542934,24,24,0.31201826630595764,0.05510895648676939,0.052882992238785204,0.21023023527039428,0.06564029700535191,0.04737955974197031,0.020519178034331703,0.024248793838680033,0,14.0,2360.9874334199994,3813.1693307349924,3287.056444539994,2555.6094929999963
092616.16+314345.7,4.969711645787288,1.4030618368502918,-5.049668605237851,1.425635492303877,0.23450038096710943,0.06620475365823435,1.0606296236718966,0.3732189916148533,3.0029842554751474,,,,0.24249581497384223,,1.1760046390756003,,4.340788168833429,,1.1183171313737486,,55315.8658702,60410.918806185,55315.8658702,60411.07925199,23,21,0.22109544720735766,0.046438766441795815,0.047185912922310114,0.20620311086906626,,0.08075161051268093,0.0357239238655534,0.031394166279055,5,18.0,191.18302339999354,4573.394744439996,191.18302339999354,5095.213381789996
140407.03+055127.8,5.682034195189666,1.6396952364213762,-4.372606442635302,1.261826611463256,0.4571925098602152,0.13193450704326576,0.3170440359130928,0.09433485493651222,6.198620116857945,2.8363850120495986,-2.3353504360893473,1.068617345462521,0.4258979229830946,0.19488377455604414,0.4008759798804721,0.19591646881634736,4.6471527976930656,0.9174635494579185,0.35896000789678245,0.10872249952213159,55214.8630063,60487.65271249,55214.8630063,60487.65271249,25,25,1.4420473438129568,0.10455834886083926,0.0804628226713715,1.0624181651145155,0.1823700273849609,0.06870850527278005,0.09475362067523907,0.03671743846842723,1,3.0,4747.815133559998,2189.7379583500006,5272.78970619,3081.960065020001
115529.67+534508.1,2.904013534159655,1.610012264065786,-2.301484629703733,1.2759646040885841,0.15200977401605054,0.08427564043517126,0.35082564031788427,0.20171894832714407,1.4578331736607242,1.312540163947808,-1.7147873404202165,1.5438853344783192,0.09029859058496897,0.08129910131831998,0.26313921740134827,0.24033029467290457,2.094529669486082,0.7213948628058416,0.30698242885961624,0.15688306525225576,55332.178367450004,60429.226194595,55332.178367450004,60429.097901625006,23,23,0.4332915173426719,0.06604857232334355,0.05234471955036468,0.3431589995467787,0.05265876908260875,0.06194027699220392,0.016556080270442364,0.019076467488431226,3,2.0,3270.3149229650007,1823.213579309995,1654.8875830199977,2748.261692119995
131651.56+184504.1,6.1149138014247635,1.6620032374283893,-4.6063400259184295,1.251980368715684,0.2907357372896331,0.07902053116413747,0.34566528131299096,0.09746518240199659,4.085037434574624,1.9909342048352754,-2.372849541522791,1.1564612052661292,0.21314979554385327,0.10388331208673306,0.40475243146192674,0.20899815669447924,4.294785200860152,0.7758435381949026,0.3752088563874588,0.11530361148110731,55203.28197825,60468.47117644,55203.28197825,60468.47117644,25,25,0.841090364022933,0.0631164298887521,0.04754535333300892,0.5266177025150331,0.08982861821363652,0.05217817436379224,0.04871924484860035,0.023683728069800125,3,3.0,2714.3865217799976,5265.189198189997,3281.8916643699995,359.5154315499967
082128.06+344331.0,7.1357394406365815,1.5641784558837997,-5.93275769267466,1.300480748219798,0.7478695874147343,0.16393556773991105,0.18032096741309128,0.03990513193509694,5.226269598402442,1.194235862874935,-8.005444390551963,1.8292949893688106,0.7587742974256724,0.17338475575206888,0.22574431336055092,0.051975309827639996,6.575052780566411,0.746258327953859,0.20303264038682112,0.03276374668149487,56764.70674896,60397.677185249995,55300.054549,60397.677185249995,21,23,4.147435532005908,0.1260576659549318,0.10480617932260383,3.361211124790482,0.09478228320731064,0.1451846834800894,0.08094980005808416,0.09202671581226518,2,1.0,1464.6521999600009,2749.394492129999,191.5192276999951,5097.622636249995
160724.56+544032.9,3.0610112469427118,1.2183462793159865,-4.398224137286986,1.750584882238968,0.2441364600347895,0.0971713998195344,0.49142014905461356,0.2031560368052884,2.9815326494226504,1.272232349294383,-3.7909087844264806,1.6175965034981368,0.1593307473784159,0.06798709083106108,0.488938885080475,0.21795457467791354,3.5579192045197074,0.7409499259804618,0.49017951706754426,0.14897698808327905,55215.7131182,60488.81288726,55215.7131182,60488.90877264,25,25,0.496797822605474,0.05550796239897482,0.07975679941673819,0.3258704763320092,0.04202969695102299,0.05343920933056662,0.027358430789431232,0.01612895220906141,0,0.0,4541.739728519999,2189.7300626200013,4541.837587560003,2189.697272984995
141528.24-010514.9,7.225052958891945,1.2540751558926027,-9.547193795555803,1.6571364411610805,0.7661796217985821,0.13298820563886227,0.5703624732886085,0.1046994554674226,9.95080596598241,1.2413973004274026,-13.527969987792659,1.687660826722869,0.5551561976791349,0.06925764681478042,0.7029426695757063,0.09499741199172168,10.062755677055705,0.7377360641183958,0.6366525714321574,0.07068678140271298,55219.0326262,60492.69911098,55219.0326262,60492.69911098,25,25,1.3433205333109082,0.08025181411476501,0.10604484509080825,0.7897602773412876,0.041037657400193495,0.05579007364599198,0.1445630624766412,0.11618749134776596,6,6.0,1641.2146145299994,4748.203836809997,1641.2146145299994,4748.203836809997
120948.90-005905.4,6.323743833967414,1.245756161099592,-8.512179277495411,1.6768705465843234,0.7098279985683741,0.13983371650631304,1.2387211385683379,0.3033848434186833,3.5388411169376734,1.4278741369259436,-3.472081910436963,1.4009377073959985,0.21487540600694166,0.08669929639685973,0.4461606920042035,0.18892856682997453,5.461711534709366,0.7230687317704299,0.8424409152862706,0.17870112379375733,56653.82707135,60097.69671191,55364.6823864,60302.6317144,16,22,0.5730329260294723,0.08338969086859165,0.11224806336328769,0.4816098994326403,0.061886617755483625,0.06071914474444773,0.11334645883485556,0.03928424234620137,14,4.0,2746.892716989998,3637.9428692799993,4937.949327999995,3478.2334051849975
115623.85+512433.0,10.692429702923645,1.3057296557058444,-12.735131313039618,1.555178671896917,0.845401517889806,0.10323807250148423,0.8281013722773483,0.11456822870333681,13.67648918717205,1.5045840251827056,-12.165783256765986,1.3383875709223751,0.5660402692487124,0.062271474430773174,0.7701087717408996,0.09774552643002211,12.317458364975325,0.7149547631733095,0.799105072009124,0.07529951355304734,55334.162608650004,60431.18318851,55334.162608650004,60431.18318851,23,23,1.0208913379347275,0.06638341585250807,0.07906542679056816,0.7350134033262962,0.04652723604408371,0.041387834370507415,0.08833155775675716,0.08537654730148281,1,2.0,190.27404234999995,5097.020579859993,190.27404234999995,5097.020579859993
130032.68+232107.8,2.0171614935570874,1.2884928528482429,-2.4825520323642367,1.5857681998898774,0.21890210124085874,0.13982707573151806,0.5297490302418726,0.3567677754163818,2.299799768553565,,,,0.13667302366609113,,0.44277930884176764,,2.26650443149163,,0.4862641695418201,,55368.1269963,60303.78870797,55368.1269963,60303.72427486,23,23,0.41321850299737695,0.08817623896180304,0.10851986910321398,0.30867075524284004,,0.059428227420011526,0.025356403232795977,0.03440120252874401,1,3.0,186.8663641999956,4731.197285719994,186.8663641999956,3635.6150120599996
140003.44+041324.0,4.387262367822234,1.4426665573022082,-4.219132429625744,1.3873802719648296,0.35554347007248577,0.11691360829084954,0.3353600944031306,0.1134526636354348,2.343880112366847,1.5333410269423406,-2.016443554304565,1.3191355709769785,0.21580587037973475,0.14117786705997593,0.300170537334988,0.20138807980503826,3.241679616029848,0.711396697266931,0.3177653158690593,0.11557320793931392,55214.5324355,60487.300941305,55214.5324355,60487.33283942,25,25,1.060184190087605,0.08426933167016615,0.0810399379531459,0.7189442118328124,0.10702301580376361,0.09207206001752977,0.06587538280575389,0.04324112925268053,0,3.0,3446.1085917200035,1640.3868738599995,3810.1986556699994,175.75186799999938
020237.34-051115.2,8.142791784654328,3.217415079266395,-2.662727099449799,1.0521082385879448,0.23059599890940707,0.09111408761646471,0.5503921760407217,0.24543364381703095,2.4607647201475134,1.1604230980472185,-4.179912939420213,1.9711220187027436,0.20348055840475188,0.09595534999472256,0.7603747923701396,0.38432430199158535,4.361549135917963,1.0213531256711514,0.6553834842054307,0.22800375140478749,55209.6357598,60509.83790282,55209.6357598,60306.01763426,25,22,0.4189667094619929,0.0866014391625245,0.028319034184808908,0.26760560771680664,0.048680573340596,0.08268996899165314,0.03649496413445541,0.022209060998912095,3,16.0,2545.5293396899942,0.0,2186.081819029998,2908.874818829994
141711.83+522011.9,3.4564734430410033,1.1093101915187698,-7.198345228202996,2.3102152686267177,0.17859792823535098,0.05731868195732653,0.4989955947791282,0.1638392875805943,4.5826370328906885,,,,0.1460429379639241,,0.6567272773467248,,5.079151901378229,,0.5778614360629265,,55362.5765413,60459.61208698,55362.5765413,60459.67613793,24,23,0.3579148395376201,0.024810970101240393,0.05167056283765936,0.22237988736200992,,0.031868755241957585,0.019509076427458055,0.015940355601881173,0,15.0,2906.312812230004,4938.010759900004,0.0,5097.099596630003
