Object,W1 Z Score SDSS vs DESI,W1 Z Score SDSS vs DESI Unc,W1 Z Score DESI vs SDSS,W1 Z Score DESI vs SDSS Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score SDSS vs DESI,W2 Z Score SDSS vs DESI Unc,W2 Z Score DESI vs SDSS,W2 Z Score DESI vs SDSS Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,Median UV NFD On-Off,Median UV NFD On-Off Unc,SDSS mjd,DESI mjd,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter,W1 min mjd,W1 max mjd,W2 min mjd,W2 max mjd,Off spectrum 4000A flux,Redshift
122944.88+575845.2,0.1787309198390064,1.3123169619190629,-0.2103188615607953,1.5442488053345949,0.0096318149161452,0.0707208025332611,0.0256524237424339,0.1883575584191572,2.855603982855512,1.886263298041888,-1.785453825820401,1.179377827672648,0.0959336652757804,0.0633687839570071,0.4018608198751057,,1.2575268975189289,0.7523214684920069,0.2137566218087698,,1.210645167191041,0.5156366364150061,58135,59298.38235959,55333.7340533,60430.8638249,55333.7340533,60430.60698426,23,23,0.3754738738473455,0.0233639515436746,0.0660218990296054,0.2387236090982835,,0.0695809809102637,0.019202888046011,0.0244832348552543,1,11.0,3964.6483062900006,2801.2659466999976,3964.6483062900006,2801.2659466999976,1.7240676040274696,0.46063116
160711.25+440343.7,-0.29052089248566,1.3055368839321009,0.3461461534570092,1.5555045515070918,0.0137012769676667,0.0615705200586948,0.0499476049201817,0.2245870955015445,-0.0269675505098201,1.737459670235916,0.0189801001020568,1.222845895935408,0.0007353333943452,0.047375905215688,0.0033244812973119,0.2141901378433044,0.1706536741386365,0.7347677845741803,0.0266360431087468,0.1551747229860211,0.1218621320579099,0.1989218852455837,57897,59311.38455030001,55227.2943234,60501.96650494,55227.2943234,60502.66851866,25,25,0.2743129923759487,0.0425322297269263,0.1059933650433109,0.2211874059691041,0.0468257881294644,0.0418529433401799,0.0198811407521316,0.0158210479052852,1,5.0,2669.7056766000023,4084.0902269000144,2669.7056766000023,4084.0902269000144,1.2268179934221943,1.144521951675415
113651.05+555245.2,-0.0976509304503918,1.1852845795637714,0.1534626689521767,1.86272608165389,0.0054350943095774,0.0659710403567496,0.0303547961921998,0.3685005491362977,,,,,,,,,0.1255567997012843,1.1039302502678012,0.0303547961921998,0.3685005491362977,0.9388293863144828,0.5040968920644031,57430,59307.35829040001,55327.2500172,60424.83016838,,,21,13,0.1790522418652932,0.0374796002020054,0.0927205074029215,,,,0.032563680262172,,15,9.0,2102.7499828,3980.108273200007,,,0.480765240549255,1.1468381881713867
122230.85+532721.5,0.6201379793213125,1.5050353030831762,-0.5513413125302703,1.338070182888013,0.0300269992230576,0.0728736110080071,0.1418183692086793,0.3463489198702135,,,,,,,,,0.5857396459257914,1.0069214316247108,0.1418183692086793,0.3463489198702135,0.0751094709515549,0.3454031857138067,57432,59307.32351864,56991.73277013,60434.16703611,,,17,9,0.2117285609093016,0.0577227272722245,0.0642629426953384,,,,0.0296818059438206,,13,8.0,2315.590748509996,440.2672298699981,,,0.7085194083354268,1.146651029586792
160923.77+424152.0,0.9368419665547236,1.6388524764277947,-0.7215368063154151,1.2622111562876357,0.0367076813737847,0.064214111526819,0.1306703523263308,,1.1192236222920704,2.066310598029645,-0.6189661983650645,1.142735365864261,0.0344527691656941,0.063606700788491,0.127773156117131,,0.8491421483818185,0.7847968704733825,0.1292217542217309,,0.5046100348865099,0.2431735760086888,57896,59311.38455034,55229.0811317,60503.30660897,55229.0811317,60502.9874999,24,24,0.2809182092209596,,0.0487527639592028,0.2696401201369006,,0.1038769626135155,0.0275455998488229,0.0259685738927828,1,4.0,4082.303418640004,2666.918868300003,4082.303418640004,2666.918868300003,1.0514866783307488,1.1446034908294678
143236.82+345153.8,1.3109439408419554,,,,0.0308111500840762,,0.1015145198294995,,-1.0446367149349778,,,,0.0913869532110498,,0.4633018592718342,,1.1777903278884665,,0.2824081895506669,,0.5501559269454461,0.4014617751004658,55269,59317.31244306,55209.53102415,60481.71393585,55209.53102415,60114.318060025,25,13,0.3035147103668092,0.0637531605421359,0.0382620826343558,0.197251427729389,,0.0562951631184935,0.0132281132369891,0.0559665945496586,5,7.0,4107.781418910003,59.46897585000261,59.46897585000261,4107.781418910003,0.8842248965851955,0.601
120132.29+524248.4,3.143687099931152,1.5890623168305504,-2.545584046407541,1.286734828844717,0.0800677258243648,0.0404724140340191,0.3771185921684452,0.1964324494844121,1.090759251341247,1.370725814543537,-1.1634877813085682,1.462121668722565,0.0632619672516229,0.0794994967807781,0.3506285548260965,,1.9858795447471271,0.7157816793258709,0.3638735734972708,,0.1751595050333275,0.1642351172909726,57423,59308.26450975,55334.0636036,60431.31173618,55334.0636036,60431.18344319,23,18,0.2123144482587628,0.0266923518063337,0.0518947058036477,0.1804244588208149,,0.1173462046561912,0.0278687218212024,0.0315237144418102,11,14.0,3974.20090615,2088.9363964000004,3974.20090615,2088.9363964000004,2.7054875703387813,0.6051850914955139
162113.91+442553.5,-1.2950333160441114,1.68350721651125,0.9562204014259736,1.2430598706860432,0.0330146443216792,0.0429181174549844,0.0982898323118147,0.1295826749375,-1.1616154926987314,1.3341590751951289,1.3152870384177506,1.5106566241766537,0.050405912346684,0.0578930858132589,0.2439928539622704,,1.182039062146642,0.7263546940136144,0.1711413431370426,,-0.0113424527783468,0.0925112140592825,57905,59314.37318394,55232.28978715,60508.98569542,55232.28978715,60509.55903378,24,24,0.3358907380871657,0.0737279812469451,0.0516004677745697,0.2065876583192003,,0.1141928566094989,0.0219743555628365,0.0347684822751972,0,12.0,2672.7102128499973,4082.083396789996,2672.7102128499973,4082.083396789996,3.306456878078234,0.6056119000000001
161233.36+200521.4,-4.3383449657804,,,,0.0843276270590472,,0.2597839380451841,,-1.765840506500895,,,,0.0505844458398159,,0.1778778177599375,,3.052092736140648,,0.2188308779025608,,0.1430368707556305,0.1303765366706852,55332,59292.47415035,55242.6161344,60518.41665199,55242.6161344,60518.48012986,24,24,0.3246067778231162,0.0458635570057652,0.030857015677167,0.2843774815591917,0.0642393618717181,0.0751749799775664,0.0617216434190627,0.0336295669111808,2,2.0,89.38386560000072,4049.858015949998,89.38386560000072,4049.858015949998,2.482933646642215,0.7979999999999999
102457.93+332156.0,-0.4678907677790962,1.3711739737696298,0.4987397784203864,1.4615783232904784,0.0217616350000869,0.0637734052339355,0.0453640563006532,0.1334141412425623,-0.1592420594952766,1.2643483868344378,0.2058248605923713,1.6342060086713883,0.0117036470472523,0.0929244906224794,0.0352878910622222,0.280382389534517,0.3329243665717826,0.7196151481662055,0.0403259736814377,0.1552527112843572,0.2029331283896214,0.1379258875019922,58466,59203.43642803,55327.01380535,60424.472348615,55327.01380535,60424.56861613,23,23,0.4797109600574585,0.1186724569758676,0.1173009390067948,0.331661844756197,0.1005002367807264,0.028063340421195,0.0207614623723786,0.0165215256279203,3,6.0,3138.9861946500023,3876.422622680002,3138.9861946500023,3876.422622680002,1.788847591608394,0.7987155914306641
161725.61+551950.7,0.5888054015910774,1.3823147862378762,-0.6169666157824677,1.4484277374268089,0.0191189900472217,0.0448848848342663,0.1049690038815155,,,,,,,,,,0.6028860086867726,1.0010915391210748,0.1049690038815155,,0.6931733593672167,0.7507993786001607,58253,59334.41045548,55217.7311031,60491.24109282,,,25,14,0.1821393872499968,,0.0565190517477487,,,,0.0220530830066273,,12,9.0,4116.679352380001,3035.268896900001,,,1.597161425245144,0.2715283632278442
160213.13+432522.6,0.4890844042729395,1.2763707365480117,-0.6166181294598517,1.6091973679625136,0.031643403025401,0.082580252556729,0.0456776207674666,0.1192887009861031,0.5486531959409107,1.3137526117285805,-0.6439405549348741,1.5419186329404948,0.0334779783037633,0.0801631736720961,0.0731920178843369,0.1762891810855127,0.574574071152144,0.7212011431288754,0.0594348193259018,0.1064279915609054,0.0360561481987331,0.2363251272014276,57897,59312.43383386,55226.2689332,60500.75348505,55226.2689332,60500.81734496,25,25,0.6927550624076869,0.067535572536363,0.0814279321574164,0.4573993076221441,0.1189487330815565,0.2010550329439338,0.0216072288179036,0.0237961323827909,0,0.0,4086.1649006599982,2670.731066799999,4086.1649006599982,2670.731066799999,3.6932156960241977,0.2724273
142321.70+532242.7,2.048785320141006,1.2840025549848972,-2.543823865382351,1.5942501688550257,0.1038406218799425,0.0650783771702788,0.2768137882100607,0.1800706811453001,0.2707863177118267,1.2044142101575894,-0.4033894855330384,1.794211881566316,0.0090712216929055,0.0403473425199135,0.0419730307877921,,1.3166962471920556,0.7441482558807289,0.1593934094989264,,0.7141947584052718,0.6777178481394959,57428,59310.24440576,55362.576796,60459.77234169,55362.576796,60459.38829072,24,24,0.375128069130512,0.0654007678767937,0.061113126631633,0.2161202448964894,,0.0489371855286004,0.0272413370053287,0.0165541715994713,1,16.0,3947.6676097599993,2065.423203999999,3947.6676097599993,2065.423203999999,1.921536939144221,0.27262047
142352.63-004924.6,-0.2039293672043025,3.403802034030892,0.0626782018386288,1.046167081438491,0.0053319760954336,0.0889964566057768,0.0174867372545215,0.2918824210843844,-2.4011063429976773,,,,0.1429697642934612,,0.6907942639564424,,0.8892379706802029,,0.3541405006054819,,0.7704943239318434,0.2819176346262398,55604,59312.27203326,55220.6205324,60494.232068235,55220.6205324,60494.0406153,25,21,0.3049154349279752,0.0417799187213922,0.0729481531598062,0.2069643188329601,,0.1116290947427817,0.0257557332666996,0.0405808139336533,11,15.0,383.3794676000034,4091.651500860004,383.3794676000034,4091.651500860004,1.3469183300442895,0.598
075919.45+345128.7,-2.5579555677417947,2.83935641151398,0.9625667066131748,1.068458727117302,0.0719846428185899,0.0799036776459514,0.0833029224114336,0.0928846186027325,-0.6042878420627082,2.439521952045244,0.2715724233875761,1.0963432363005698,0.0247955044626912,0.1000999411841453,0.0358490526600126,0.1447481152725847,1.0990956349513137,1.0110880503649062,0.0595759875357231,0.0859935597122548,0.2117850210383648,0.0917437813661794,57805,59226.33155373,55295.7210476,60393.46528808,55295.7210476,60393.4333899,22,22,0.8641310620899634,0.0912567550704266,0.0402119852504169,0.6916641479441141,0.0516756843253662,0.0786335064231362,0.0383716307517026,0.0422869427440973,0,2.0,2509.2789523999963,3930.610506129997,2509.2789523999963,3930.610506129997,3.0456911882742155,0.5979067087173462
160530.28+435131.0,0.3621037837588816,1.3462409855348274,-0.4017515091182758,1.493644562233122,0.0081127759189409,0.030161936821436,0.0493162564225299,,,,,,,,,,0.3819276464385787,1.0054027637497271,0.0493162564225299,,0.0069148492717088,0.3042518106840257,57897,59312.38316146,55227.0297148,60501.32816052,,,25,14,0.1645051045528003,,0.0467579292061867,,,,0.0256753734883374,,10,10.0,4085.353446659996,2669.9702851999973,,,1.0820676779573892,0.5974900126457214
130616.02+323206.7,1.6272245616670291,1.592124312081586,-1.3134487503658827,1.2851168409038596,0.0543034158766325,0.0531320572974212,0.2160963213322819,0.2156399393039321,,,,,,,,,1.470336656016456,1.0230328831342592,0.2160963213322819,0.2156399393039321,0.424803860728439,0.3220750893377861,58485,59291.37345162,55363.03527515,60460.08788492,,,24,19,0.2512926436777816,0.0492793402148536,0.032669495048087,,,,0.0285739288094281,,5,17.0,3928.3381764699952,3121.964724849997,,,1.2778727018692595,0.5976267457008362
